decision,time,solved,pendingOrders,stationsWithCap,podsInModel,Ra,R,Pb,Pa,xps,yos,yaos,yrp,sumUs,dops,objective,solveSec
1179,12540.8888888421,1,98,1,95,1,5,4,91,5,8,1,1,0,1,-302,0.0555428
1180,12546.1777777309,1,99,1,93,0,3,3,90,3,6,1,0,0,0,-240,0.0040041
1181,12550.9777777308,1,98,1,95,0,5,5,90,5,7,1,0,0,0,-280,0.00497
1182,12556.2666666197,1,100,1,95,2,5,3,92,4,10,1,1,0,2,-354,0.7559218
1183,12581.1555555082,1,99,1,95,1,5,4,91,5,8,1,1,0,1,-302,0.0574718
1184,12586.444444397,1,100,1,95,2,5,3,92,5,9,1,2,0,2,-313,1.1792265
1185,12596.5333332857,1,100,1,95,0,5,5,90,5,9,1,0,0,0,-360,0.0034597
1186,12601.2888888412,1,100,1,95,0,5,5,90,5,7,1,0,0,0,-280,0.0036385
1187,12606.6222221745,1,100,1,95,0,5,5,90,5,8,1,0,0,0,-320,0.0039678
1188,12611.37777773,1,100,1,94,0,4,4,90,4,6,1,0,0,0,-240,0.0039686
1189,12621.4666666187,1,100,1,95,1,5,4,91,5,9,1,1,0,1,-326,0.0480208
1190,12636.7999999518,1,100,1,96,1,6,5,91,6,10,1,1,0,1,-379,0.0556844
1191,12671.7333332846,1,100,1,94,0,4,4,90,4,5,1,0,0,0,-200,0.0036342
1192,12677.0222221735,1,100,1,96,1,6,5,91,6,11,1,1,0,1,-398,0.0509691
1193,12701.911111062,1,100,1,93,0,3,3,90,3,2,1,0,0,0,-80,0.0038769
1194,12707.1999999508,1,100,1,95,0,5,5,90,5,8,1,0,0,0,-320,0.0039698
1195,12717.2888888395,1,100,1,96,1,6,5,91,6,10,1,1,0,1,-357,0.0576576
1196,12722.044444395,1,100,1,94,1,4,3,91,4,5,1,1,0,1,-170,0.0514257
1197,12732.1333332838,1,99,1,93,0,3,3,90,3,4,1,0,0,0,-160,0.0045087
1198,12737.4222221726,1,100,1,95,0,5,5,90,5,4,1,0,0,0,-160,0.0059829
1199,12742.2222221725,1,99,1,93,0,3,3,90,3,3,1,0,0,0,-120,0.0045599
1200,12767.5999999499,1,100,1,97,3,7,4,93,6,11,1,2,0,3,-356,2.6432958
1201,12772.3999999498,1,100,1,93,1,3,2,91,3,4,1,1,0,1,-138,0.0414485
1202,12782.4888888386,1,99,1,88,0,3,3,85,3,3,1,0,0,0,-120,0.005971
1203,12792.5777777273,1,99,1,89,1,4,3,86,4,5,1,1,0,1,-160,0.0386846
1204,12797.7777777272,1,92,1,89,0,4,4,85,4,3,1,0,0,0,-120,0.0045637
1205,12802.6666666161,1,99,1,89,0,4,4,85,4,4,1,0,0,0,-160,0.0047833
1206,12817.9111110603,1,92,1,89,0,4,4,85,4,3,1,0,0,0,-120,0.0048257
1207,12838.0444443933,1,99,1,90,2,5,3,87,5,8,1,2,0,2,-240,0.954269
1208,12848.1333332821,1,100,1,91,1,6,5,86,6,11,1,1,0,1,-385,0.0585255
1209,12852.933333282,1,94,1,88,0,3,3,85,3,3,1,0,0,0,-120,0.0039996
1210,12858.2222221708,1,100,1,91,0,6,6,85,6,10,1,0,0,0,-400,0.004002
1211,12863.0222221707,1,94,1,88,0,3,3,85,3,2,1,0,0,0,-80,0.0040001
1212,12873.1111110595,1,94,1,88,1,3,2,86,3,3,1,1,0,1,-79,0.0251314
1213,12883.1999999482,1,94,1,90,1,4,3,87,4,5,1,1,0,1,-161,0.0349187
1214,12903.3333332813,1,94,1,90,1,5,4,86,5,6,1,1,0,1,-220,0.0470823
1215,12928.5777777253,1,100,1,92,2,6,4,88,6,15,1,2,0,2,-543,0.2380179
1216,12938.6666666141,1,100,1,93,0,6,6,87,6,14,1,0,0,0,-560,0.0039537
1217,12943.5555555029,1,93,1,91,0,4,4,87,4,6,1,0,0,0,-240,0.0042571
1218,12948.7555555028,1,100,1,92,0,5,5,87,5,7,1,0,0,0,-280,0.0039681
1219,12953.6444443916,1,94,1,92,0,4,4,88,4,5,1,0,0,0,-200,0.0039684
1220,12963.7333332804,1,94,1,92,1,4,3,89,4,9,1,1,0,1,-330,0.0474758
1221,12978.9333332802,1,100,1,94,1,6,5,89,6,12,1,1,0,1,-445,0.0570036
1222,12983.8666666134,1,98,1,93,0,4,4,89,4,9,1,0,0,0,-360,0.0039689
1223,13003.9999999465,1,97,1,93,1,5,4,89,5,12,1,1,0,1,-460,0.06165
1224,13019.1555555018,1,98,1,92,0,4,4,88,4,4,1,0,0,0,-160,0.0040105
1225,13034.1777777238,1,97,1,94,2,6,4,90,6,17,1,2,0,2,-617,0.337974
1226,13039.2888888348,1,98,1,92,0,4,4,88,4,3,1,0,0,0,-120,0.0039326
1227,13054.3111110568,1,98,1,94,0,6,6,88,6,15,1,0,0,0,-600,0.0039704
1228,13059.4222221679,1,98,1,91,0,3,3,88,3,3,1,0,0,0,-120,0.0040098
1229,13089.5999999452,1,100,1,93,2,5,3,90,5,8,1,2,0,2,-284,0.8499801
1230,13099.688888834,1,100,1,92,0,4,4,88,4,6,1,0,0,0,-240,0.0039951
1231,13119.822222167,1,100,1,94,1,5,4,90,5,9,1,1,0,1,-326,0.0542951
1232,13124.6666666114,1,99,1,92,0,4,4,88,4,5,1,0,0,0,-200,0.0039978
1233,13129.9111110557,1,99,1,92,0,4,4,88,4,5,1,0,0,0,-200,0.0039699
1234,13144.7999999444,1,99,1,93,1,5,4,89,5,9,1,1,0,1,-345,0.0502009
1235,13150.0444443888,1,100,1,93,1,5,4,89,5,7,1,1,0,1,-264,0.058062
1236,13154.8888888332,1,100,1,93,0,5,5,88,5,9,1,0,0,0,-360,0.0052349
1237,13170.1777777218,1,100,1,93,0,5,5,88,5,7,1,0,0,0,-280,0.0045839
1238,13195.1111110548,1,100,1,93,1,5,4,89,5,9,1,1,0,1,-322,0.0545558
1239,13215.2444443878,1,100,1,93,0,5,5,88,5,8,1,0,0,0,-320,0.0044967
1240,13270.6666666093,1,100,1,93,2,5,3,90,5,11,1,2,0,2,-402,0.6882928
1241,13280.755555498,1,100,1,94,1,6,5,89,6,14,1,1,0,1,-513,0.0735863
1242,13285.5999999424,1,99,1,91,0,3,3,88,3,7,1,0,0,0,-280,0.0034171
1243,13305.7333332754,1,99,1,92,1,4,3,89,4,8,1,1,0,1,-299,0.051671
1244,13320.9777777196,1,100,1,94,0,6,6,88,6,14,1,0,0,0,-560,0.0041621
1245,13325.8666666085,1,98,1,91,0,3,3,88,3,7,1,0,0,0,-280,0.0043194
1246,13335.9555554972,1,98,1,94,2,5,3,91,5,12,1,2,0,2,-442,0.3810123
1247,13341.1111110527,1,99,1,92,0,4,4,88,4,5,1,0,0,0,-200,0.0040024
1248,13346.0444443859,1,98,1,94,1,6,5,89,6,15,1,1,0,1,-588,0.0600803
1249,13351.1999999414,1,99,1,92,0,4,4,88,4,5,1,0,0,0,-200,0.0050049
1250,13371.3333332745,1,99,1,91,0,3,3,88,3,3,1,0,0,0,-120,0.0040052
1251,13386.2666666076,1,98,1,95,2,7,5,90,7,17,1,2,0,2,-622,0.5429792
1252,13401.5111110518,1,98,1,90,0,2,2,88,2,2,1,0,0,0,-80,0.0041422
1253,13406.3999999406,1,98,1,96,1,7,6,90,7,16,1,1,0,1,-628,0.0871756
1254,13421.6444443848,1,98,1,91,1,3,2,89,3,6,1,1,0,1,-201,0.0494251
1255,13426.5333332737,1,98,1,95,0,7,7,88,7,15,1,0,0,0,-600,0.0050918
1256,13446.6666666067,1,98,1,94,0,6,6,88,6,13,1,0,0,0,-520,0.003767
1257,13461.8666666065,1,98,1,91,0,3,3,88,3,5,1,0,0,0,-200,0.0039454
1258,13492.0444443838,1,98,1,91,1,3,2,89,3,6,1,1,0,1,-209,0.0369683
1259,13496.9333332726,1,98,1,96,2,7,5,91,7,17,1,2,0,2,-633,0.5818332
1260,13502.1333332726,1,98,1,92,0,3,3,89,3,5,1,0,0,0,-200,0.0049725
1261,13517.0666666057,1,98,1,97,0,7,7,90,7,16,1,0,0,0,-640,0.0040003
1262,13522.2666666056,1,98,1,93,0,3,3,90,3,4,1,0,0,0,-160,0.0032435
1263,13532.3555554943,1,98,1,93,0,3,3,90,3,3,1,0,0,0,-120,0.0038096
1264,13547.244444383,1,98,1,97,0,7,7,90,7,14,1,0,0,0,-560,0.0040022
1265,13562.5333332717,1,98,1,93,1,3,2,91,3,4,1,1,0,1,-148,0.0445089
1266,13582.6666666047,1,98,1,93,0,3,3,90,3,3,1,0,0,0,-120,0.0048514
1267,13592.7555554935,1,98,1,92,0,2,2,90,2,0,0,0,1,0,1000,0.0040555
1268,13602.8444443822,1,98,1,93,1,3,2,91,3,2,2,1,0,1,-64,0.032436
1269,13607.5555554932,1,99,1,96,0,6,6,90,6,9,1,0,0,0,-360,0.0038801
1270,13622.9777777152,1,99,1,94,1,4,3,91,4,4,1,1,0,1,-143,0.0349491
1271,13627.6888888263,1,100,1,96,0,6,6,90,6,8,1,0,0,0,-320,0.0039783
1272,13643.1111110483,1,99,1,94,0,4,4,90,4,2,1,0,0,0,-80,0.0039986
1273,13663.2444443813,1,99,1,95,2,5,3,92,5,7,1,2,0,2,-235,0.6689309
1274,13673.3333332701,1,99,1,94,0,5,5,89,5,6,1,0,0,0,-240,0.0039431
1275,13677.9555554922,1,98,1,94,1,5,4,90,5,8,1,1,0,1,-288,0.0525692
1276,13688.044444381,1,97,1,93,0,4,4,89,4,5,1,0,0,0,-200,0.0044141
1277,13698.1333332697,1,97,1,93,0,4,4,89,4,4,1,0,0,0,-160,0.0041413
1278,13713.5555554917,1,100,1,94,2,6,4,90,6,11,1,2,0,2,-388,0.3736373
1279,13728.311111047,1,2,1,92,1,4,3,14,3,0,0,0,1,0,1000,0.0030056
1280,13738.3999999358,1,97,1,93,2,4,2,91,4,8,2,2,0,2,-282,0.1640601
1281,13743.733333269,1,100,1,94,0,5,5,89,5,9,1,0,0,0,-360,0.0040024
1282,13748.4888888245,1,2,1,93,0,4,4,15,4,0,0,0,1,0,1000,0.0020005
1283,13758.5777777133,1,97,1,93,1,4,3,90,4,7,2,1,0,1,-246,0.0375475
1284,13763.8666666021,1,100,1,95,0,5,5,90,5,8,1,0,0,0,-320,0.0030297
1285,13768.666666602,1,97,1,95,1,5,4,91,5,9,1,1,0,1,-337,0.0543258
1286,13773.9555554908,1,100,1,95,0,5,5,90,5,7,1,0,0,0,-280,0.003969
1287,13778.7555554908,1,98,1,95,0,5,5,90,5,8,1,0,0,0,-320,0.0033115
1288,13808.9333332681,1,98,1,95,0,5,5,90,5,7,1,0,0,0,-280,0.0029535
1289,13814.1777777125,1,100,1,95,0,5,5,90,5,5,1,0,0,0,-200,0.0039934
1290,13819.0222221568,1,98,1,94,0,4,4,90,4,4,1,0,0,0,-160,0.0040482
1291,13839.1555554899,1,98,1,94,1,4,3,91,4,6,1,1,0,1,-211,0.0455384
1292,13849.2444443786,1,98,1,96,2,6,4,92,6,14,1,2,0,2,-497,0.2207835
1293,13869.3777777117,1,98,1,96,0,6,6,90,6,14,1,0,0,0,-560,0.0046495
1294,13874.4888888227,1,100,1,93,0,3,3,90,3,2,1,0,0,0,-80,0.003997
1295,13889.5111110447,1,98,1,97,2,7,5,92,7,19,1,2,0,2,-707,0.4981277
1296,13894.6222221557,1,100,1,93,0,3,3,90,3,1,1,0,0,0,-40,0.0045032
1297,13904.7111110445,1,100,1,93,0,3,3,90,3,1,1,0,0,0,-40,0.0037202
1298,13919.688888822,1,98,1,97,0,7,7,90,7,19,1,0,0,0,-760,0.003969
1299,13924.8444443775,1,100,1,93,0,3,3,90,3,0,0,0,1,0,1000,0.0049684
1300,13934.9333332663,1,98,1,92,0,2,2,90,2,0,0,0,2,0,2000,0.0046693
1301,13949.8666665994,1,100,2,100,2,10,8,92,10,21,3,2,0,2,-804,2.0732577
1302,14000.1333332653,1,100,1,92,1,7,6,86,7,19,1,1,0,1,-754,0.0689782
1303,14005.2888888208,1,97,1,87,0,2,2,85,2,0,0,0,1,0,1000,0.0039703
1304,14015.3777777095,1,97,1,88,1,3,2,86,3,3,2,1,0,1,-103,0.035015
1305,14045.5555554869,1,98,1,90,2,5,3,87,4,9,1,1,0,2,-324,0.2796154
1306,14055.6444443756,1,2,1,90,1,5,4,13,4,0,0,0,1,0,1000,0.0020009
1307,14060.4444443755,1,100,2,94,1,9,8,86,9,19,2,1,0,1,-744,0.1235068
1308,14070.5333332643,1,100,1,90,0,5,5,85,5,14,1,0,0,0,-560,0.0044074
1309,14075.7777777087,1,2,1,89,0,3,3,14,3,0,0,0,1,0,1000,0.0030013
1310,14080.6666665975,1,2,1,88,0,2,2,14,2,0,0,0,1,0,1000,0.0030012
1311,14085.8666665974,1,95,1,88,0,2,2,86,2,3,2,0,0,0,-120,0.0039658
1312,14093.8222221528,1,3,1,92,3,7,4,23,7,1,1,3,0,3,21,0.0049673
1313,14095.9555554861,1,2,1,87,0,2,2,14,2,0,0,0,1,0,1000,0.0019938
1314,14101.8666665972,1,2,1,88,1,3,2,15,2,0,0,0,1,0,1000,0.0019975
1315,14106.0444443749,1,92,1,89,1,3,2,87,3,7,2,1,0,1,-249,0.0350931
1316,14123.9999999302,1,2,1,93,0,7,7,14,7,0,0,0,1,0,1000,0.0025959
1317,14134.0888888189,1,100,1,93,0,6,6,87,6,9,2,0,0,0,-360,0.0042294
1318,14136.2222221522,1,97,1,89,0,2,2,87,2,4,1,0,0,0,-160,0.0037075
1319,14144.1777777077,1,2,1,95,2,7,5,15,5,0,0,0,1,0,1000,0.008402
1320,14146.311111041,1,99,2,98,2,9,7,91,9,15,2,2,0,2,-577,0.8021031
1321,14154.2666665964,1,2,1,96,1,7,6,15,6,0,0,0,1,0,1000,0.004002
1322,14156.0444443742,1,2,1,96,1,7,6,15,6,0,0,0,1,0,1000,0.0030557
1323,14166.444444374,1,100,2,99,2,10,8,91,10,19,2,2,0,2,-701,1.2051238
1324,14174.3999999294,1,2,1,97,0,8,8,15,8,0,0,0,1,0,1000,0.0029989
1325,14184.4888888182,1,100,1,97,0,7,7,90,7,12,2,0,0,0,-480,0.0053743
1326,14186.577777707,1,99,1,93,1,3,2,91,3,5,1,1,0,1,-188,0.0449594
1327,14214.6666665955,1,2,1,97,1,8,7,15,7,0,0,0,1,0,1000,0.0052375
1328,14216.7555554844,1,100,2,99,1,10,9,90,10,18,2,1,0,1,-694,0.1598495
1329,14226.8444443731,1,2,1,92,0,3,3,15,3,0,0,0,1,0,1000,0.0030014
1330,14231.0222221508,1,2,1,92,0,3,3,15,3,0,0,0,1,0,1000,0.0029717
1331,14234.7999999286,1,100,2,99,0,10,10,89,10,17,2,0,0,0,-680,0.0076863
1332,14246.9777777062,1,2,1,92,0,3,3,15,3,0,0,0,1,0,1000,0.0024541
1333,14257.0666665949,1,99,1,93,1,4,3,90,4,10,2,1,0,1,-364,0.0526069
1334,14277.1999999279,1,2,1,93,1,4,3,15,3,0,0,0,1,0,1000,0.0040011
1335,14285.0666665945,1,99,2,98,2,9,7,91,9,17,2,2,0,2,-645,0.5673871
1336,14287.2888888167,1,2,1,94,1,5,4,15,4,0,0,0,1,0,1000,0.0035328
1337,14287.5111110389,1,2,1,94,1,5,4,15,4,0,0,0,1,0,1000,0.0029951
1338,14335.3333332604,1,100,2,99,1,9,8,91,9,16,2,1,0,1,-621,0.128594
1339,14345.4222221492,1,2,1,95,1,5,4,15,4,0,0,0,1,0,1000,0.0029955
1340,14347.5999999269,1,100,2,99,1,9,8,91,9,16,2,1,0,1,-626,0.1265863
1341,14355.5111110379,1,2,1,95,1,5,4,15,4,0,0,0,1,0,1000,0.0030002
1342,14357.6888888157,1,100,2,100,1,10,9,91,10,19,2,1,0,1,-742,0.1664462
1343,14377.8222221487,1,2,1,96,1,6,5,15,5,0,0,0,1,0,1000,0.0030015
1344,14397.9555554817,1,100,1,95,1,5,4,91,5,16,2,1,0,1,-616,0.0563317
