kind,visit_id,leg_index,source_scope,bot_id,station_queue_wp_id,from_id,to_id,pod_id,station_id,loaded,orientation_bucket,from_x,from_y,to_x,to_y,abs_dx,abs_dy,euclid,manhattan,same_tier,from_storage,to_storage,from_queue,to_queue,from_degree,to_degree,path_found,path_hops,path_distance,path_turns,path_segments,eta_sec,actual_sec,wait_sec,turn_count,stop_go_count,queue_stop_go_count
bot_to_pod,63665103,1,actual_sim,11,16,159,218,17,0,0,0,16.5,5.5,5.5,10.5,11,5,12.083045973594572,16,1,1,1,0,0,4,4,1,16,16,1,2,14.916666666666664,179.46666666772762,26.088888889043119,7,0,0
bot_to_pod,64364196,1,actual_sim,14,24,238,235,81,1,0,4.7123889803846897,11.5,11.5,8.5,11.5,3,0,3,3,1,1,1,0,0,4,4,1,3,3,0,1,4.125,4.1777777778024756,0.044444444444707187,1,0,0
pod_to_station_queue,66803900,2,actual_sim,2,16,154,16,65,0,1,4.7123889803846897,11.5,5.5,1.5,3.5,10,2,10.198039027185569,12,1,1,0,0,1,4,1,1,20,20,3,4,22.291666666666668,10.977458091571862,0.088888888889414375,1,0,0
pod_to_station_queue,24374351,2,actual_sim,5,28,273,28,33,1,1,1.5707963267948966,18.5,13.5,1.5,11.5,17,2,17.11724276862369,19,1,1,0,0,1,4,1,1,25,25,4,5,26.953427124746192,26.125000000067303,0.17777777777882875,4,0,0
pod_to_station_queue,64364196,2,actual_sim,14,28,235,28,81,1,1,3.1415926535897931,8.5,11.5,1.5,11.5,7,0,7,7,1,1,0,0,1,4,1,1,17,17,4,5,22.25,23.15026852392748,0.22222222222353594,5,0,0
bot_to_pod,4915910,1,actual_sim,12,24,225,144,37,1,0,4.7123889803846897,12.5,10.5,15.5,4.5,3,6,6.7082039324993694,9,1,1,1,0,0,4,4,1,9,9,1,2,9.625,171.64444444545916,0.17777777777882875,5,0,0
bot_to_pod,24265995,1,actual_sim,13,24,198,99,54,1,0,4.7123889803846897,13.5,8.5,12.5,1.5,1,7,7.0710678118654755,8,1,1,1,0,0,4,4,1,8,8,1,2,8.7916666666666661,143.24444444529126,0.13333333333412156,4,0,0
bot_to_pod,60198535,1,actual_sim,10,16,198,231,78,0,0,3.1415926535897931,13.5,8.5,18.5,10.5,5,2,5.3851648071345037,7,1,1,1,0,0,4,4,1,7,7,1,2,8.9117604580795238,194.88888889004102,0.17777777777882875,4,0,0
bot_to_pod,63691513,1,actual_sim,9,24,235,116,82,1,0,4.7123889803846897,8.5,11.5,15.5,2.5,7,9,11.401754250991379,16,1,1,1,0,0,4,4,1,16,16,1,2,14.916666666666666,14.977777777866322,0.088888888889414375,2,0,0
bot_to_pod,47219689,1,actual_sim,12,24,277,148,8,1,0,3.1415926535897931,8.5,14.5,5.5,5.5,3,9,9.4868329805051381,12,1,1,1,0,0,4,4,1,12,12,1,2,12.25,11.68888888895799,0.088888888889414375,1,0,0
pod_to_station_queue,59272617,2,actual_sim,1,20,150,20,64,0,1,3.1415926535897931,7.5,5.5,1.5,5.5,6,0,6,6,1,1,0,0,1,4,1,1,18,18,5,6,24.411760458079524,20.444124758294492,0.31111111111295031,4,0,0
bot_to_pod,41437119,1,actual_sim,6,16,196,190,19,0,0,1.5707963267948966,11.5,8.5,5.5,8.5,6,0,6,6,1,1,1,0,0,4,4,1,6,6,0,1,6.125,151.82222222311975,0.13333333333412156,2,0,0
pod_to_station_queue,63691513,2,actual_sim,9,28,116,28,82,1,1,4.7123889803846897,15.5,2.5,1.5,11.5,14,9,16.643316977093239,23,1,1,0,0,1,4,1,1,23,23,3,4,24.286760458079527,22.355235869447824,0.17777777777882875,4,0,0
pod_to_station_queue,47219689,2,actual_sim,12,28,148,28,8,1,1,4.7123889803846897,5.5,5.5,1.5,11.5,4,6,7.2111025509279782,10,1,1,0,0,1,4,1,1,10,10,2,3,13.03185424949238,30.222222222329947,16.133333333428709,3,2,0
bot_to_pod,51227795,1,actual_sim,3,24,198,238,55,1,0,1.5707963267948966,13.5,8.5,11.5,11.5,2,3,3.6055512754639891,5,1,1,1,0,0,4,4,1,5,5,1,2,6.9534271247461898,182.71111111219125,0.17777777777882875,4,0,0
bot_to_pod,66803900,1,actual_sim,2,16,196,154,65,0,0,1.5707963267948966,11.5,8.5,11.5,5.5,0,3,3,3,1,1,1,0,0,4,4,1,3,3,0,1,4.75,127.11111111186256,0.088888888889414375,3,0,0
pod_to_station_queue,62793889,2,actual_sim,11,16,160,16,74,0,1,1.5707963267948966,17.5,5.5,1.5,3.5,16,2,16.124515496597098,18,1,1,0,0,1,4,1,1,26,26,3,4,25.041666666666664,16.221902536023663,0.088888888889414375,2,0,0
bot_to_pod,59272617,1,actual_sim,1,16,198,150,64,0,0,1.5707963267948966,13.5,8.5,7.5,5.5,6,3,6.7082039324993694,9,1,1,1,0,0,4,4,1,9,9,1,2,10.25,135.06666666746514,0.31111111111295031,7,0,0
bot_to_pod,24374351,1,actual_sim,5,24,225,273,33,1,0,4.7123889803846897,12.5,10.5,18.5,13.5,6,3,6.7082039324993694,9,1,1,1,0,0,4,4,1,9,9,1,2,10.25,195.3777777789328,0.17777777777882875,5,0,0
pod_to_station_queue,23742817,2,actual_sim,8,24,231,24,66,1,1,0,18.5,10.5,1.5,9.5,17,1,17.029386365926403,18,1,1,0,0,1,4,1,1,18,18,1,2,16.083333333333336,16.213888888904876,0.088888888889414375,2,0,0
pod_to_station_queue,18334396,2,actual_sim,6,20,218,20,7,0,1,3.1415926535897931,5.5,10.5,1.5,5.5,4,5,6.4031242374328485,9,1,1,0,0,1,4,1,1,9,9,2,3,11.583333333333332,12.266346980495655,0.13333333333412156,2,0,0
bot_to_pod,6221225,1,actual_sim,2,16,160,179,1,0,0,4.7123889803846897,17.5,5.5,8.5,7.5,9,2,9.2195444572928871,11,1,1,1,0,0,4,4,1,11,11,1,2,11.57842712474619,12.666666666741548,0.088888888889414375,2,0,0
bot_to_pod,62793889,1,actual_sim,11,16,140,160,74,0,0,0,11.5,4.5,17.5,5.5,6,1,6.0827625302982193,7,1,1,1,0,0,4,4,1,7,7,1,2,8.125,76.266666667117534,0.088888888889414375,5,0,0
pod_to_station_queue,6221225,2,actual_sim,2,20,179,20,1,0,1,3.1415926535897931,8.5,7.5,1.5,5.5,7,2,7.2801098892805181,9,1,1,0,0,1,4,1,1,15,15,4,5,20.911760458079524,23.066346980532217,4.1333333333577684,4,0,0
pod_to_station_queue,49509242,2,actual_sim,7,20,279,20,90,0,1,1.5707963267948966,10.5,14.5,1.5,5.5,9,9,12.727922061357855,18,1,1,0,0,1,4,1,1,20,20,3,4,20.875,21.72804630169685,0.17777777777882875,3,0,0
pod_to_station_queue,54777941,2,actual_sim,3,24,189,24,11,1,1,0,18.5,7.5,1.5,9.5,17,2,17.11724276862369,19,1,1,0,0,1,4,1,1,21,21,2,3,19.578427124746192,18.933013647143525,0.13333333333412156,2,0,0
pod_to_station_queue,12957567,2,actual_sim,4,16,113,16,89,0,1,4.7123889803846897,12.5,2.5,1.5,3.5,11,1,11.045361017187261,12,1,1,0,0,1,4,1,1,12,12,1,2,12.708333333333332,28.036111111220634,3.2444444444636247,5,1,0
pod_to_station_queue,61092053,2,actual_sim,10,20,228,20,51,0,1,1.5707963267948966,15.5,10.5,1.5,5.5,14,5,14.866068747318506,19,1,1,0,0,1,4,1,1,19,19,3,4,21.458333333333336,52.080813503614991,13.333333333412156,7,4,0
bot_to_pod,18334396,1,actual_sim,6,16,140,218,7,0,0,1.5707963267948966,11.5,4.5,5.5,10.5,6,6,8.4852813742385695,12,1,1,1,0,0,4,4,1,12,12,1,2,11.625,97.688888889466398,0.13333333333412156,5,0,0
pod_to_station_queue,14984857,2,actual_sim,0,28,235,28,38,1,1,3.1415926535897931,8.5,11.5,1.5,11.5,7,0,7,7,1,1,0,0,1,4,1,1,17,17,4,5,22.25,23.15026852392748,0.22222222222353594,5,0,0
bot_to_pod,49509242,1,actual_sim,7,16,154,279,90,0,0,3.1415926535897931,11.5,5.5,10.5,14.5,1,9,9.0553851381374173,10,1,1,1,0,0,4,4,1,10,10,1,2,10.75,119.28888888959409,0.17777777777882875,5,0,0
pod_to_station_queue,645991,2,actual_sim,13,24,192,24,18,1,1,1.5707963267948966,7.5,8.5,1.5,9.5,6,1,6.0827625302982193,7,1,1,0,0,1,4,1,1,7,7,1,2,8.125,30.222222222377241,18.088888888995825,1,3,0
bot_to_pod,12957567,1,actual_sim,4,16,195,113,89,0,0,1.5707963267948966,10.5,8.5,12.5,2.5,2,6,6.324555320336759,8,1,1,1,0,0,4,4,1,8,8,1,2,10.20342712474619,136.6666666674746,3.2444444444636247,6,0,0
bot_to_pod,23742817,1,actual_sim,8,24,196,231,66,1,0,4.7123889803846897,11.5,8.5,18.5,10.5,7,2,7.2801098892805181,9,1,1,1,0,0,4,4,1,9,9,1,2,10.245093791412856,223.20000000131949,0.088888888889414375,2,0,0
bot_to_pod,54777941,1,actual_sim,3,24,196,189,11,1,0,4.7123889803846897,11.5,8.5,18.5,7.5,7,1,7.0710678118654755,8,1,1,1,0,0,4,4,1,8,8,1,2,9.4166666666666661,213.20000000126038,0.13333333333412156,3,0,0
pod_to_station_queue,31956933,2,actual_sim,14,24,203,24,12,1,1,1.5707963267948966,18.5,8.5,1.5,9.5,17,1,17.029386365926403,18,1,1,0,0,1,4,1,1,18,18,1,2,15.458333333333334,16.310791424909439,1.0666666666729725,1,0,0
pod_to_station_queue,31783765,2,actual_sim,5,24,193,24,70,1,1,4.7123889803846897,8.5,8.5,1.5,9.5,7,1,7.0710678118654755,8,1,1,0,0,1,4,1,1,8,8,1,2,10.041666666666666,15.555235869388525,5.9555555555907631,2,0,0
pod_to_station_queue,33074810,2,actual_sim,1,20,150,20,19,0,1,3.1415926535897931,7.5,5.5,1.5,5.5,6,0,6,6,1,1,0,0,1,4,1,1,18,18,5,6,24.411760458079524,23.733013647191001,0.17777777777882875,4,0,0
pod_to_station_queue,65055018,2,actual_sim,11,16,95,16,4,0,1,3.1415926535897931,8.5,1.5,1.5,3.5,7,2,7.2801098892805181,9,1,1,0,0,1,4,1,1,11,11,2,3,14.161760458079524,13.555235869373064,0.13333333333412156,3,0,0
bot_to_pod,61092053,1,actual_sim,10,16,139,228,51,0,0,0,10.5,4.5,15.5,10.5,5,6,7.810249675906654,11,1,1,1,0,0,4,4,1,11,11,1,2,11.583333333333332,279.02222222387172,13.333333333412156,8,0,0
pod_to_station_queue,55275618,2,actual_sim,9,24,181,24,34,1,1,3.1415926535897931,10.5,7.5,1.5,9.5,9,2,9.2195444572928871,11,1,1,0,0,1,4,1,1,11,11,2,3,12.911760458079524,11.680555555576575,0.088888888889414375,2,0,0
pod_to_station_queue,27718519,2,actual_sim,8,28,275,28,66,1,1,3.1415926535897931,6.5,14.5,1.5,11.5,5,3,5.8309518948453007,8,1,1,0,0,1,4,1,1,10,10,3,4,14.833333333333336,16.313888888969814,0.17777777777882875,4,0,0
bot_to_pod,14984857,1,actual_sim,0,24,240,235,38,1,0,1.5707963267948966,13.5,11.5,8.5,11.5,5,0,5,5,1,1,1,0,0,4,4,1,5,5,0,1,5.458333333333333,208.97777777901319,0.22222222222353594,6,0,0
bot_to_pod,645991,1,actual_sim,13,24,144,192,18,1,0,4.7123889803846897,15.5,4.5,7.5,8.5,8,4,8.9442719099991592,12,1,1,1,0,0,4,4,1,12,12,1,2,12.875,221.20000000130767,18.088888888995825,1,0,0
bot_to_pod,33074810,1,actual_sim,1,16,195,150,19,0,0,4.7123889803846897,10.5,8.5,7.5,5.5,3,3,4.2426406871192848,6,1,1,1,0,0,4,4,1,6,6,1,2,8.25,86.666666667179015,0.17777777777882875,7,0,0
bot_to_pod,32762966,1,actual_sim,10,16,154,182,84,0,0,4.7123889803846897,11.5,5.5,11.5,7.5,0,2,2,2,1,1,1,0,0,4,4,1,2,2,0,1,4.0784271247461898,4.1333333333577684,0.044444444444707187,1,0,0
pod_to_station_queue,23561115,2,actual_sim,12,28,275,28,11,1,1,3.1415926535897931,6.5,14.5,1.5,11.5,5,3,5.8309518948453007,8,1,1,0,0,1,4,1,1,10,10,3,4,14.833333333333336,16.313888888969814,0.17777777777882875,4,0,0
pod_to_station_queue,32762966,2,actual_sim,10,16,182,16,84,0,1,1.5707963267948966,11.5,7.5,1.5,3.5,10,4,10.770329614269007,14,1,1,0,0,1,4,1,1,20,20,3,4,22.291666666666668,22.4885692027392,0.17777777777882875,4,0,0
bot_to_pod,65055018,1,actual_sim,11,16,154,95,4,0,0,4.7123889803846897,11.5,5.5,8.5,1.5,3,4,5,7,1,1,1,0,0,4,4,1,7,7,1,2,8.9166666666666679,137.42222222303462,0.13333333333412156,6,0,0
pod_to_station_queue,54432515,2,actual_sim,7,20,179,20,74,0,1,0,8.5,7.5,1.5,5.5,7,2,7.2801098892805181,9,1,1,0,0,1,4,1,1,15,15,4,5,19.661760458079524,20.528046301689756,0.22222222222353594,4,0,0
bot_to_pod,31956933,1,actual_sim,14,24,140,203,12,1,0,3.1415926535897931,11.5,4.5,18.5,8.5,7,4,8.0622577482985491,11,1,1,1,0,0,4,4,1,11,11,1,2,12.208333333333332,172.5333333343533,1.0666666666729725,3,0,0
bot_to_pod,54432515,1,actual_sim,7,16,191,179,74,0,0,1.5707963267948966,6.5,8.5,8.5,7.5,2,1,2.2360679774997898,3,1,1,1,0,0,4,4,1,3,3,1,2,6.0784271247461898,58.888888889237023,0.22222222222353594,7,0,0
pod_to_station_queue,42716703,2,actual_sim,2,20,279,20,81,0,1,3.1415926535897931,10.5,14.5,1.5,5.5,9,9,12.727922061357855,18,1,1,0,0,1,4,1,1,20,20,3,4,21.5,22.394712968367458,0.17777777777882875,4,0,0
pod_to_station_queue,24848943,2,actual_sim,6,20,234,20,2,0,1,1.5707963267948966,7.5,11.5,1.5,5.5,6,6,8.4852813742385695,12,1,1,0,0,1,4,1,1,24,24,5,6,27.953427124746192,28.088569202772305,1.1555555555623869,3,0,0
pod_to_station_queue,37045743,2,actual_sim,4,20,198,20,23,0,1,0,13.5,8.5,1.5,5.5,12,3,12.369316876852981,15,1,1,0,0,1,4,1,1,17,17,3,4,19.5,29.369444444550027,3.2000000000189175,4,1,0
bot_to_pod,31783765,1,actual_sim,5,24,196,193,70,1,0,4.7123889803846897,11.5,8.5,8.5,8.5,3,0,3,3,1,1,1,0,0,4,4,1,3,3,0,1,4.125,214.31111111237806,5.9555555555907631,3,0,0
bot_to_pod,42716703,1,actual_sim,2,16,228,279,81,0,0,0,15.5,10.5,10.5,14.5,5,4,6.4031242374328485,9,1,1,1,0,0,4,4,1,9,9,1,2,10.25,41.422222222467099,0.17777777777882875,5,0,0
bot_to_pod,24848943,1,actual_sim,6,16,139,234,2,0,0,0,10.5,4.5,7.5,11.5,3,7,7.6157731058639087,10,1,1,1,0,0,4,4,1,10,10,1,2,10.916666666666666,53.644444444761575,1.1555555555623869,7,0,0
bot_to_pod,55275618,1,actual_sim,9,24,113,181,34,1,0,3.1415926535897931,12.5,2.5,10.5,7.5,2,5,5.3851648071345037,7,1,1,1,0,0,4,4,1,7,7,1,2,8.9117604580795238,215.95555555683222,0.088888888889414375,2,0,0
bot_to_pod,27718519,1,actual_sim,8,24,196,275,66,1,0,4.7123889803846897,11.5,8.5,6.5,14.5,5,6,7.810249675906654,11,1,1,1,0,0,4,4,1,11,11,1,2,12.208333333333332,237.77777777918345,0.17777777777882875,4,0,0
pod_to_station_queue,50714740,2,actual_sim,3,24,191,24,81,1,1,1.5707963267948966,6.5,8.5,1.5,9.5,5,1,5.0990195135927845,6,1,1,0,0,1,4,1,1,6,6,1,2,7.458333333333333,7.5107914249038004,0.22222222222353594,1,0,0
bot_to_pod,37045743,1,actual_sim,4,16,196,198,23,0,0,1.5707963267948966,11.5,8.5,13.5,8.5,2,0,2,2,1,1,1,0,0,4,4,1,2,2,0,1,3.4534271247461903,122.53333333405772,3.2000000000189175,7,0,0
bot_to_pod,23561115,1,actual_sim,12,24,280,275,11,1,0,0,11.5,14.5,6.5,14.5,5,0,5,5,1,1,1,0,0,4,4,1,5,5,0,1,6.083333333333333,208.93333333456849,0.17777777777882875,4,0,0
pod_to_station_queue,29623765,2,actual_sim,7,20,237,20,98,0,1,3.1415926535897931,10.5,11.5,1.5,5.5,9,6,10.816653826391969,15,1,1,0,0,1,4,1,1,23,23,4,5,25,25.861379635054618,0.22222222222353594,4,0,0
pod_to_station_queue,65287294,2,actual_sim,14,24,160,24,65,1,1,0,17.5,5.5,1.5,9.5,16,4,16.492422502470642,20,1,1,0,0,1,4,1,1,24,24,3,4,24.328427124746192,23.955235869457283,0.17777777777882875,4,0,0
pod_to_station_queue,53779479,2,actual_sim,0,28,109,28,86,1,1,4.7123889803846897,8.5,2.5,1.5,11.5,7,9,11.401754250991379,16,1,1,0,0,1,4,1,1,16,16,3,4,19.620093791412856,27.277777777906522,8.0888888889367081,3,1,0
pod_to_station_queue,33017564,2,actual_sim,5,28,276,28,8,1,1,3.1415926535897931,7.5,14.5,1.5,11.5,6,3,6.7082039324993694,9,1,1,0,0,1,4,1,1,11,11,3,4,15.5,31.547222222372511,13.022222222299206,4,1,0
pod_to_station_queue,7467800,2,actual_sim,2,20,229,20,6,0,1,0,16.5,10.5,1.5,5.5,15,5,15.811388300841896,20,1,1,0,0,1,4,1,1,20,20,3,4,21.5,22.48055555562496,0.26666666666824312,3,0,0
pod_to_station_queue,60923663,2,actual_sim,10,20,176,20,48,0,1,1.5707963267948966,5.5,7.5,1.5,5.5,4,2,4.4721359549995796,6,1,1,0,0,1,4,1,1,6,6,2,3,10.20342712474619,21.022222222334676,5.1555555555860337,3,3,0
bot_to_pod,50714740,1,actual_sim,3,24,195,191,81,1,0,4.7123889803846897,10.5,8.5,6.5,8.5,4,0,4,4,1,1,1,0,0,4,4,1,4,4,0,1,4.791666666666667,52.577777778088603,0.22222222222353594,4,0,0
bot_to_pod,29623765,1,actual_sim,7,16,228,237,98,0,0,3.1415926535897931,15.5,10.5,10.5,11.5,5,1,5.0990195135927845,6,1,1,1,0,0,4,4,1,6,6,1,2,8.0833333333333321,57.022222222559321,0.22222222222353594,8,0,0
bot_to_pod,20131258,1,actual_sim,12,24,235,148,78,1,0,4.7123889803846897,8.5,11.5,5.5,5.5,3,6,6.7082039324993694,9,1,1,1,0,0,4,4,1,9,9,1,2,9.625,15.422222222313394,4.977777777807205,2,0,0
pod_to_station_queue,45833444,2,actual_sim,6,20,235,20,7,0,1,1.5707963267948966,8.5,11.5,1.5,5.5,7,6,9.2195444572928871,13,1,1,0,0,1,4,1,1,23,23,4,5,25.625,27.11388888903366,0.22222222222353594,5,0,0
pod_to_station_queue,32062968,2,actual_sim,8,24,193,24,2,1,1,3.1415926535897931,8.5,8.5,1.5,9.5,7,1,7.0710678118654755,8,1,1,0,0,1,4,1,1,8,8,1,2,9.4166666666666661,11.599680313809586,2.2222222222353594,2,0,0
bot_to_pod,65287294,1,actual_sim,14,24,139,160,65,1,0,4.7123889803846897,10.5,4.5,17.5,5.5,7,1,7.0710678118654755,8,1,1,1,0,0,4,4,1,8,8,1,2,9.4166666666666661,82.000000000484761,0.17777777777882875,7,0,0
bot_to_pod,7467800,1,actual_sim,2,16,113,229,6,0,0,0,12.5,2.5,16.5,10.5,4,8,8.9442719099991592,12,1,1,1,0,0,4,4,1,12,12,1,2,12.25,72.088888889315058,0.26666666666824312,6,0,0
pod_to_station_queue,20131258,2,actual_sim,12,28,148,28,78,1,1,4.7123889803846897,5.5,5.5,1.5,11.5,4,6,7.2111025509279782,10,1,1,0,0,1,4,1,1,10,10,2,3,13.03185424949238,12.786760458134268,0.53333333333648625,3,0,0
bot_to_pod,53779479,1,actual_sim,0,24,193,109,86,1,0,1.5707963267948966,8.5,8.5,8.5,2.5,0,6,6,6,1,1,1,0,0,4,4,1,6,6,0,1,6.75,91.64444444498622,8.0888888889367081,5,0,0
bot_to_pod,60923663,1,actual_sim,10,16,140,176,48,0,0,0,11.5,4.5,5.5,7.5,6,3,6.7082039324993694,9,1,1,1,0,0,4,4,1,9,9,1,2,10.875,92.266666667212121,5.1555555555860337,4,0,0
pod_to_station_queue,19063291,2,actual_sim,1,20,270,20,54,0,1,1.5707963267948966,15.5,13.5,1.5,5.5,14,8,16.124515496597098,22,1,1,0,0,1,4,1,1,22,22,4,5,25.125000000000004,21.599680313845056,0.13333333333412156,3,0,0
pod_to_station_queue,50443655,2,actual_sim,3,28,287,28,63,1,1,1.5707963267948966,18.5,14.5,1.5,11.5,17,3,17.262676501632068,20,1,1,0,0,1,4,1,1,22,22,3,4,22.375,23.061379635038065,0.17777777777882875,3,0,0
bot_to_pod,33017564,1,actual_sim,5,24,280,276,8,1,0,0,11.5,14.5,7.5,14.5,4,0,4,4,1,1,1,0,0,4,4,1,4,4,0,1,5.416666666666667,158.71111111204937,13.022222222299206,6,0,0
bot_to_pod,45833444,1,actual_sim,6,16,196,235,7,0,0,0,11.5,8.5,8.5,11.5,3,3,4.2426406871192848,6,1,1,1,0,0,4,4,1,6,6,1,2,8.25,135.73333333413575,0.22222222222353594,7,0,0
pod_to_station_queue,17305987,2,actual_sim,4,20,263,20,45,0,1,3.1415926535897931,8.5,13.5,1.5,5.5,7,8,10.63014581273465,15,1,1,0,0,1,4,1,1,21,21,4,5,24.911760458079524,25.816935190609911,0.22222222222353594,5,0,0
bot_to_pod,32062968,1,actual_sim,8,24,198,193,2,1,0,4.7123889803846897,13.5,8.5,8.5,8.5,5,0,5,5,1,1,1,0,0,4,4,1,5,5,0,1,5.458333333333333,147.02222222309138,2.2222222222353594,3,0,0
pod_to_station_queue,67023809,2,actual_sim,7,16,154,16,51,0,1,4.7123889803846897,11.5,5.5,1.5,3.5,10,2,10.198039027185569,12,1,1,0,0,1,4,1,1,20,20,3,4,22.291666666666668,11.866346980466005,0.40000000000236469,1,0,0
bot_to_pod,5779136,1,actual_sim,5,24,263,102,75,1,0,1.5707963267948966,8.5,13.5,15.5,1.5,7,12,13.892443989449804,19,1,1,1,0,0,4,4,1,19,19,1,2,16.916666666666664,17.466666666769925,0.088888888889414375,2,0,0
pod_to_station_queue,29686030,2,actual_sim,0,24,161,24,62,1,1,0,18.5,5.5,1.5,9.5,17,4,17.464249196572979,21,1,1,0,0,1,4,1,1,23,23,2,3,20.916666666666668,20.266346980484741,0.13333333333412156,2,0,0
pod_to_station_queue,642126,2,actual_sim,10,20,148,20,81,0,1,3.1415926535897931,5.5,5.5,1.5,5.5,4,0,4,4,1,1,0,0,1,4,1,1,4,4,0,1,4.166666666666667,9.1058240794000085,0.13333333333412156,2,0,0
bot_to_pod,19063291,1,actual_sim,1,16,182,270,54,0,0,0,11.5,7.5,15.5,13.5,4,6,7.2111025509279782,10,1,1,1,0,0,4,4,1,10,10,1,2,10.916666666666668,154.6222222231363,0.13333333333412156,6,0,0
bot_to_pod,46912618,1,actual_sim,8,24,238,145,72,1,0,4.7123889803846897,11.5,11.5,16.5,4.5,5,7,8.6023252670426267,12,1,1,1,0,0,4,4,1,12,12,1,2,11.625,13.777777777859228,0.13333333333412156,2,0,0
pod_to_station_queue,5779136,2,actual_sim,5,24,102,24,75,1,1,4.7123889803846897,15.5,1.5,1.5,9.5,14,8,16.124515496597098,22,1,1,0,0,1,4,1,1,32,32,3,4,29.041666666666668,28.399680313866156,0.17777777777882875,3,0,0
bot_to_pod,32441840,1,actual_sim,6,16,148,220,73,0,0,4.7123889803846897,5.5,5.5,7.5,10.5,2,5,5.3851648071345037,7,1,1,1,0,0,4,4,1,7,7,1,2,8.9117604580795238,8.9777777778308518,0.088888888889414375,2,0,0
pod_to_station_queue,32441840,2,actual_sim,6,20,220,20,73,0,1,1.5707963267948966,7.5,10.5,1.5,5.5,6,5,7.810249675906654,11,1,1,0,0,1,4,1,1,11,11,3,4,16.125,17.016935190557888,0.17777777777882875,4,0,0
pod_to_station_queue,46912618,2,actual_sim,8,28,145,28,72,1,1,4.7123889803846897,16.5,4.5,1.5,11.5,15,7,16.552945357246848,22,1,1,0,0,1,4,1,1,24,24,3,4,23.703427124746192,30.250649347118269,2.2666666666800666,5,1,0
bot_to_pod,50443655,1,actual_sim,3,24,198,287,63,1,0,1.5707963267948966,13.5,8.5,18.5,14.5,5,6,7.810249675906654,11,1,1,1,0,0,4,4,1,11,11,1,2,10.958333333333332,177.91111111216287,0.17777777777882875,4,0,0
bot_to_pod,5670474,1,actual_sim,12,24,233,242,96,1,0,4.7123889803846897,6.5,11.5,15.5,11.5,9,0,9,9,1,1,1,0,0,4,4,1,9,9,0,1,8.125,8.1777777778261225,0.044444444444707187,1,0,0
bot_to_pod,17305987,1,actual_sim,4,16,196,263,45,0,0,0,11.5,8.5,8.5,13.5,3,5,5.8309518948453007,8,1,1,1,0,0,4,4,1,8,8,1,2,9.5833333333333321,154.04444444535511,0.22222222222353594,8,0,0
pod_to_station_queue,35695699,2,actual_sim,14,28,142,28,42,1,1,4.7123889803846897,13.5,4.5,1.5,11.5,12,7,13.892443989449804,19,1,1,0,0,1,4,1,1,21,21,3,4,21.703427124746192,20.475649347068611,0.17777777777882875,3,0,0
bot_to_pod,29686030,1,actual_sim,0,24,196,161,62,1,0,3.1415926535897931,11.5,8.5,18.5,5.5,7,3,7.6157731058639087,10,1,1,1,0,0,4,4,1,10,10,1,2,11.541666666666666,109.02222222286673,0.13333333333412156,5,0,0
pod_to_station_queue,52825835,2,actual_sim,13,20,178,20,32,0,1,3.1415926535897931,7.5,7.5,1.5,5.5,6,2,6.324555320336759,8,1,1,0,0,1,4,1,1,18,18,5,6,24.411760458079524,20.48055555562496,0.17777777777882875,4,0,0
pod_to_station_queue,5670474,2,actual_sim,12,24,242,24,96,1,1,0,15.5,11.5,1.5,9.5,14,2,14.142135623730951,16,1,1,0,0,1,4,1,1,16,16,2,3,17.495093791412856,31.636369059049684,12.133333333405062,3,1,0
bot_to_pod,52416527,1,actual_sim,3,24,263,229,34,1,0,1.5707963267948966,8.5,13.5,16.5,10.5,8,3,8.5440037453175304,11,1,1,1,0,0,4,4,1,11,11,1,2,11.583333333333334,11.644444444513283,0.088888888889414375,2,0,0
pod_to_station_queue,52416527,2,actual_sim,3,24,229,24,34,1,1,4.7123889803846897,16.5,10.5,1.5,9.5,15,1,15.033296378372908,16,1,1,0,0,1,4,1,1,16,16,1,2,14.125,22.744444444519104,7.0222222222637356,1,2,0
bot_to_pod,12721335,1,actual_sim,0,24,234,176,23,1,0,4.7123889803846897,7.5,11.5,5.5,7.5,2,4,4.4721359549995796,6,1,1,1,0,0,4,4,1,6,6,1,2,8.2450937914128559,7.6888888889343434,0.088888888889414375,1,0,0
pod_to_station_queue,12721335,2,actual_sim,0,24,176,24,23,1,1,3.1415926535897931,5.5,7.5,1.5,9.5,4,2,4.4721359549995796,6,1,1,0,0,1,4,1,1,6,6,2,3,9.7352813742385713,9.8534271247835932,0.13333333333412156,2,0,0
bot_to_pod,67023809,1,actual_sim,7,16,182,154,51,0,0,0,11.5,7.5,11.5,5.5,0,2,2,2,1,1,1,0,0,4,4,1,2,2,0,1,3.4534271247461903,199.02222222339878,0.40000000000236469,3,0,0
bot_to_pod,642126,1,actual_sim,10,16,238,148,81,0,0,0,11.5,11.5,5.5,5.5,6,6,8.4852813742385695,12,1,1,1,0,0,4,4,1,12,12,1,2,12.875,179.28888888994879,0.13333333333412156,3,0,0
bot_to_pod,35695699,1,actual_sim,14,24,198,142,42,1,0,1.5707963267948966,13.5,8.5,13.5,4.5,0,4,4,4,1,1,1,0,0,4,4,1,4,4,0,1,5.416666666666667,126.26666666741312,0.17777777777882875,4,0,0
