decision,time,solved,pendingOrders,stationsWithCap,podsPa,podsPb,botsRa,lambda,mu,delta,epsilon,valuedLines,boundLines,valuedOrders,boundOrders,newTrips,boundUnits,objective,solveSec,qmax
169,2084.62222222319,1,93,1,88,6,0,22.8519996421874,37.8096721352556,0.667883211678832,0.0228519996421874,45,1,37,1,0,2,-1641.34394930212,0.0150019,13
170,2101.15555555645,1,93,1,89,3,0,23.0613898322742,38.0651856267658,0.671532846715328,0.0230613898322742,20,1,17,1,0,1,-764.385130786205,0.0140294,13
171,2111.2444444453,1,94,1,91,3,2,23.1107841821592,38.0566805394838,0.672727272727273,0.0231107841821592,36,1,30,1,2,2,-1288.81884510387,0.3515894,13
172,2114.80000000084,1,94,1,90,5,1,23.0800834227943,37.9172799088763,0.676363636363636,0.0230800834227943,45,2,36,1,1,2,-1631.98178663874,0.2555525,13
173,2121.33333333414,1,91,1,89,4,0,22.9678842342792,37.7814900421871,0.676258992805755,0.0229678842342792,26,1,22,1,0,3,-985.675754863223,0.0149968,13
174,2144.97777777849,1,95,1,90,5,1,23.1609123882691,38.0111444489829,0.676258992805755,0.0231609123882691,43,1,35,1,1,2,-1585.03780145222,0.1545879,13
175,2151.51111111179,1,93,1,91,3,1,23.1516612792106,37.9091529718069,0.679856115107914,0.0231516612792106,33,1,28,1,1,2,-1226.64544502608,0.2535999,13
176,2171.64444444504,1,93,1,90,4,2,23.2837246139228,38.0391082355366,0.681003584229391,0.0232837246139228,49,2,38,1,2,4,-1740.42224325128,0.3116223,13
177,2181.73333333388,1,92,1,89,4,1,23.2496876226931,38.0327259955037,0.664335664335664,0.0232496876226931,40,1,32,1,1,2,-1419.96856823006,0.2200296,12
178,2185.20000000054,1,92,1,88,4,0,23.1979355127112,37.8632970437355,0.665505226480836,0.0231979355127112,27,2,21,1,0,2,-974.228688610099,0.0070024,12
179,2201.86666666713,1,93,1,89,5,1,23.1843968531467,37.8899285714284,0.665505226480836,0.0231843968531467,47,1,37,1,1,2,-1659.64424686249,0.3931506,12
180,2205.33333333378,1,94,1,89,4,1,23.1220771631823,37.7047508285984,0.666666666666667,0.0231220771631823,35,1,29,1,1,1,-1267.77238123491,0.208018,12
181,2245.55555555583,1,97,1,90,3,3,23.5062048423565,38.247384150275,0.670138888888889,0.0235062048423565,45,2,33,1,3,4,-1524.90186899746,0.3589942,12
182,2252.13333333358,1,96,1,87,4,1,23.4299856321836,38.1724485018721,0.662116040955631,0.0234299856321836,44,1,33,1,1,1,-1515.48764037668,0.3356444,12
183,2282.31111111123,1,98,1,90,4,2,23.7650123165115,38.6347406933232,0.658783783783784,0.0237650123165115,52,2,39,1,2,3,-1787.21004219949,0.5816415,12
184,2292.40000000007,1,97,1,88,5,0,23.7239492526371,38.6173173945705,0.656565656565657,0.0237239492526371,43,1,32,1,0,1,-1502.56979877584,0.0175039,12
185,2295.82222222228,1,97,1,88,3,0,23.6815666335977,38.4661911065068,0.65993265993266,0.0236815666335977,22,1,17,1,0,2,-796.549678361229,0.0060002,12
186,2305.91111111113,1,97,1,89,3,1,23.7360748064447,38.4733080653911,0.663299663299663,0.0237360748064447,30,1,24,1,1,1,-1089.75754390794,0.3857069,12
187,2312.53333333332,1,97,1,90,4,2,23.7464317181762,38.4095288993451,0.666666666666667,0.0237464317181762,49,2,35,1,2,2,-1650.62073408714,0.2480258,12
188,2322.62222222216,1,97,1,90,5,1,23.7476345259546,38.4608428735569,0.664429530201342,0.0237476345259546,48,1,35,1,1,2,-1663.70523818306,0.2505854,12
189,2326.04444444437,1,95,1,90,3,1,23.7192313885791,38.3354064064062,0.665551839464883,0.0237192313885791,31,1,21,1,1,1,-1008.95370447558,0.3176259,12
190,2336.13333333322,1,95,1,91,4,1,23.7086408564814,38.2397433169055,0.666666666666667,0.0237086408564814,39,2,26,1,1,2,-1285.84663871988,0.2605126,13
191,2342.75555555541,1,96,1,90,5,0,23.6575309969057,38.2062800056979,0.673333333333333,0.0236575309969057,38,1,27,1,0,1,-1320.14003273626,0.0110003,13
192,2346.22222222206,1,94,1,90,4,0,23.6346703617119,38.0920485085038,0.676666666666667,0.0236346703617119,33,1,25,1,0,3,-1192.181886225,0.0180009,13
193,2362.88888888866,1,96,1,91,5,1,23.7501253858024,38.2012598798092,0.676666666666667,0.0237501253858024,46,1,33,1,1,1,-1582.35106731948,0.2390661,13
194,2372.9777777775,1,94,1,89,6,0,23.7473424408014,38.1207339181285,0.68,0.0237473424408014,45,1,32,1,0,1,-1575.9973805243,0.0200018,13
195,2393.11111111075,1,95,1,89,5,0,23.8333795161582,38.1833200625362,0.683333333333333,0.0238333795161582,38,1,29,1,0,1,-1395.20200225494,0.0130048,13
196,2396.48888888851,1,94,1,89,4,0,23.780912768428,38.024688645351,0.684385382059801,0.023780912768428,31,1,22,1,0,1,-1096.58301684041,0.0109947,13
197,2406.57777777736,1,93,1,90,4,1,23.7892254013347,37.9641524539435,0.685430463576159,0.0237892254013347,38,1,28,1,1,1,-1342.68221812013,0.2630746,13
198,2416.6666666662,1,93,1,90,3,1,23.7975168804187,37.9042923507699,0.686468646864686,0.0237975168804187,35,1,25,1,1,1,-1218.64067867336,0.2976715,13
199,2423.2888888884,1,94,1,90,4,2,23.7661211668656,37.9767915553008,0.68976897689769,0.0237661211668656,50,3,36,1,2,4,-1721.67994106031,0.4196445,13
200,2426.75555555505,1,92,1,88,4,1,23.5863314622528,37.8590858855647,0.686084142394822,0.0235863314622528,43,1,27,1,1,1,-1398.45921967,0.7007154,13
201,2433.37777777724,1,94,1,89,4,1,23.5749576477351,37.768044394841,0.687096774193548,0.0235749576477351,39,2,29,1,1,2,-1373.90981280765,0.1395536,13
202,2446.88888888829,1,93,1,90,2,3,23.6709903769141,37.9697104523089,0.691318327974277,0.0236709903769141,41,1,32,1,3,2,-1460.9794814148,0.6916652,13
203,2477.06666666594,1,95,1,90,3,3,24.0194193855393,38.6505377929744,0.690095846645367,0.0240194193855393,50,3,36,1,3,5,-1756.42701226978,1.1316923,13
204,2485.24444444368,1,93,1,89,3,2,23.883768361786,38.6000296756137,0.690851735015773,0.023883768361786,39,1,31,1,2,2,-1438.54391660114,0.4121137,13
205,2487.15555555479,1,93,1,89,5,2,23.8252289935963,38.4316507886655,0.6875,0.0238252289935963,55,2,40,1,2,3,-1947.7340026881,0.5841752,13
206,2495.33333333253,1,92,1,89,3,2,23.7957641516645,38.4301591049381,0.69375,0.0237957641516645,38,1,30,1,2,2,-1400.24779934542,0.2452755,13
207,2497.24444444363,1,91,1,89,5,1,23.7363004162856,38.2614991784902,0.696875,0.0237363004162856,49,2,34,1,1,3,-1720.1382374048,0.4260943,13
208,2507.33333333248,1,91,1,87,5,0,23.7519352490909,38.3323311445724,0.703125,0.0237519352490909,41,1,29,1,0,2,-1484.82271855361,0.0099735,13
209,2515.46666666578,1,90,1,88,3,1,23.7530016611921,38.2622243507873,0.70625,0.0237530016611921,32,1,22,1,1,1,-1117.55787403598,0.1265789,13
210,2517.42222222132,1,90,1,88,4,1,23.7109147517688,38.1234315616674,0.707165109034268,0.0237109147517688,42,2,29,1,1,4,-1483.20906719156,0.227575,13
211,2525.55555555462,1,89,1,87,2,1,23.7501316054056,38.2319191696773,0.705882352941177,0.0237501316054056,22,1,17,1,1,2,-814.886118399486,0.1810499,13
212,2535.64444444347,1,89,1,89,2,3,23.8485166885793,38.3197039996104,0.70679012345679,0.0238485166885793,35,3,29,1,3,6,-1337.74869189206,0.3265447,13
213,2537.55555555457,1,90,1,86,5,0,23.6548763583942,38.1677715154766,0.707317073170732,0.0236548763583942,39,1,30,1,0,2,-1480.57165497942,0.0089679,13
214,2545.73333333231,1,87,1,86,5,0,23.68345149431,38.1440204355474,0.710365853658537,0.02368345149431,33,1,27,1,0,2,-1304.74157706493,0.006975,13
215,2565.86666666556,1,89,1,87,4,1,23.9424377549049,38.4911917973591,0.713414634146341,0.0239424377549049,36,1,30,1,1,1,-1435.63376939719,0.3056551,13
216,2585.9999999988,1,91,1,90,4,2,24.1256801228157,38.7159723875661,0.714285714285714,0.0241256801228157,44,3,33,0,2,3,-1624.57797014105,0.3130923,13
217,2596.08888888765,1,92,1,89,4,2,23.9881822008895,38.8380092776307,0.723404255319149,0.0239881822008895,40,1,34,1,2,1,-1609.77732876458,0.3331383,13
218,2616.2222222209,1,93,1,90,4,2,24.0887374642481,38.9301396934057,0.724242424242424,0.0240887374642481,42,1,35,1,2,1,-1681.95767365506,0.2110018,12
219,2617.95555555422,1,92,1,90,3,2,24.0314212912104,38.7676701961979,0.727272727272727,0.0240314212912104,43,2,35,1,2,3,-1719.09465039548,0.2070283,13
220,2636.35555555414,1,93,1,92,3,2,24.0647691577841,39.0484933503667,0.725075528700906,0.0240647691577841,36,1,32,1,2,2,-1503.57484054228,0.3176095,12
221,2638.08888888747,1,93,1,91,4,1,24.0089742546916,38.8877752012611,0.723723723723724,0.0240089742546916,41,2,32,1,1,2,-1609.07661718008,0.2915926,12
222,2658.22222222071,1,93,1,91,4,2,24.0442276834951,38.9876028325832,0.723723723723724,0.0240442276834951,45,2,37,1,2,2,-1796.16851199894,0.2915476,12
223,2678.35555555396,1,94,1,90,5,1,24.0120569462131,38.9777110429227,0.727544910179641,0.0240120569462131,44,1,37,1,1,2,-1807.13060418228,0.2135696,12
224,2686.62222222059,1,94,1,87,4,0,24.0423382495588,38.9574925340073,0.728358208955224,0.0240423382495588,27,2,24,1,0,3,-1177.52537492297,0.0109742,12
225,2696.71111110944,1,95,1,88,3,1,24.0718378117104,39.0474051139265,0.728358208955224,0.0240718378117104,34,1,30,1,1,3,-1445.55228424813,0.2310735,12
226,2698.48888888721,1,94,1,87,5,0,24.0305245929947,38.9118127583813,0.724035608308605,0.0240305245929947,34,1,29,1,0,1,-1425.99096368622,0.0079742,12
227,2736.93333333149,1,96,1,89,3,3,24.4780382925295,39.5672399797052,0.72700296735905,0.0244780382925295,51,3,41,1,3,7,-2027.98184688575,0.5230897,12
228,2747.02222222033,1,96,1,88,5,1,24.4030327856449,39.5994668385239,0.733727810650888,0.0244030327856449,48,3,40,1,1,4,-2025.79342333252,0.2150089,12
229,2757.11111110918,1,96,1,87,5,0,24.3308273962617,39.6339269803357,0.742603550295858,0.0243308273962617,36,1,31,1,0,2,-1579.3678208778,0.012022,12
230,2758.79999999806,1,92,1,87,4,0,24.2997507138944,39.5144594942157,0.745562130177515,0.0242997507138944,25,1,21,1,0,1,-1087.85557554604,0.0070241,12
231,2768.8888888869,1,92,1,87,3,1,24.3698532351987,39.5600308122956,0.746312684365782,0.0243698532351987,29,1,23,1,1,2,-1201.76084151026,0.1095108,12
232,2777.24444444242,1,100,1,89,5,1,24.4078077173245,39.7310950734923,0.744117647058824,0.0244078077173245,45,1,37,1,1,4,-1908.70279707646,0.2835358,12
233,2789.02222222015,1,93,1,87,4,0,24.5506188419989,39.8947556182482,0.729106628242075,0.0245506188419989,29,1,23,1,0,2,-1205.620682176,0.0080178,12
234,2799.11111110899,1,92,1,88,3,0,24.6231197256045,39.9441719993139,0.729106628242075,0.0246231197256045,23,1,18,1,0,1,-954.655800037047,0.0080026,12
235,2807.42222222007,1,99,1,89,6,1,24.6365210420459,39.898082749508,0.731988472622478,0.0246365210420459,52,3,43,1,1,4,-2205.16235236631,0.2309223,12
236,2809.19999999784,1,91,1,88,3,0,24.4584730795608,39.7584870764667,0.737752161383285,0.0244584730795608,21,1,17,1,0,1,-894.437802584608,0.0069992,12
237,2829.33333333109,1,92,1,88,3,0,24.519809298882,39.7909185990629,0.740634005763689,0.024519809298882,23,1,16,1,0,1,-905.917360027896,0.006001,12
238,2837.59999999772,1,100,1,89,6,0,24.509093665768,39.706872270742,0.737142857142857,0.024509093665768,44,2,35,1,0,2,-1842.74328499307,0.0169989,12
239,2839.42222221993,1,92,1,89,2,0,24.4045263628237,39.5777753623185,0.74,0.0244045263628237,17,1,12,1,0,1,-675.119389836611,0.004972,12
240,2859.55555555318,1,93,1,92,2,2,24.4655901333596,39.6109554540108,0.742857142857143,0.0244655901333596,34,3,24,1,2,3,-1316.2701800241,0.2640572,12
241,2867.77777777536,1,99,1,91,6,1,24.2971228448276,39.6537459415584,0.742209631728045,0.0242971228448276,50,1,40,1,1,2,-2064.46812907383,0.1261032,12
242,2869.64444444202,1,91,1,89,3,0,24.2354595438141,39.4870849463867,0.740845070422535,0.0242354595438141,22,1,15,1,0,1,-850.349286521804,0.0089743,12
243,2879.73333333087,1,90,1,89,3,0,24.2321788779765,39.4162909646055,0.743661971830986,0.0242321788779765,21,1,14,1,0,1,-805.144857137634,0.0070005,12
244,2909.91111110852,1,92,1,90,2,2,24.400834277534,39.6252864336023,0.746478873239437,0.024400834277534,35,2,27,1,2,2,-1400.62651520527,0.2660577,13
245,2919.99999999736,1,90,1,88,3,1,24.3212757134315,39.7039629167984,0.745810055865922,0.0243212757134315,33,1,26,1,1,2,-1354.81391516263,0.1420777,12
246,2930.08888888621,1,92,1,89,3,1,24.3399500471422,39.6689398640658,0.748603351955307,0.0243399500471422,32,1,24,1,1,2,-1281.9225148218,0.1515494,12
247,2948.17777777502,1,99,1,89,5,1,24.4842230902776,39.838735875706,0.751396648044693,0.0244842230902776,49,2,36,1,1,3,-1982.27094422316,0.292071,12
248,2950.22222221945,1,93,1,88,3,0,24.3806915949804,39.7086369437234,0.741046831955923,0.0243806915949804,24,1,17,1,0,1,-950.475451114402,0.007998,12
249,2960.3111111083,1,92,1,88,3,1,24.4404078241138,39.7413354114792,0.743801652892562,0.0244404078241138,33,2,25,1,1,2,-1338.64642293381,0.1295117,12
250,2970.39999999714,1,92,1,88,4,0,24.4187379994603,39.7443057815484,0.744505494505495,0.0244187379994603,31,1,24,1,0,1,-1290.15064348605,0.0080005,12
251,2998.44444444147,1,103,1,91,5,2,24.5940277777776,39.9652951388886,0.747252747252747,0.0245940277777776,55,2,42,1,2,5,-2237.73916652929,0.1851545,12
252,3000.57777777479,1,94,1,89,3,0,24.4739666989481,39.8082777841811,0.739837398373984,0.0244739666989481,25,1,20,1,0,1,-1058.45025958277,0.0049742,12
253,3020.71111110804,1,97,1,90,3,1,24.6093041222942,39.964696363891,0.742547425474255,0.0246093041222942,33,1,27,1,1,1,-1391.92076545599,0.2505677,12
254,3030.79999999688,1,97,1,89,2,1,24.6445325719118,39.9586248285318,0.739247311827957,0.0246445325719118,26,1,20,1,1,1,-1049.33472709692,0.274035,12
255,3048.71111110792,1,104,1,91,6,2,24.6708882735583,39.9385281477686,0.737967914438503,0.0246708882735583,62,2,50,1,2,4,-2580.95269006763,0.3565743,12
256,3050.93333333013,1,96,1,91,2,2,24.552319479429,39.7847789115645,0.730870712401055,0.024552319479429,31,2,25,1,2,2,-1248.19180109074,0.2686064,12
257,3061.02222221897,1,96,1,89,2,1,24.5132091900274,39.7592295399225,0.733509234828496,0.0245132091900274,21,1,19,1,1,2,-930.88248814127,0.110184,12
258,3071.11111110782,1,96,1,90,3,1,24.536172839506,39.7346928574996,0.736147757255937,0.024536172839506,28,1,25,1,1,1,-1225.99063504614,0.2381214,12
259,3078.88888888556,1,98,1,89,5,0,24.54283042394,39.6841733870966,0.738786279683377,0.02454283042394,38,2,33,1,0,2,-1679.74747984754,0.0100055,12
260,3081.19999999666,1,95,1,89,4,0,24.4383609043285,39.5528491744754,0.744063324538259,0.0244383609043285,26,1,24,1,0,1,-1195.49381234779,0.0079696,12
261,3088.97777777441,1,97,1,89,4,0,24.4470745002007,39.5064723923243,0.746701846965699,0.0244470745002007,31,1,27,1,0,2,-1378.63116497141,0.007005,12
262,3091.28888888551,1,95,1,89,4,0,24.4095811029917,39.3859774769388,0.745406824146982,0.0244095811029917,25,1,23,1,0,2,-1146.41469814609,0.0119701,12
263,3101.37777777436,1,98,1,90,4,1,24.4414835530315,39.3779457243285,0.748031496062992,0.0244414835530315,33,1,28,1,1,2,-1419.23477511154,0.2705693,12
264,3109.11111110766,1,98,1,90,4,2,24.4621314591105,39.3521245211778,0.750656167979003,0.0244621314591105,47,2,34,1,2,3,-1839.48621244172,0.2230353,12
265,3124.17777777426,1,95,1,89,3,1,24.4597927986053,39.3860443095652,0.75130890052356,0.0244597927986053,28,1,25,1,1,1,-1244.23157334253,0.21812,13
266,3144.3111111075,1,94,1,90,2,2,24.5722046164556,39.5082505597914,0.753926701570681,0.0245722046164556,32,1,25,1,2,2,-1297.29627677133,0.3141122,13
267,3149.3333333297,1,99,1,89,4,1,24.590358561623,39.4790522219807,0.754569190600522,0.024590358561623,40,1,31,1,1,2,-1660.4588372256,0.2050636,12
268,3154.39999999635,1,94,1,89,3,2,24.5783061960624,39.4017982598355,0.753246753246753,0.0245783061960624,40,2,30,1,2,3,-1598.84528231295,0.2540763,13
269,3174.53333332959,1,95,1,88,4,1,24.7271022528629,39.6783733825009,0.753886010362694,0.0247271022528629,42,2,31,1,1,3,-1708.25253601508,0.1681046,13
270,3194.66666666284,1,96,1,90,4,2,24.8083560944831,39.8466260050385,0.753213367609255,0.0248083560944831,45,2,35,1,2,3,-1874.47754768223,0.2725845,13
271,3199.59999999615,1,99,1,89,4,1,24.7535507102237,39.7960930648981,0.753846153846154,0.0247535507102237,38,3,30,1,1,4,-1619.27249344847,0.2895477,12
272,3204.75555555169,1,95,1,88,5,1,24.6421263855897,39.7484107598976,0.753846153846154,0.0246421263855897,43,2,34,1,1,2,-1815.53136482083,0.2100663,12
273,3214.84444444053,1,96,1,90,5,2,24.6011002484458,39.7185702484449,0.757033248081841,0.0246011002484458,46,1,38,1,2,3,-1971.99305607453,0.2436748,12
274,3219.7333333294,1,99,1,90,3,2,24.5734797380909,39.6165604903062,0.755102040816326,0.0245734797380909,38,2,30,1,2,2,-1579.3319407471,0.2525786,12
275,3229.82222221824,1,99,1,89,4,1,24.5304772448994,39.583270099724,0.758269720101781,0.0245304772448994,36,1,29,1,1,2,-1528.60220620343,0.2480827,12
276,3245.02222221818,1,96,1,89,4,1,24.5987505240408,39.6364772594921,0.760814249363868,0.0245987505240408,35,1,28,1,1,2,-1480.80905313007,0.2215731,12
277,3249.95555555149,1,100,1,89,5,1,24.5739419893847,39.5400269603633,0.761421319796954,0.0245739419893847,41,1,33,1,1,2,-1752.01987493551,0.2866585,12
278,3270.08888888474,1,95,1,89,4,1,24.664837693853,39.6300201148425,0.763959390862944,0.024664837693853,38,1,29,1,1,1,-1589.22842346957,0.4166076,12
279,3295.28888888463,1,94,1,89,3,2,24.7675579388672,39.8878273921831,0.764556962025316,0.0247675579388672,38,2,29,1,2,3,-1584.1032164239,0.2113289,13
280,3320.35555555119,1,98,1,88,3,1,24.8274739494025,40.0204057691861,0.763224181360202,0.0248274739494025,31,2,26,1,1,2,-1385.8574703161,0.2935433,12
281,3335.51111110668,1,98,1,88,4,1,24.8859596436392,40.1505817298863,0.766331658291457,0.0248859596436392,38,1,30,1,1,1,-1622.97587451737,0.2955416,12
282,3340.48888888443,1,100,1,89,4,2,24.875992842699,40.2269772735095,0.766917293233083,0.024875992842699,42,2,37,1,2,3,-1903.79427775351,0.3830314,12
283,3345.59999999552,1,97,1,88,4,1,24.8102825892729,40.1559018204158,0.763681592039801,0.0248102825892729,38,1,29,1,1,1,-1584.69281553766,0.3056355,12
284,3355.68888888437,1,100,1,88,4,1,24.9016199739975,40.2468987033613,0.764267990074442,0.0249016199739975,36,1,27,1,1,2,-1500.04603441411,0.3035436,12
285,3360.62222221768,1,101,1,88,3,1,24.9188862270703,40.218349462073,0.764267990074442,0.0249188862270703,32,1,29,1,1,2,-1497.22571231268,0.2516278,12
286,3365.77777777321,1,101,1,89,5,2,24.9112951651934,40.1500727937183,0.766749379652605,0.0249112951651934,51,2,39,1,2,2,-2153.78942080137,0.2240256,12
287,3380.75555555093,1,101,1,88,3,1,24.9433586548935,40.2370968082588,0.765432098765432,0.0249433586548935,32,1,29,1,1,2,-1490.46164333901,0.2495818,12
288,3395.95555555086,1,101,1,88,5,0,25.0712438142059,40.3874945807027,0.767901234567901,0.0250712438142059,40,1,30,1,0,3,-1715.76587767169,0.0159952,12
289,3400.88888888417,1,101,1,88,4,0,25.0506892308974,40.2989348497046,0.767901234567901,0.0250506892308974,31,1,28,1,0,2,-1478.02463029176,0.0110026,12
290,3410.97777777302,1,103,1,90,4,1,25.064919822444,40.2667484512187,0.77037037037037,0.025064919822444,37,1,34,1,1,1,-1767.1607368958,0.2345758,12
291,3416.08888888411,1,102,1,90,4,1,25.0611921642306,40.2060852706721,0.770935960591133,0.0250611921642306,37,1,30,1,1,1,-1639.72620391879,0.25403,12
292,3431.11111110626,1,102,1,91,3,3,25.1714693032424,40.3284830772378,0.771498771498772,0.0251714693032424,47,1,39,1,3,1,-2077.14223120515,0.6836004,12
293,3436.22222221735,1,102,1,91,3,3,25.1621000830163,40.259360132826,0.772058823529412,0.0251621000830163,48,1,35,1,3,2,-1956.33119312097,0.684608,13
294,3446.3111111062,1,102,1,89,4,2,25.1816773385297,40.2369150355867,0.768292682926829,0.0251816773385297,47,1,34,1,2,1,-1927.55410680809,0.3735753,13
295,3451.24444443951,1,101,1,90,2,3,25.1853567500172,40.1893990691763,0.770731707317073,0.0251853567500172,39,2,35,1,3,5,-1811.05700208572,0.4495701,13
296,3466.44444443944,1,100,1,90,3,3,25.2360691166828,40.3063718754086,0.767554479418886,0.0252360691166828,48,1,35,1,3,1,-1939.8298316438,0.3601715,13
297,3471.37777777276,1,101,1,90,3,3,25.2245995915431,40.2350127287642,0.764423076923077,0.0252245995915431,45,1,38,1,3,2,-1989.92293952793,0.534655,13
298,3486.57777777269,1,98,1,91,3,3,25.2776679515418,40.2668815789473,0.764988009592326,0.0252776679515418,46,3,34,1,3,5,-1892.24362071068,0.4820519,13
299,3491.511111106,1,98,1,89,4,1,25.1530273674931,40.1920751991062,0.766109785202864,0.0251530273674931,38,1,34,1,1,2,-1779.50557241095,0.3201128,13
300,3501.59999999485,1,97,1,89,4,1,25.1922104544044,40.3427705878224,0.764845605700713,0.0251922104544044,37,1,33,1,1,1,-1731.60533174289,0.2825136,13
301,3516.75555555034,1,100,1,89,4,1,25.2966704910699,40.4570444439063,0.767220902612827,0.0252966704910699,39,2,30,1,1,5,-1686.42305487077,0.2230418,13
302,3526.84444443918,1,100,1,90,4,2,25.2673751372484,40.4453470078871,0.771971496437055,0.0252673751372484,46,2,35,1,2,3,-1954.87668064249,0.2345872,13
