decision,time,pendingOrders,stationsWithCap,podsInModel,dispatched,children,fastPath,units,decisionSec,lambda,mu,delta,rho,closedLines,valuedNotBoundLines,completedOrders
1140,12690.3555555066,100,1,96,0,0,1,3,0,15.0137559808614,21.8097306689837,1,9.96546248511321,2,0,1
1141,12692.3555555066,100,1,95,0,0,1,2,0.0010005,14.9958183990443,21.7907986111113,1,9.96150793650801,1,0,1
1142,12710.4888888396,100,1,95,0,0,1,2,0.0009996,14.9930373134329,21.7808651344319,1,9.95376040428063,1,0,1
1143,12722.5333332839,100,1,96,1,0,1,5,0.0019999,14.9904534606206,21.7712305025998,1,9.94615993665882,3,0,1
1144,12730.6222221727,100,1,95,0,0,1,1,0,14.9693680261436,21.7606657280478,1,9.94601065132377,1,0,1
1145,12740.7111110614,100,1,95,1,0,1,1,0.0029999,14.9651131779101,21.7486073865822,1,9.94123769825585,1,0,1
1146,12772.7999999498,100,1,95,0,0,1,1,0.0010007,14.9934562760263,21.7839239412275,1,9.93848580441647,1,0,1
1147,12780.9333332831,100,1,95,0,0,1,1,0.0009894,14.994876231265,21.7801224706285,1,9.94141971658958,1,0,1
1148,12802.9777777272,100,1,96,0,0,1,1,0,14.9893048128343,21.7661777394307,1,9.92407553107796,1,0,1
1149,12823.1111110602,100,1,96,1,0,1,2,0.0020668,14.9804038004752,21.7474137931036,1,9.908483896308,1,0,1
1150,12831.199999949,100,1,95,1,0,1,2,0.0019966,14.9733405891674,21.73133410228,1,9.9058024706506,2,0,1
1151,12833.199999949,100,1,94,0,0,1,1,0,14.9570540539676,21.7147591988325,1,9.90288468957745,1,0,1
1152,12851.333333282,100,1,91,0,0,1,3,0.0010011,14.9983452365279,21.7688794146681,1,9.92442444502511,2,0,1
1153,12853.333333282,100,1,91,0,0,1,3,0.0010004,14.9869049807326,21.7593379874898,1,9.92471372156666,2,0,1
1154,12871.4666666151,100,1,91,0,0,1,2,0.0010202,15.0160224805078,21.8086781433641,1,9.94407437848109,1,0,1
1155,12891.5999999481,100,1,91,1,0,1,2,0.0029996,15.0175203429336,21.8050273932989,1,9.93538958209711,1,0,1
1156,12911.7333332811,100,1,93,0,0,1,3,0.0009981,15.0370466114974,21.8275552355412,1,9.93864883335019,2,0,1
1157,12921.8222221699,100,1,93,1,0,1,2,0.0030235,15.0477086017571,21.8500974217295,1,9.94967399164914,1,0,1
1158,12923.6888888365,100,1,91,0,0,1,2,0.0010017,15.0433255809089,21.8379157491894,1,9.94876208526986,1,0,1
1159,12933.7777777253,100,1,91,0,0,1,4,0.0009998,15.0544476799139,21.8482497098238,1,9.95422591919541,2,0,1
1160,12941.9555555029,100,1,93,0,0,1,2,0.0010007,15.06002749183,21.8634045568839,1,9.96576361857185,1,0,1
1161,12943.866666614,100,1,92,0,0,1,2,0,15.055863902679,21.8515567392977,1,9.96499007722058,1,0,1
1162,12962.088888836,100,1,93,0,0,1,1,0.0020008,15.0839435948629,21.8865063925462,1,9.97779712338,1,0,1
1163,12982.222222169,99,1,92,1,0,1,4,0.0020001,15.1180581041626,21.9301984253738,1,9.99070739285558,2,0,1
1164,12984.0888888356,99,1,90,0,0,1,1,0.0010298,15.1032170060318,21.9157319108802,1,9.98874514945082,1,0,1
1165,13002.3555555021,99,1,94,1,0,1,3,0.0020004,15.1422757189583,21.9666006603255,1,10.0088037104002,2,0,1
1166,13004.2222221687,99,1,91,0,0,1,2,0.0009994,15.1303282967569,21.9563302726089,1,10.0087531877849,1,0,1
1167,13014.3111110574,99,1,91,1,0,1,4,0.0030006,15.1395964043088,21.9639815407162,1,10.0129915847383,3,0,1
1168,13024.3999999462,99,1,91,0,0,1,3,0.001,15.1281272873219,21.96722130271,1,10.0152180649246,1,0,1
1169,13032.5333332794,99,1,94,0,0,1,3,0.001,15.1381987799363,21.9760461949414,1,10.0238633591151,2,0,1
1170,13044.5333332792,99,1,92,0,0,1,1,0.0010004,15.1531690647987,22.0048136715747,1,10.0338551915559,1,0,1
1171,13064.6666666123,100,1,91,0,0,1,2,0,15.1916955321555,22.0549488436369,1,10.0497106912794,1,0,1
1172,13074.755555501,100,1,92,0,0,1,1,0.0009998,15.2103610612286,22.0762383280892,1,10.0601656171531,1,0,1
1173,13092.8444443896,100,1,94,0,0,1,2,0.0009989,15.222197527633,22.0876143179675,1,10.0622298393511,1,0,1
1174,13094.888888834,100,1,94,1,0,1,4,0.0050003,15.2151493318144,22.0715963724801,1,10.0595545005342,2,0,1
1175,13112.9777777227,100,1,94,0,0,1,1,0.0009999,15.2340003837849,22.1059988705682,1,10.0721147370318,1,0,1
1176,13123.0666666114,100,1,95,0,0,1,2,0.001998,15.2400465113779,22.108980701426,1,10.0742265230682,2,0,1
1177,13133.1555555001,100,1,95,1,0,1,3,0.0019998,15.2374764758959,22.1122975121586,1,10.0764900055406,1,0,1
1178,13153.2888888332,100,1,95,0,0,1,4,0.0010004,15.2702135466989,22.1540104020653,1,10.0885171842419,2,0,1
1179,13165.2444443886,100,1,94,0,0,1,4,0,15.2757220783561,22.1690521254798,1,10.0922616791588,2,0,1
1180,13195.4222221659,100,1,95,1,0,1,3,0.0020006,15.3067634341373,22.2211536336049,1,10.1012954113067,2,0,1
1181,13203.5555554991,100,1,95,0,0,1,4,0.0009997,15.2993013048198,22.2173578512107,1,10.1041932692267,1,0,1
1182,13205.5111110546,100,1,96,0,0,1,2,0.0009996,15.2936669789617,22.2033790507642,1,10.1024527870182,2,0,1
1183,13223.6888888322,100,1,95,1,0,1,2,0.0029985,15.2931326270523,22.2096247699403,1,10.1022064667843,1,0,1
1184,13225.6444443877,100,1,95,0,0,1,1,0.0009991,15.2861729640304,22.1937322950567,1,10.0995849552904,1,0,1
1185,13235.7333332764,100,1,95,1,0,1,1,0.0030001,15.2913945403617,22.1955358880166,1,10.1011647344246,1,0,1
1186,13243.8222221652,100,1,95,0,0,1,3,0.0010307,15.292540696941,22.1914312369144,1,10.103896230729,2,0,1
1187,13253.9111110539,100,1,93,0,0,1,1,0.0009999,15.296147475046,22.2036731712062,1,10.1102244238331,1,0,1
1188,13284.0888888313,100,1,96,0,0,1,2,0.0009976,15.3325372144176,22.2507212285959,1,10.1170325191834,1,0,1
1189,13285.9999999424,100,1,96,0,0,1,1,0.0009963,15.3241422930806,22.2327764435444,1,10.1134691934243,1,0,1
1190,13304.2222221643,100,1,95,1,0,1,5,0.0030047,15.3339185682166,22.2412041180961,1,10.1142317856242,3,0,1
1191,13316.1777777197,100,1,95,0,0,1,4,0.0010007,15.3245512553505,22.2473726627176,1,10.1139719896318,2,0,1
1192,13326.2666666084,100,1,94,0,0,1,5,0.0009992,15.3188308573074,22.2460494660982,1,10.1141336007997,2,0,1
1193,13336.3555554972,100,1,95,0,0,1,2,0.001032,15.3212046902287,22.2564676106395,1,10.1196325540823,1,0,1
1194,13344.444444386,100,1,96,0,0,1,3,0.0019641,15.3293047641094,22.2624757984992,1,10.126947277158,2,0,1
1195,13346.4444443859,100,1,96,1,0,1,2,0.0019963,15.3126739083905,22.2452775186569,1,10.1236998820755,2,0,1
1196,13356.5333332747,100,1,96,0,0,1,2,0.0009999,15.3051553041901,22.2412944519879,1,10.1226404236612,1,0,1
1197,13404.7555554962,100,1,97,0,0,1,2,0.0019696,15.3458079890788,22.2946134278422,1,10.1209669375548,1,0,1
1198,13414.8444443849,100,1,98,0,0,1,2,0.0010319,15.3415361617313,22.2826612903227,1,10.1163114907999,1,0,1
1199,13416.8444443849,100,1,98,0,0,1,4,0.001011,15.3345119521913,22.2667252066116,1,10.1136402027027,2,0,1
1200,13424.9333332737,100,1,98,1,0,1,5,0.0020003,15.322075093084,22.2555987520518,1,10.1131444985871,2,0,1
1201,13445.0666666067,100,1,98,0,0,1,2,0.0010072,15.3103941889078,22.2455479922993,1,10.1017625202948,1,0,1
1202,13447.0222221622,100,1,97,0,0,1,2,0.0009928,15.3033697502838,22.2296269579555,1,10.0990777153558,1,0,1
1203,13457.111111051,100,1,97,1,0,1,2,0.0030033,15.3000764711702,22.2191390598625,1,10.09507291118,2,0,1
1204,13477.244444384,100,1,97,0,0,1,3,0.0009972,15.2924065352535,22.2148950903065,1,10.0863593179082,1,0,1
1205,13495.3333332727,100,1,97,0,0,1,2,0.0009995,15.2848244620613,22.1981907894738,1,10.0757745427399,2,0,1
1206,13527.51111105,100,1,97,0,0,1,3,0.0009995,15.2808807621607,22.1993403348398,1,10.058301261169,2,0,1
1207,13535.5555554943,100,1,98,0,0,1,2,0.001,15.2669350282487,22.1859400656816,1,10.0567454410123,1,0,1
1208,13547.644444383,100,1,98,0,0,1,1,0.0009924,15.2667443064183,22.1799870112114,1,10.0510796158612,1,0,1
1209,13555.6888888273,100,1,98,0,0,1,1,0.0009782,15.2590293453726,22.1631147540985,1,10.0479375696768,1,0,1
1210,13567.777777716,100,1,98,1,0,1,3,0.0020001,15.2504230118444,22.1449631449633,1,10.0367483296215,2,0,1
1211,13575.8222221604,100,1,97,1,0,1,2,0.0030001,15.2343661971832,22.1284779050738,1,10.0337662337663,2,0,1
1212,13587.9111110491,100,1,97,0,0,1,2,0.0010031,15.2265445423009,22.1239326669409,1,10.0287507975051,1,0,1
1213,13595.9555554934,100,1,96,0,0,1,2,0.0010001,15.2263371570741,22.1179962951616,1,10.0305400019555,1,0,1
1214,13616.0888888265,100,1,97,0,0,1,2,0.0010002,15.2349639505653,22.1248986678006,1,10.0270073503721,1,0,1
1215,13636.2222221595,100,1,98,1,0,1,2,0.0029925,15.2353932584271,22.1199021207179,1,10.0181012190618,2,0,1
1216,13638.177777715,100,1,97,0,0,1,4,0,15.2192690796858,22.1032905460474,1,10.0150433899557,2,0,1
1217,13646.3111110482,100,1,98,1,0,1,3,0.0029991,15.2097813728341,22.09629476314,1,10.0163344293599,3,0,1
1218,13666.4444443813,100,1,98,0,0,1,1,0.0010004,15.1997754703035,22.1008940320848,1,10.011794605762,1,0,1
1219,13668.3555554924,100,1,96,0,0,1,4,0,15.1925479547191,22.08477702686,1,10.0089446363441,2,0,1
1220,13688.4888888254,100,1,97,0,0,1,1,0.0020003,15.1837988826817,22.0787977254266,1,9.99963208241361,1,0,1
1221,13696.6222221586,100,1,98,0,0,1,1,0.0009968,15.1781672444011,22.0650142327292,1,9.99782917790452,1,0,1
1222,13698.5777777141,100,1,97,1,0,1,1,0.0030037,15.1707070486418,22.0485863999726,1,9.99481876145816,1,0,1
1223,13716.7555554917,100,1,97,0,0,1,2,0,15.1655477082516,22.0355162405958,1,9.9859812856758,1,0,1
1224,13736.8888888247,100,1,97,1,0,1,3,0.0019995,15.1683365655581,22.0340046952318,1,9.97872966579072,2,0,1
1225,13738.7999999358,100,1,96,0,0,1,5,0.0009997,15.15144766147,22.0161812297736,1,9.97507331378306,3,0,1
1226,13758.9333332688,100,1,96,0,0,1,1,0.001003,15.133520937558,22.0090575316627,1,9.96530167154715,1,0,1
1227,13777.1111110463,100,1,97,0,0,1,4,0.0010019,15.1553355006985,22.0352212449575,1,9.97426102422572,3,0,1
1228,13779.0666666019,100,1,96,1,0,1,2,0.0020385,15.1320024731585,22.0201779330951,1,9.97185689294768,2,0,1
1229,13789.1555554906,100,1,96,0,0,1,2,0.0009832,15.1283771908451,22.0215490560286,1,9.97323624159073,2,0,1
1230,13807.2888888237,100,1,95,1,0,1,4,0.0029987,15.135327891533,22.0383058017728,1,9.97794144472823,2,0,1
1231,13817.3777777124,100,1,95,0,0,1,2,0.001,15.1311856825271,22.0389008854199,1,9.97897006915475,2,0,1
1232,13819.3333332679,100,1,95,1,0,1,3,0.0019696,15.1154100157815,22.0225322112473,1,9.97595026916195,3,0,1
1233,13827.4666666012,100,1,96,0,0,1,1,0.0010071,15.0986604721338,22.016856990716,1,9.97776688395291,1,0,1
1234,13847.5999999342,100,1,96,0,0,1,1,0.0010001,15.108110399024,22.0250766058061,1,9.97498012885724,1,0,1
1235,13849.5111110453,100,1,97,0,0,1,1,0.0010013,15.1002202643173,22.0080256821831,1,9.97163636363643,1,0,1
1236,13877.7777777115,100,1,96,0,0,1,1,0.0019966,15.1100898917631,22.0168671478216,1,9.96552934059292,1,0,1
1237,13879.6888888226,100,1,98,1,0,1,3,0.0020016,15.1027980631736,22.0007106401038,1,9.96258595023568,1,0,1
1238,13887.8666666003,99,1,96,1,0,1,2,0.002,15.0987216894374,21.989251203432,1,9.96176088251236,1,0,1
1239,13899.8222221557,99,1,97,0,0,1,4,0.0010312,15.1024135145334,21.9891140771606,1,9.95883789726478,2,0,1
1240,13938.1333332662,99,1,96,0,0,1,1,0.0015668,15.1157120617691,22.0150498613455,1,9.95331672444643,1,0,1
1241,13948.222222155,99,1,96,1,0,1,3,0.0020051,15.1122689819894,22.0045258419862,1,9.94931973787171,2,0,1
1242,13950.0888888216,99,1,96,0,0,1,1,0.0009997,15.0965758181127,21.9882289449766,1,9.94629995236669,1,0,1
1243,13958.3111110437,100,1,96,0,0,1,2,0.0010004,15.0971145017782,21.9835176078525,1,9.94851356198015,1,0,1
1244,13960.1777777103,99,1,95,1,0,1,2,0.0030021,15.0905239459379,21.9684360551622,1,9.94602714618635,1,0,1
1245,13968.3999999324,100,1,95,0,0,1,1,0.000996,15.0921678405361,21.9653525577229,1,9.94896603407861,1,0,1
1246,13978.4888888212,100,1,94,0,0,1,2,0,15.1079952066837,21.9829142665271,1,9.95766602991877,1,0,1
1247,13980.3111110434,99,1,95,0,0,1,2,0.0009965,15.1040141882547,21.9716581593848,1,9.9568969612774,1,0,1
1248,13990.3999999321,99,1,95,0,0,1,1,0.0010015,15.1110926532759,21.9764977348278,1,9.95983104684959,1,0,1
1249,13998.6222221542,100,1,95,0,0,1,1,0,15.1230614162993,21.9884512021113,1,9.96957485234268,1,0,1
1250,14008.711111043,100,1,97,0,0,1,2,0.0010042,15.1236576368263,21.9838734720877,1,9.96823604757376,1,0,1
1251,14020.5777777095,100,1,97,0,0,1,1,0.000999,15.1286896764847,21.985750290549,1,9.96624169061527,1,0,1
1252,14030.6666665982,100,1,97,1,0,1,3,0.0020301,15.124250681199,21.9738717339669,1,9.96159368269927,2,0,1
1253,14038.8888888203,100,1,91,0,0,1,1,0.0010006,15.1225029486481,21.9778780986286,1,9.96772081688789,1,0,1
1254,14040.7555554869,100,1,93,0,0,1,2,0.0009984,15.1188575335174,21.9671621712292,1,9.96716648013089,2,0,1
1255,14048.977777709,100,1,92,1,0,1,4,0.0020002,15.1240634393451,21.9812612388587,1,9.97786903133563,2,0,1
1256,14050.8444443757,100,1,94,0,0,1,2,0,15.112497737966,21.9709714548803,1,9.97749850657107,2,0,1
1257,14069.1111110421,100,1,92,0,0,1,3,0.0009999,15.1482446929147,22.0294662568886,1,10.0012041581578,1,0,1
1258,14079.1999999308,100,1,93,0,0,1,1,0.0010223,15.1658604336042,22.0496552403466,1,10.0110957066189,1,0,1
1259,14093.1111110417,100,1,93,1,0,1,1,0.0020007,15.1823161899938,22.0681540840382,1,10.0166389159144,1,0,1
1260,14099.3333332639,100,1,93,1,0,1,2,0.0029987,15.1809568903862,22.0607611145109,1,10.0175874871537,1,0,1
1261,14113.2444443748,100,1,94,0,0,1,3,0.0009988,15.1975428578945,22.0794490576958,1,10.0232188441788,2,0,1
1262,14119.4666665969,100,1,94,0,0,1,3,0.0010299,15.1957052031197,22.0833107822242,1,10.0292738586412,2,0,1
1263,14123.3333332635,100,1,94,0,0,1,1,0.0009967,15.1896461928018,22.0810241358469,1,10.0325337906808,1,0,1
1264,14129.5555554856,100,1,95,0,0,1,2,0.0010003,15.1941128833456,22.0821107237955,1,10.0373230562707,1,0,1
1265,14163.5555554852,100,1,95,0,0,1,1,0.0009999,15.2223009350821,22.1176692269923,1,10.0363250119638,1,0,1
1266,14173.6444443739,100,1,96,0,0,1,1,0.0009997,15.2253346623241,22.1166764280433,1,10.036601207751,1,0,1
1267,14179.8222221516,100,1,96,0,0,1,2,0.0009996,15.2248944863505,22.1106448878455,1,10.0381542332741,2,0,1
1268,14183.7333332626,100,1,96,0,0,1,1,0.0009987,15.2125319875514,22.0992059678425,1,10.0372458923546,1,0,1
1269,14193.8222221514,100,1,95,1,0,1,2,0.0030275,15.2189216582325,22.1031057520737,1,10.0397357567971,1,0,1
1270,14203.9111110401,100,1,97,0,0,1,3,0,15.2234768053801,22.1043457127299,1,10.0410166163145,2,0,1
1271,14209.9999999289,100,1,97,0,0,1,5,0.0010001,15.2133634868421,22.0961644403276,1,10.0415749069479,2,0,1
1272,14220.0888888177,100,1,97,1,0,1,4,0.0029995,15.2167453173845,22.1075707494971,1,10.0474719346811,2,0,1
1273,14224.0444443732,98,1,96,0,0,1,5,0.0009993,15.2029722110576,22.0940390543874,1,10.0455899949835,2,0,1
1274,14234.1333332619,98,1,96,1,0,1,2,0.0019999,15.1896102011296,22.0810831561946,1,10.0404075922541,1,0,1
1275,14244.2222221506,98,1,97,0,0,1,1,0.0009997,15.1941876040366,22.0823768522118,1,10.0417031937569,1,0,1
1276,14254.3111110394,98,1,97,0,0,1,1,0.0010317,15.1979709445611,22.0825218852597,1,10.0424755004697,1,0,1
1277,14290.4444443722,100,1,97,0,0,1,2,0.0009994,15.2071189917091,22.0904655539502,1,10.0290869346097,1,0,1
1278,14310.5777777052,100,1,97,0,0,1,1,0.0009934,15.2011703169516,22.0764862942851,1,10.016399448551,1,0,1
1279,14330.7111110383,100,1,98,1,0,1,1,0.0019958,15.2019976864211,22.0723578811371,1,10.0082044522555,1,0,1
1280,14334.7111110382,100,1,97,0,0,1,1,0.0009973,15.1956643543224,22.0578427575524,1,10.005859100492,1,0,1
1281,14344.799999927,100,1,97,1,0,1,2,0.0030053,15.1911222407408,22.0459397843569,1,10.0011777392518,2,0,1
1282,14350.8444443713,100,1,97,0,0,1,2,0.0010003,15.1806869894335,22.0372385763083,1,10.001456468644,2,0,1
1283,14354.8888888157,100,1,96,1,0,1,6,0.0030353,15.1724343622495,22.0316879185987,1,10.0031593567252,3,0,1
1284,14370.9777777044,100,1,97,0,0,1,2,0.0009972,15.1680974054887,22.0435207082082,1,10.0057340754047,1,0,1
1285,14375.0222221487,100,1,97,0,0,1,1,0.0009987,15.167144797424,22.0368315228004,1,10.0069143845653,1,0,1
1286,14385.1111110375,100,1,97,0,0,1,2,0,15.1799424511317,22.0501245782052,1,10.0136595160827,1,0,1
1287,14395.1999999262,100,1,98,1,0,1,2,0.0020295,15.1779960028,22.0420049809537,1,10.0106796589496,2,0,1
