decision,time,solved,pendingOrders,stationsWithCap,podsPa,podsPb,botsRa,lambda,mu,delta,epsilon,valuedLines,boundLines,valuedOrders,boundOrders,newTrips,boundUnits,objective,solveSec,qmax,rho,unitsFromSunk,unitsFromNew,inboundCoverUnits,splitsDeferred,splitsCommitted
1190,12416.7111110661,1,109,1,93,2,5,13.7199504337052,21.1297709923666,0.0845514112903226,0.0137199504337052,21,2,10,1,1,3,-65.8000088485521,0.1225909,0,8.97244732576994,2,1,12,0,0
1191,12419.9111110661,1,109,1,92,3,4,13.7156389151665,21.1160694451801,0.0845608292416803,0.0137156389151665,21,1,16,1,1,2,-65.9077335782351,0.0934822,0,8.97154995868526,2,0,19,0,0
1192,12429.9999999548,1,109,1,92,3,4,13.7272265221879,21.1339092786782,0.0845283018867925,0.0137272265221879,20,1,15,1,1,2,-62.9448225468788,0.0974808,0,8.97186193174156,2,0,17,1,0
1193,12446.8888888435,1,109,2,92,6,4,13.7341223184819,21.1374682539683,0.0844993715961458,0.0137341223184819,42,2,22,2,2,3,-127.018593874371,0.2550482,0,8.97103543519268,3,0,32,1,0
1194,12446.9333332879,1,109,1,92,3,4,13.7342048267327,21.1375952380952,0.084434593509535,0.0137342048267327,21,1,16,1,1,2,-65.8632724343835,0.0956044,0,8.96746464646465,2,0,17,1,0
1195,12460.1777777322,1,109,1,92,3,4,13.7298119868685,21.1167640634537,0.0844022897254836,0.0137298119868685,21,2,16,2,1,3,-97.8935689111191,0.0715276,0,8.96844400272639,3,0,17,0,1
1196,12467.0222221765,1,108,1,92,3,4,13.7220506485486,21.0978157644826,0.0844117892627536,0.0137220506485486,27,1,12,1,1,1,-78.5704842131608,0.0775736,0,8.96529459241332,1,0,20,0,0
1197,12487.1555555095,1,108,1,92,3,4,13.7135802469137,21.0777988614803,0.0843584504399316,0.0137135802469137,26,1,12,1,1,2,-86.2658454384449,0.0885234,0,8.95084609186149,2,0,19,0,0
1198,12510.4444443981,1,108,1,93,2,5,13.7162245527453,21.0748815165879,0.0843087432832091,0.0137162245527453,19,1,14,1,1,1,-68.7216608482468,0.0976132,0,8.94008845999204,1,0,13,0,0
1199,12517.3333332869,1,108,1,93,3,5,13.7114673242911,21.0606060606063,0.0842836926662782,0.0137114673242911,25,1,12,1,1,1,-67.1112291217323,0.1870376,0,8.93890675241166,1,0,17,0,0
1200,12527.4222221756,1,108,1,93,3,5,13.7030191004314,21.0406811731317,0.0842376616356908,0.0137030191004314,24,1,11,1,1,1,-64.0922516588077,0.1690447,0,8.93172690763061,1,0,16,0,0
1201,12540.6222221754,1,108,1,93,2,5,13.6777367773679,21.0207939508509,0.0841952232606438,0.0136777367773679,30,3,17,1,3,5,-51.8713699894806,0.1045572,0,8.92097874047341,3,2,10,0,0
1202,12547.5555555087,1,108,1,91,2,3,13.6699356766805,21.0147830799205,0.0842148931756897,0.0136699356766805,21,2,10,1,1,4,-71.3057019935138,0.1578024,0,8.92327797980587,2,2,13,0,0
1203,12557.6444443974,1,108,1,91,3,3,13.6770316348552,21.0187589935653,0.08422448810412,0.0136770316348552,19,1,9,1,0,1,-78.58736201736,0.1024852,0,8.92623579053653,1,0,23,0,0
1204,12560.7555555085,1,108,1,91,4,3,13.6707300424147,21.002158312098,0.0841996272520191,0.0136707300424147,27,1,17,1,1,2,-73.9953285358075,0.0639977,0,8.9240248174353,2,0,25,0,0
1205,12567.7333332862,1,108,1,91,3,3,13.6768572970835,21.0046650202855,0.0841469468806884,0.0136768572970835,29,1,16,1,1,1,-77.4344967899576,0.088625,0,8.92992564113019,1,0,23,0,0
1206,12570.8444443972,1,108,1,91,4,3,13.6701561318008,20.9874833556904,0.084087434403537,0.0136701561318008,26,1,16,1,1,1,-70.950970784841,0.0645421,0,8.92744890240054,1,0,23,0,0
1207,12580.933333286,1,108,1,91,3,3,13.6618801637087,20.9807445371241,0.0840384694762042,0.0136618801637087,28,2,17,1,2,4,-79.3894776994668,0.0925754,0,8.92583454118356,3,1,23,0,0
1208,12597.9111110635,1,108,1,90,3,3,13.6577266141448,20.9803199443577,0.0840239125953412,0.0136577266141448,28,2,16,1,1,2,-73.7940024895553,0.0755726,0,8.92333895397002,1,1,22,0,0
1209,12601.066666619,1,108,1,89,4,2,13.653081655869,20.9663177023054,0.0840093892846848,0.013653081655869,29,1,13,1,1,1,-75.874811332388,0.0690012,0,8.92219348130042,1,0,23,0,0
1210,12607.9999999522,1,108,1,89,3,2,13.6550671550673,20.9625117150892,0.0839503126028299,0.0136550671550673,25,1,14,1,0,1,-94.0127492788355,0.0755765,0,8.92537909018364,1,0,31,0,0
1211,12618.088888841,1,108,1,89,3,3,13.656706324995,20.9581850811487,0.0839051649751407,0.013656706324995,24,1,13,1,0,1,-91.0741483433843,0.0756291,0,8.92477737905375,1,0,30,0,0
1212,12621.199999952,1,108,1,89,4,3,13.6526836231557,20.9451834817357,0.0838635523993268,0.0136526836231557,28,1,12,1,1,1,-72.8363579308794,0.0705418,0,8.92403393462552,1,0,22,0,0
1213,12628.1777777297,1,108,1,91,3,3,13.6412911084045,20.9532273152481,0.0838082742219853,0.0136412911084045,22,2,11,0,0,3,-78.4902693891086,0.0985749,0,8.9239043824702,3,0,28,0,1
1214,12638.2666666185,1,109,1,91,3,3,13.6309027777778,20.9431814641746,0.0838146737126705,0.0136309027777778,21,2,11,1,0,2,-96.5091835265054,0.0675754,0,8.92086153131639,2,0,26,0,0
1215,12648.3555555072,1,109,1,91,3,3,13.6202921434118,20.9327739197533,0.0838244924688933,0.0136202921434118,19,2,9,1,0,2,-81.7366383490699,0.0944786,0,8.91766144314072,2,0,24,0,0
1216,12658.4444443959,1,109,1,91,3,3,13.6138433515484,20.9160447761196,0.0838411516911374,0.0136138433515484,17,1,8,1,0,1,-65.1316490530999,0.1145355,0,8.91176470588243,1,0,22,0,0
1217,12691.5555555066,1,109,1,90,4,4,13.6159814927185,20.9125232991614,0.0838237698218081,0.0136159814927185,26,1,11,1,1,1,-59.6668188635786,0.0915948,0,8.8938317479192,1,0,19,0,0
1218,12698.6666666176,1,109,1,90,2,4,13.6124086988748,20.9002438961309,0.0837756185188209,0.0136124086988748,13,1,6,1,0,1,-65.9031526244404,0.1255141,0,8.89336844074665,1,0,17,0,0
1219,12701.6444443953,1,109,1,90,3,4,13.6075831439394,20.8860578488373,0.0837719835149141,0.0136075831439394,24,1,10,1,1,1,-64.4230872562296,0.0635455,0,8.8920840346535,1,0,16,0,0
1220,12728.8444443949,1,109,1,91,2,5,13.6044821320413,20.8745353159853,0.0837307896131426,0.0136044821320413,12,1,6,1,0,2,-73.5748219962222,0.088546,0,8.8778656126483,2,0,16,0,0
1221,12731.8222221727,1,109,1,91,3,5,13.5962469733657,20.8551532033428,0.0837305952817504,0.0135962469733657,23,1,9,1,1,1,-61.4101285604845,0.0680246,0,8.87435796128021,1,0,15,0,0
1222,12738.9333332837,1,109,1,91,2,5,13.5716012084593,20.835807050093,0.0836929088984776,0.0135716012084593,26,3,13,1,2,5,-52.9580810870433,0.2041272,0,8.8708530805688,2,3,14,0,0
1223,12741.9111110614,1,109,1,88,3,3,13.5635399892647,20.8167027082692,0.0837264150943396,0.0135635399892647,9,1,3,1,0,1,-47.0008718573207,0.0649686,0,8.86743869807439,1,0,12,0,0
1224,12749.0222221724,1,109,1,88,4,3,13.5605737917027,20.8054359007883,0.0837364334783139,0.0135605737917027,23,1,12,1,0,2,-78.5986771155038,0.1620953,0,8.86735231762091,2,0,28,0,0
1225,12751.9999999501,1,109,1,88,2,3,13.5495575759606,20.7943718950219,0.0836988304093567,0.0135495575759606,9,2,3,1,1,4,-57.1667095974029,0.0859761,0,8.86734359704879,3,1,10,0,0
1226,12762.0888888389,1,105,1,84,3,3,13.5651619092109,20.8116162377912,0.0837494418057078,0.0135651619092109,7,1,2,1,0,1,-51.8588153110735,0.0746196,0,8.87590412664173,1,0,8,0,0
1227,12769.1555555054,1,109,1,84,4,3,13.5734961152351,20.8302405757348,0.0837662337662338,0.0135734961152352,28,2,14,1,1,4,-80.3854694560076,0.1510545,0,8.88855419366462,2,2,27,0,0
1228,12772.1777777276,1,105,1,83,3,2,13.5728434390638,20.8225448700767,0.0837522296092103,0.0135728434390638,5,1,1,1,0,1,-38.9861220934262,0.1015133,0,8.88997189411703,1,0,5,0,0
1229,12782.2666666164,1,105,1,83,3,2,13.5948848848847,20.8621966205834,0.083775787297856,0.0135948848848847,5,2,1,1,1,3,-28.6575205543302,0.1275989,0,8.90810048537308,1,2,4,0,0
1230,12819.4222221714,1,109,1,83,4,2,13.6673062979998,20.9791893174637,0.0838398573628333,0.0136673062979998,24,2,13,1,0,3,-112.655853709772,0.0790379,0,8.94167959135227,3,0,31,0,0
1231,12822.488888838,1,105,1,83,4,2,13.655537319512,20.9669657647337,0.0838393652335843,0.013655537319512,11,2,3,1,1,2,-41.192615454503,0.1215443,0,8.94118940222263,1,1,4,0,0
1232,12829.5111110601,1,109,1,83,4,1,13.644524236984,20.9558823529414,0.0838829765710355,0.013644524236984,22,2,12,1,0,2,-99.537753858842,0.1438546,0,8.94117647058832,2,0,28,0,0
1233,12849.6444443932,1,109,1,83,4,2,13.6770208134894,20.9990622590948,0.0838892257934101,0.0136770208134894,20,1,11,1,0,2,-83.1296555529128,0.1205795,0,8.95378966333368,2,0,26,0,0
1234,12852.6666666153,1,106,1,85,4,2,13.6754334109089,20.9899083453676,0.0838618460916987,0.0136754334109089,8,1,2,1,0,1,-44.501078828911,0.0729751,0,8.95459886358147,1,0,11,0,0
1235,12862.7555555041,1,106,1,85,4,2,13.6849616870954,20.9978238901903,0.0838751362920486,0.0136849616870954,7,1,1,1,0,1,-41.6150073688892,0.1036128,0,8.9591810184582,1,0,10,0,0
1236,12872.8444443928,1,106,1,85,3,2,13.6888357238258,21.0096050120256,0.0838918046023415,0.0136888357238258,15,2,3,1,1,3,-37.990036142135,0.1252174,0,8.96541175190778,2,1,10,0,0
1237,12882.9333332816,1,109,1,84,3,2,13.7098299455412,21.0351187728021,0.0839217268509179,0.0137098299455412,12,1,3,1,0,2,-50.9972978996494,0.1225535,0,8.97750285774021,2,0,16,0,0
1238,12903.0666666146,1,109,1,86,2,4,13.7429424273277,21.1043357202107,0.0839214421099327,0.0137429424273277,12,3,3,1,1,3,-53.411498926775,0.1605105,0,9.00122544947778,2,1,14,0,0
1239,12909.9555555034,1,109,1,85,2,4,13.7661865502968,21.1332964301816,0.0840017735499214,0.0137661865502968,6,1,3,1,0,1,-53.2981458822108,0.0896312,0,9.01830069799254,1,0,8,0,0
1240,12913.1555555033,1,109,1,85,3,4,13.7635636846862,21.1351073734734,0.0840217610316341,0.0137635636846862,14,2,5,1,1,4,-47.7729066338026,0.1425365,0,9.02379340916512,2,2,12,0,0
1241,12923.2444443921,1,109,1,85,4,4,13.7812038136057,21.168029558729,0.0840549357606025,0.0137812038136057,27,2,12,1,1,4,-77.4214731477787,0.0906053,0,9.0390534939376,4,0,14,0,0
1242,12930.0888888364,1,109,1,86,2,4,13.7910047156687,21.1763515032946,0.0840440939813325,0.0137910047156687,22,1,11,1,1,1,-64.2242163578623,0.0986107,0,9.04732838545425,1,0,8,0,0
1243,12933.3333332808,1,109,1,86,4,4,13.7891574252454,21.1667957928926,0.0840099686469973,0.0137891574252454,25,1,11,1,1,1,-60.6143508270896,0.1196064,0,9.04796132881716,1,0,10,0,0
1244,12950.2222221695,1,109,1,86,2,4,13.8166910992994,21.2023405232886,0.0839657872545476,0.0138166910992994,21,1,9,1,1,1,-50.5318085747898,0.0873419,0,9.06082928345666,1,0,7,0,0
1245,12960.3111110582,1,109,1,89,2,4,13.8162275508191,21.1949212836815,0.0839351628952014,0.0138162275508191,20,1,8,1,1,1,-47.5634734422297,0.1250622,0,9.05885416666668,1,0,6,0,0
1246,12970.399999947,1,109,1,89,1,4,13.8257741640186,21.2221238303283,0.0839079538165491,0.0138257741640186,19,1,7,0,1,2,-43.3474774241136,0.102521,0,9.06344388564447,2,0,5,0,1
1247,12990.53333328,1,110,1,91,1,6,13.8497954380452,21.2648401825522,0.083884148539839,0.0138497954380452,42,2,20,1,4,3,-43.4310581402983,0.1920659,0,9.07585355583753,1,2,3,0,0
1248,12993.6444443911,1,110,1,90,3,5,13.848871579051,21.2566995315805,0.0838232353529294,0.013848871579051,21,1,10,1,1,1,-63.5056645681859,0.0769744,0,9.07709623822426,1,0,6,0,0
1249,13000.6222221687,1,110,1,88,2,5,13.8455604947377,21.2574502161054,0.0837928554303524,0.0138455604947377,33,2,15,1,2,4,-62.9410132480284,0.1290971,0,9.08213043288714,3,1,14,0,0
1250,13010.7111110575,1,110,1,87,3,4,13.8379493223337,21.2515837104074,0.0837623209226226,0.0138379493223337,31,2,14,1,1,4,-89.8503579837846,0.1114973,0,9.08081979891733,4,0,31,0,0
1251,13013.7777777241,1,110,1,87,3,4,13.8258926002224,21.2580918803419,0.0837385412514946,0.0138258926002224,12,2,6,0,1,2,-44.064123280692,0.0844814,0,9.08008949662845,2,0,4,0,1
1252,13020.7999999462,1,110,1,86,3,4,13.824831982004,21.2622415925757,0.0837781850051789,0.013824831982004,31,2,14,1,1,3,-89.8111312123832,0.108611,0,9.0865684703975,3,0,30,0,0
1253,13030.888888835,1,110,1,86,3,4,13.8248524209275,21.2680430648957,0.0837544264512792,0.0138248524209275,46,2,24,1,3,5,-102.323368343149,0.1135299,0,9.09024080032417,4,1,30,0,0
1254,13051.022222168,1,110,1,85,4,3,13.8279509589624,21.2785707446128,0.0836808451487351,0.0138279509589624,45,2,23,1,2,3,-93.9627902021859,0.0995154,0,9.08891919237893,2,1,39,0,0
1255,13064.04444439,1,110,1,84,3,2,13.8444442748361,21.3164457877892,0.0836108468125595,0.0138444442748361,10,1,6,1,1,1,-39.518314549401,0.1235188,0,9.09457910391623,1,0,2,0,1
1256,13074.1333332788,1,110,1,84,3,2,13.8480596757543,21.3152730987489,0.0836173416818578,0.0138480596757543,9,1,5,1,1,1,-36.6092175728489,0.088096,0,9.0952819801895,1,0,1,0,0
1257,13094.2666666118,1,110,1,84,1,3,13.8675904166338,21.3385985870365,0.0836271441587767,0.0138675904166338,8,1,4,1,1,1,-24.628979185493,0.124527,0,9.09944081122188,0,1,0,0,0
1258,13114.3999999449,1,110,1,83,2,4,13.9075615249259,21.3933597174603,0.083640251871213,0.0139075615249259,7,1,4,1,0,1,-47.6986048877129,0.0965449,0,9.11700139858012,1,0,9,0,0
1259,13121.3777777225,1,110,1,83,4,4,13.9012127613806,21.3893660384193,0.0836566632354106,0.0139012127613806,43,2,23,1,1,4,-138.676571473584,0.0644969,0,9.1200057648475,4,0,58,0,0
1260,13124.4888888336,1,110,1,83,2,4,13.8977650499019,21.3773349195257,0.0835935338524169,0.013897765049902,6,1,3,1,0,1,-44.7057921080864,0.0825421,0,9.11957599288315,1,0,8,0,0
1261,13134.5777777223,1,110,1,84,2,4,13.9051045517935,21.381906730002,0.0836132295412337,0.0139051045517935,5,1,2,1,0,1,-41.7709935485728,0.0824563,0,9.12272849376568,1,0,7,0,0
1262,13144.6666666111,1,110,1,84,2,4,13.9042906434124,21.3739499218016,0.0836362199747156,0.0139042906434124,4,1,1,1,0,1,-38.8102001053049,0.0805442,0,9.12053354872133,1,0,6,0,0
1263,13154.7555554998,1,110,1,86,1,4,13.9033872377621,21.378326612903,0.0836625059251067,0.0139033872377621,8,2,3,1,1,2,-42.8321942881251,0.1194545,0,9.12359942638614,1,1,5,0,0
1264,13164.8444443886,1,110,1,87,2,4,13.8992888005017,21.3777781193034,0.0837150529142316,0.0138992888005017,26,2,14,1,2,5,-64.666701172542,0.097505,0,9.12456177274048,3,2,15,0,0
1265,13174.9333332773,1,110,1,86,3,3,13.8956618418928,21.3779412952197,0.0837080867850099,0.0138956618418928,24,2,13,1,1,2,-68.2357922857519,0.1165265,0,9.12582602827631,1,1,22,0,0
1266,13185.0222221661,1,110,1,85,4,2,13.8988064266936,21.3760910280068,0.0837077323244266,0.0138988064266936,22,1,12,1,0,3,-79.490602963218,0.1142173,0,9.12622886697429,3,0,38,0,0
1267,13195.1111110548,1,110,1,85,4,2,13.8987026798261,21.3692553702326,0.0836745944243188,0.0138987026798261,21,1,11,1,0,3,-76.5063491843472,0.1165825,0,9.12450095869636,3,0,35,0,0
1268,13201.7777777214,1,109,1,85,4,2,13.8892571646472,21.3604632933557,0.0836448046582996,0.0138892571646472,32,2,14,1,0,2,-116.484671845312,0.055641,0,9.12541133835815,2,0,50,0,0
1269,13205.1999999435,1,110,1,85,4,2,13.8848746980677,21.3470667149436,0.0836182168258085,0.0138848746980677,20,1,10,1,0,3,-73.4524171673513,0.1133839,0,9.12434623015877,3,0,32,0,0
1270,13255.4666666095,1,109,1,86,2,3,13.9049053760054,21.3712080845818,0.0835918175036319,0.0139049053760054,13,1,7,1,0,2,-78.2316888005968,0.0626146,0,9.10810879657887,2,0,17,0,0
1271,13262.0888888316,1,109,1,86,3,4,13.9040224408809,21.3632088571186,0.0835884153520132,0.0139040224408809,26,1,11,1,0,3,-109.609379750352,0.0676119,0,9.10935005895345,3,0,42,0,0
1272,13275.5999999425,1,110,1,87,2,5,13.9027777777779,21.3546666666669,0.0835424180649208,0.0139027777777779,12,1,6,1,0,2,-75.2308365152789,0.0775022,0,9.10344827586215,2,0,15,0,1
1273,13282.2222221646,1,109,1,87,3,5,13.8958935801042,21.3374777975135,0.0835423197492163,0.0138958935801042,25,1,10,1,0,2,-97.4248128221882,0.0952963,0,9.10075757575765,2,0,39,0,0
1274,13312.399999942,1,109,1,87,3,5,13.8971098265897,21.3327417923693,0.0834997064004698,0.0138971098265897,24,1,10,1,0,2,-96.2074592668486,0.0770061,0,9.08616780045359,2,0,38,0,0
1275,13315.8222221642,1,109,1,87,2,5,13.889081455806,21.3138297872342,0.0834604403770191,0.013889081455806,11,1,5,1,0,2,-53.9779949973235,0.1220244,0,9.08273517189279,2,0,13,0,0
1276,13332.533333275,1,109,1,87,3,5,13.8789406616658,21.3039895187482,0.0834636434714621,0.0138789406616658,24,2,9,1,0,2,-88.89205605094,0.1025754,0,9.07630345911953,2,0,37,0,0
1277,13335.9555554972,1,109,1,87,2,5,13.8738696454889,21.289637137414,0.083463521324793,0.0138738696454889,10,1,4,1,0,2,-50.9812509730738,0.1155503,0,9.07479817626474,2,0,11,0,1
1278,13352.6666666081,1,108,1,88,2,5,13.8737613785059,21.2951810372115,0.0834699773561334,0.0138737613785059,23,2,10,1,1,4,-89.6576359420838,0.0745086,0,9.07492454901517,3,1,25,0,0
1279,13356.0888888302,1,108,1,87,1,4,13.8728507004414,21.2872276207303,0.0834731052775286,0.0138728507004414,7,1,3,1,0,1,-54.7859343353772,0.0815125,0,9.07613622096673,1,0,7,0,0
1280,13362.7555554968,1,108,1,91,3,5,13.8737545439451,21.2820700771197,0.0834893152394322,0.0138737545439451,21,1,9,1,0,2,-90.7741460008353,0.0845526,0,9.07853365865084,2,0,30,0,0
1281,13366.177777719,1,108,1,92,1,6,13.8675621069528,21.2660410088104,0.0834599649327878,0.0138675621069528,15,1,8,1,1,1,-52.8982501915052,0.0885437,0,9.07628547383928,1,0,6,0,0
1282,13372.8444443855,1,108,1,92,3,6,13.8652067169541,21.2559116189428,0.0834501557632399,0.0138652067169541,31,1,14,1,1,2,-89.1400982064237,0.0995457,0,9.07654615782546,2,0,28,0,0
1283,13396.3555554963,1,108,1,92,1,6,13.8632969557727,21.2464788732396,0.0833884329664346,0.0138632969557727,16,1,7,1,1,1,-51.2039704607753,0.0805438,0,9.06346226060841,1,0,5,0,0
1284,13426.5333332737,1,108,1,92,1,6,13.847389558233,21.2277924362359,0.0833754421424962,0.013847389558233,14,2,7,1,1,3,-79.6428341505422,0.0775491,0,9.04308729861379,3,0,4,0,0
1285,13433.1555554958,1,108,1,92,3,6,13.8394495412845,21.2091388400705,0.0834077930150344,0.0138394495412845,31,1,14,1,1,1,-78.7954589506484,0.1341535,0,9.03970037453191,1,0,26,0,0
1286,13446.6666666067,1,108,1,92,1,6,13.8235967926691,21.1905179982443,0.0833462672668012,0.0138235967926691,19,2,11,1,2,2,-41.2016721893404,0.1225411,0,9.02955480733266,1,1,1,0,0
1287,13453.2888888288,1,108,1,91,3,5,13.792569171076,21.1728035520903,0.0833624132449304,0.013792569171076,45,4,20,1,3,6,-77.3317060302487,0.1075117,0,9.02655050463086,2,4,27,0,0
1288,13463.3777777176,1,108,1,87,6,2,13.786768010281,21.1695158229732,0.0833720390153275,0.013786768010281,42,2,20,1,0,3,-137.454024140235,0.0570089,0,9.0263144820674,3,0,60,0,0
1289,13466.7999999397,1,108,1,87,2,2,13.7747394843533,21.156648910294,0.0833140119020017,0.0137747394843533,10,2,7,1,1,2,-46.5349904111062,0.0965439,0,9.0253616195576,1,1,6,0,0
1290,13476.8888888285,1,108,1,86,3,1,13.7821940374695,21.1616365142248,0.0833590852904821,0.0137821940374695,8,1,6,1,0,1,-51.8584878064816,0.158056,0,9.02864894951808,1,0,9,0,0
1291,13486.9777777172,1,108,1,86,3,1,13.7891847879581,21.1659165101874,0.0833719493358048,0.0137891847879581,7,1,5,1,0,1,-48.9617413006679,0.1565822,0,9.03163315466409,1,0,8,0,0
1292,13497.066666606,1,108,1,86,3,1,13.7999960475559,21.1760638039787,0.0833880245531406,0.0137999960475559,7,1,5,1,0,2,-49.0079980372025,0.1590714,0,9.03712003561523,2,0,9,0,0
1293,13503.5999999392,1,108,1,87,5,2,13.7907014717959,21.1674030444058,0.0834040910845233,0.0137907014717959,48,2,20,1,1,5,-151.523832329103,0.0589994,0,9.03794481702274,5,0,57,0,0
1294,13523.7333332722,1,108,1,87,5,2,13.7819420783647,21.1595466434178,0.0833269127051391,0.0137819420783647,38,2,17,1,0,4,-145.540298350933,0.0624122,0,9.02901785714293,4,0,54,0,0
1295,13527.2444443833,1,108,1,87,3,2,13.7741203178208,21.1411149825786,0.083282043391291,0.0137741203178208,15,1,9,1,1,1,-48.1219890920509,0.087513,0,9.02566009669029,1,0,7,0,0
1296,13533.822222161,1,108,1,87,5,2,13.7606851536912,21.126064935693,0.08327246165084,0.0137606851536912,41,2,18,1,1,3,-113.435207377206,0.150519,0,9.02373554316402,2,1,50,0,0
1297,13547.3777777163,1,108,1,85,2,2,13.7489211700973,21.1255162674451,0.0832181790265623,0.0137489211700973,21,3,11,1,2,5,-61.7764475269209,0.111607,0,9.02129361587891,3,2,6,0,0
1298,13597.6444443823,1,108,1,85,3,1,13.7970416234848,21.2050101059467,0.0832662140912055,0.0137970416234848,16,2,8,1,0,3,-77.3623653371998,0.0960129,0,9.02958439953556,3,0,20,0,0
1299,13607.733333271,1,108,1,85,3,1,13.7863865070531,21.1941757847144,0.08329180880831,0.0137863865070531,14,2,7,1,0,2,-73.2402451346168,0.0915786,0,9.02613327319444,2,0,17,0,0
1300,13617.8222221598,1,108,1,85,3,1,13.7870239367355,21.1887306295709,0.0833237558901276,0.0137870239367355,12,1,6,1,0,2,-56.5085961274876,0.0966139,0,9.02497466416522,2,0,15,0,0
1301,13624.2666666041,1,108,1,85,4,2,13.7793278520679,21.1824329372344,0.0833237602910205,0.0137793278520679,36,2,21,1,1,3,-121.297133683691,0.1235766,0,9.02678272140638,3,0,37,0,0
1302,13637.9555554928,1,108,1,86,3,3,13.7774652777779,21.1731609247236,0.0832855340139956,0.0137774652777779,21,1,10,1,1,1,-55.8372478597625,0.0825674,0,9.02065690448386,1,0,13,0,0
1303,13648.0444443815,1,108,1,86,2,3,13.7760641696384,21.1646106966071,0.0832569157878649,0.0137760641696384,20,1,9,1,1,1,-61.9120958802697,0.0865188,0,9.01816806681823,1,0,12,0,0
1304,13654.4444443815,1,108,1,86,4,3,13.7627095245908,21.1496089323444,0.0832315210751374,0.0137627095245908,35,2,22,1,1,3,-121.640506238118,0.1105243,0,9.01624817049463,3,0,36,0,0
1305,13678.2222221589,1,108,1,87,2,4,13.7644744238337,21.1459412780658,0.0831967056849811,0.0137644744238337,19,1,9,1,1,1,-60.6668900888397,0.0891228,0,9.00588451636638,1,0,11,0,0
1306,13688.3111110476,1,108,1,87,2,4,13.7567415730338,21.1276962899053,0.0831745789834641,0.0137567415730338,18,1,8,1,1,1,-48.6983377246361,0.1025073,0,8.9992649761118,1,0,10,0,1
