decision,time,solved,pendingOrders,stationsWithCap,podsPa,podsPb,botsRa,lambda,mu,delta,epsilon,valuedLines,boundLines,valuedOrders,boundOrders,newTrips,boundUnits,objective,solveSec,qmax,rho,unitsFromSunk,unitsFromNew,inboundCoverUnits,splitsDeferred,splitsCommitted
542,4236.79999999311,1,85,1,91,3,4,15.9270462633452,25.0728291316526,0.0848429740505001,0.0159270462633452,33,1,17,1,1,2,-125.969173209665,0.0815772,0,10.6941457586619,2,0,27,0,0
543,4237.73333332645,1,84,1,91,3,4,15.898756660746,25.0027932960893,0.0847173761339847,0.015898756660746,29,1,15,1,2,1,-74.2149787693871,0.1450526,0,10.68138424821,1,0,12,0,0
544,4246.84444443762,1,84,1,91,3,4,15.8821586879433,25.0210544692737,0.0846159203287137,0.0158821586879433,31,1,14,1,1,2,-116.227582640436,0.1115831,0,10.6764451728248,2,0,24,0,1
545,4267.77777777107,1,85,1,92,3,4,15.8784504145166,25.0782211282198,0.084503127171647,0.0158784504145166,30,3,14,1,3,3,-65.464860224746,0.1475473,0,10.6671580391362,1,2,12,0,0
546,4286.8888888823,1,86,1,91,3,2,15.9718673472689,25.2000573701354,0.0845353675450763,0.0159718673472689,31,1,20,1,2,1,-104.162497566022,0.0946083,0,10.7107681856538,1,0,24,0,0
547,4306.93333332686,1,86,1,91,3,2,15.9947275922671,25.2105263157894,0.0844232233063456,0.0159947275922671,30,1,20,1,2,1,-102.793406647422,0.071578,0,10.6944770857814,1,0,24,0,0
548,4316.97777777136,1,86,1,91,3,2,15.9701754385965,25.1464088397789,0.0843173813963124,0.0159701754385965,29,1,19,1,2,1,-98.942840218973,0.0965786,0,10.6717467760844,1,0,23,0,0
549,4317.82222221581,1,85,1,91,5,2,15.8865619546247,25.0771349862258,0.0842177808407994,0.0158865619546247,32,3,18,1,2,3,-92.4519751398602,0.118053,0,10.6592505854801,2,1,29,0,0
550,4327.02222221587,1,85,1,89,3,1,15.8456278515835,25.0308681721443,0.0842387567047174,0.0158456278515835,19,2,13,1,1,2,-86.0771074064875,0.1130889,0,10.6564163914158,1,1,22,0,0
551,4327.86666666032,1,84,1,88,6,0,15.8193112823109,24.9641734208523,0.0842661905088936,0.0158193112823109,22,1,10,1,0,2,-87.9383879524564,0.0039727,0,10.6447702086578,2,0,29,0,0
552,4337.06666666037,1,84,1,90,4,0,15.8363051623981,24.965978357114,0.0842076390317493,0.0158363051623981,16,1,11,1,0,2,-82.048559133275,0.0060006,0,10.662249800121,2,0,22,0,0
553,4347.91111110488,1,84,1,90,5,1,15.8720030824149,24.9973236556834,0.0841838482087814,0.0158720030824149,25,1,13,1,1,4,-128.143596267845,0.0886036,0,10.6674625367858,4,0,27,0,1
554,4367.95555554944,1,85,1,90,5,2,15.9628268992944,25.1154260181832,0.0841083150984683,0.0159628268992944,27,1,16,1,1,2,-104.341651141707,0.1165202,0,10.6973110818188,2,0,24,0,0
555,4377.11111110505,1,84,1,90,3,2,15.9416021227769,25.1004629629631,0.0840215684936182,0.0159416021227769,23,2,13,1,1,3,-100.519495654086,0.1490245,0,10.7075963391137,2,1,20,0,0
556,4387.15555554956,1,84,1,88,4,1,15.9551356208371,25.0969971116951,0.0840261687338149,0.0159551356208371,21,1,12,1,0,1,-101.9928000422,0.110537,0,10.7103678562021,1,0,28,0,0
557,4407.19999999412,1,85,1,89,4,1,15.9886863922241,25.1250786163522,0.0839741408642395,0.0159886863922241,21,1,12,1,0,1,-102.097129361382,0.0906102,0,10.7019565633372,1,0,27,0,0
558,4407.99999999412,1,84,1,88,5,1,15.9360754985755,25.0607638888889,0.0839222614840989,0.0159360754985755,27,2,13,1,1,2,-90.9971688736683,0.1196057,0,10.691059824159,1,1,22,0,0
559,4428.04444443869,1,85,1,88,6,0,15.9784257679181,25.1028351206434,0.0839042257342468,0.0159784257679181,26,1,12,1,0,1,-108.685408802124,0.0020033,0,10.6887642694064,1,0,32,0,0
560,4437.24444443874,1,85,1,87,4,0,15.9637455842678,25.098081292913,0.0838242264202045,0.0159637455842678,20,2,11,1,0,2,-102.497421234825,0.0049699,0,10.7031726380267,2,0,26,0,0
561,4447.28888888325,1,84,1,87,3,0,15.9770016139512,25.0945438683128,0.083846101832443,0.0159770016139512,18,1,10,1,0,2,-104.408988594626,0.0049995,0,10.7058634250481,2,0,24,0,0
562,4448.08888888325,1,84,1,87,5,0,15.9532236935028,25.0329839871454,0.0838117106773823,0.0159532236935028,25,1,13,1,0,1,-109.17985234167,0.0020023,0,10.6959113399621,1,0,32,0,0
563,4457.33333332775,1,82,1,87,3,2,15.9919823980074,25.0696594090779,0.0837378640776699,0.0159919823980074,22,1,13,1,1,1,-94.3271623981046,0.081547,0,10.727879224997,1,0,22,0,0
564,4458.13333332775,1,82,1,87,5,2,15.9178196315004,25.0137165637863,0.0836811633230106,0.0159178196315004,37,3,21,1,2,4,-108.192804723809,0.0829916,0,10.7201642416227,2,2,31,0,0
565,4468.17777777226,1,82,1,86,5,1,15.9482967177612,25.037563448728,0.083674702840642,0.0159482967177612,25,1,14,1,0,1,-111.217714877543,0.0735725,0,10.7344304831085,1,0,31,0,0
566,4477.37777777231,1,82,1,87,3,2,15.9625783172554,25.0780506721092,0.0836015017430947,0.0159625783172554,26,2,13,1,2,3,-90.3533965523316,0.0789729,0,10.7679765597757,2,1,23,0,0
567,4497.42222221688,1,82,1,87,4,1,16.0475045042601,25.2114741816928,0.0835898808727078,0.0160475045042601,20,2,8,1,0,3,-96.2519563847133,0.0915208,0,10.7765581429058,3,0,29,1,0
568,4498.22222221688,1,82,2,87,9,1,15.9468275674803,25.0891187645436,0.0836118166020585,0.0159468275674803,42,4,21,2,1,5,-211.116545906769,0.1635164,0,10.7685880539951,4,1,49,0,0
569,4507.46666666138,1,81,1,87,4,0,15.9993214875314,25.213590407052,0.083644361503599,0.0159993214875314,18,1,6,0,0,3,-83.9456252315938,0.0049977,0,10.809867043203,3,0,26,0,1
570,4508.26666666138,1,81,1,87,6,0,15.9739930043711,25.1496547823389,0.0836107043003595,0.0159739930043711,30,1,17,1,0,2,-113.777227407936,0.004998,0,10.7985625354661,2,0,39,0,0
571,4537.511111106,1,87,1,88,4,0,16.051322868122,25.2473932613168,0.0835104969439277,0.016051322868122,17,1,6,1,0,2,-73.4758788843173,0.0039696,0,10.8082486202293,2,0,23,0,0
572,4548.31111110607,1,87,1,89,5,1,15.9843012081274,25.201222943723,0.0834826464927998,0.0159843012081274,36,3,22,1,1,5,-127.308250488011,0.099484,0,10.7805231481482,3,2,36,0,0
573,4567.55555555062,1,88,1,89,3,0,16.0108703081851,25.2846990840949,0.083482290632241,0.0160108703081851,15,1,5,1,0,1,-79.3051461706822,0.0029992,0,10.7802980591102,1,0,20,0,1
574,4577.59999999513,1,88,1,87,3,1,16.0207609114315,25.2762782255487,0.0834656084656085,0.0160207609114315,21,1,9,1,1,1,-82.894985160295,0.1095227,0,10.7808214310075,1,0,20,0,0
575,4588.35555555075,1,88,1,88,4,2,16.0443295182459,25.3309698595562,0.0834158906280959,0.0160443295182459,37,2,26,1,2,5,-154.018311014548,0.056001,0,10.7963494885994,5,0,28,0,0
576,4597.64444443969,1,88,1,88,3,3,16.0618352598242,25.3346473685886,0.0833443141388852,0.0160618352598242,25,1,13,1,2,1,-73.0882672155679,0.0950325,0,10.8139088878024,1,0,19,0,0
577,4598.39999999525,1,87,1,88,4,3,16.0405377461526,25.3423959752359,0.0832730382161416,0.0160405377461526,34,1,26,1,2,1,-116.14058523362,0.068972,0,10.8053292729577,1,0,24,0,1
578,4607.68888888419,1,86,1,88,2,3,16.0423366142228,25.3625630276272,0.0831528516112096,0.0160423366142228,27,2,13,1,2,3,-84.3262828802306,0.086117,0,10.8298979338606,2,1,18,0,0
579,4617.7333333287,1,86,1,90,3,3,16.0235846051684,25.3501325676639,0.0831367924528302,0.0160235846051684,35,2,21,1,3,3,-99.9777386530209,0.0784902,0,10.8286437036023,3,0,26,0,0
580,4627.7777777732,1,86,1,90,3,3,16.0189687668283,25.3599531116797,0.0830773253153801,0.0160189687668283,36,2,22,1,3,3,-96.3663177166773,0.0732295,0,10.8368761384336,3,0,23,0,0
581,4647.82222221776,1,87,1,91,3,3,16.0310833780642,25.3961805555558,0.0830127160091294,0.0160310833780642,34,2,21,1,3,2,-91.653687324029,0.0955791,0,10.8327560149922,1,1,20,0,0
582,4657.86666666227,1,87,1,90,4,2,16.0165518486317,25.3901063656427,0.0829592035916455,0.0160165518486317,33,2,21,1,2,3,-108.196667915484,0.0649703,0,10.8342147684013,3,0,26,0,0
583,4658.44444444005,1,85,1,91,3,2,15.9928263987813,25.3287402863948,0.082911310219452,0.0159928263987813,32,1,25,1,2,1,-104.952219625212,0.0685386,0,10.8237783870277,1,0,22,0,0
584,4678.48888888461,1,86,1,92,3,3,16.0064033903778,25.4314937116155,0.082804198522742,0.0160064033903778,31,2,23,0,2,4,-115.635784535872,0.0785169,0,10.8207435446831,4,0,23,0,1
585,4688.53333332912,1,86,1,92,3,3,16.0144529234843,25.4204100836068,0.0827675396055609,0.0160144529234843,29,1,23,1,2,1,-99.9388996575171,0.0915746,0,10.8201098955007,1,0,19,0,0
586,4697.91111110695,1,87,1,93,3,4,16.0040245095148,25.3801196767054,0.0826771653543307,0.0160040245095148,34,1,27,1,3,1,-93.7381523650284,0.1105814,0,10.8186516598227,1,0,16,0,0
587,4728.5777777738,1,88,1,94,2,4,16.0448937663154,25.4212548589733,0.0825605358062854,0.0160448937663154,31,1,26,1,3,1,-101.760110612378,0.0806028,0,10.7823057468081,1,0,16,0,0
588,4738.6222222183,1,88,1,95,2,5,16.0328108465609,25.3785699329983,0.0824603123594061,0.0160328108465609,32,1,25,1,3,1,-99.6864137257211,0.069582,0,10.7683057924662,1,0,15,0,0
589,4747.95555555169,1,89,1,95,2,5,16.0085378025375,25.3568819328414,0.0823552049259188,0.0160085378025375,38,2,29,1,4,3,-112.593228305146,0.1415237,0,10.7746495113991,2,1,13,0,0
590,4757.99999999619,1,89,1,95,3,5,15.9961441450666,25.3138981095679,0.0822829355684945,0.0159961441450666,36,1,28,1,3,2,-121.471216333192,0.0795202,0,10.7604242761181,2,0,18,0,0
591,4758.66666666286,1,88,1,95,2,5,15.9715503904272,25.2517779240171,0.0821576763485477,0.0159715503904272,32,1,24,1,3,2,-87.9214154156608,0.1205122,0,10.749429880606,2,0,16,0,0
592,4768.0444444407,1,87,1,94,3,5,15.9687270341208,25.2242330016585,0.0820538956488501,0.0159687270341208,34,1,26,1,3,1,-102.230790305585,0.1249529,0,10.7530664545777,1,0,16,0,0
593,4778.0888888852,1,87,1,94,3,5,15.9182700508437,25.2006359613853,0.0819401182378743,0.0159182700508437,39,3,27,1,4,3,-98.5451227957595,0.1594841,0,10.746937875596,1,2,15,0,0
594,4788.71111110749,1,87,1,92,2,3,15.9212598352461,25.1823886998076,0.0819277108433735,0.0159212598352461,33,1,25,1,3,2,-79.6670808701702,0.1045243,0,10.7317352686944,2,0,14,0,0
595,4798.75555555199,1,87,1,92,2,3,15.9267717496142,25.1682319006249,0.0818199076124786,0.0159267717496142,32,1,24,1,3,1,-76.1386038960932,0.1005853,0,10.7296146523717,1,0,12,0,0
596,4808.79999999649,1,87,1,92,1,3,15.9222282736723,25.177513674132,0.08171771392485,0.0159222282736723,30,2,23,1,3,5,-96.9220527820974,0.0946063,0,10.7374690669093,3,2,10,0,0
597,4828.84444444106,1,88,1,93,2,3,15.9626346168615,25.2186094806928,0.0816892530728018,0.0159626346168615,28,1,22,1,2,1,-104.651201982507,0.0795758,0,10.7363745383284,1,0,18,0,0
598,4838.13333333,1,87,1,93,5,3,15.9400231122596,25.1993012436457,0.0816082552066948,0.0159400231122596,40,2,28,1,3,4,-120.551100257182,0.1385021,0,10.743275765316,4,0,31,0,0
599,4848.1777777745,1,87,1,91,5,3,15.8965108274748,25.1856699662682,0.0815289022782903,0.0158965108274748,38,3,22,1,3,3,-109.263428191392,0.1324878,0,10.7413336978141,2,1,27,0,0
600,4848.88888888562,1,86,1,90,2,2,15.873308027307,25.1262851456639,0.0815227600025045,0.015873308027307,27,1,21,1,2,1,-100.5967387673,0.0755253,0,10.731017614294,1,0,17,0,0
601,4868.22222221907,1,86,1,90,5,3,15.9221854166668,25.1810718268452,0.08144768096012,0.0159221854166668,45,1,28,1,3,2,-127.37388804961,0.075003,0,10.747061807719,2,0,30,0,0
602,4868.93333333018,1,85,1,90,2,3,15.9018033924542,25.1263932244847,0.0812815558187371,0.0159018033924542,26,1,20,1,2,1,-97.1295311952365,0.0865206,0,10.7386659839084,1,0,16,0,0
603,4878.26666666357,1,85,1,89,5,3,15.8918333013804,25.0883179479419,0.0812122720766694,0.0158918333013804,43,1,25,1,3,1,-106.125809052179,0.1234886,0,10.7372801165803,1,0,27,0,0
604,4888.97777777475,1,85,1,90,2,3,15.9223985156356,25.1143145669325,0.0810575968222443,0.0159223985156356,26,1,19,1,2,1,-94.9256320999536,0.1282245,0,10.7410394945352,1,0,16,0,0
605,4898.31111110813,1,85,1,91,5,3,15.9225407747197,25.092389558233,0.0809889701326063,0.0159225407747197,42,1,23,1,3,1,-100.631418722161,0.1315418,0,10.746482628139,1,0,25,0,0
606,4899.02222221925,1,84,1,91,2,3,15.8998600508906,25.0949598393575,0.080840543881335,0.0158998600508906,26,1,18,1,2,2,-81.7216810375297,0.1341228,0,10.7365034364261,2,0,15,0,1
607,4908.35555555264,1,84,1,91,5,3,15.9342517199134,25.1492406663693,0.0807725533752931,0.0159342517199134,41,3,22,1,3,3,-94.0691509555646,0.1139994,0,10.7486455989117,1,2,24,1,0
608,4911.64444444155,1,84,1,91,4,3,15.9471819338423,25.1696485943776,0.0807533698528959,0.0159471819338423,40,3,22,1,3,3,-92.9199177523544,0.1025496,0,10.7352560808496,1,2,22,1,0
609,4918.39999999714,1,85,1,92,4,3,15.9439959784797,25.1424551968334,0.0807392398845705,0.0159439959784797,40,4,22,2,3,5,-130.971534565967,0.093523,0,10.7494978025516,3,2,22,1,0
610,4919.06666666381,1,85,1,92,4,3,15.945311282605,25.1445293302617,0.0807864273902125,0.015945311282605,39,3,21,1,3,3,-89.572298300714,0.1401178,0,10.728332514245,1,2,20,1,0
611,4921.64444444161,1,85,1,93,3,4,15.9484167101871,25.1494263506796,0.080777221068068,0.0159484167101871,37,3,21,1,3,3,-88.0128319510748,0.115621,0,10.7304219096233,1,2,17,1,0
612,4928.44444444165,1,85,1,93,3,4,15.928704976031,25.1345032955118,0.0807779064805219,0.015928704976031,41,5,21,2,4,6,-154.502688525336,0.1270988,0,10.7498337171574,3,3,17,1,0
613,4930.57777777499,1,85,1,92,4,3,15.9397310288379,25.1519017193654,0.0808805643395767,0.0159397310288379,40,3,21,1,3,3,-101.670594567066,0.1626724,0,10.7352538556554,1,2,23,1,0
614,4939.06666666393,1,85,2,93,6,4,15.8889590745878,25.0658757716051,0.0808662945886921,0.0158889590745878,39,3,23,2,2,5,-185.051363893849,0.2127437,0,10.7388567978553,5,0,32,0,0
615,4949.11111110843,1,84,1,93,2,4,15.8897280966767,25.1050119331742,0.0808569872299219,0.0158897280966767,25,1,17,1,2,1,-78.3950849490046,0.1075799,0,10.7336734693877,1,0,11,0,1
616,4959.15555555294,1,84,1,94,2,4,15.8837606313893,25.1334923594538,0.0807952622673435,0.0158837606313893,24,1,16,1,2,1,-75.0783979669448,0.1051052,0,10.7239646625368,1,0,10,0,1
617,4969.19999999744,1,84,1,94,2,4,15.8789342032482,25.1038388356114,0.0807385952208545,0.0158789342032482,24,1,15,1,2,1,-73.0576046037323,0.1404845,0,10.7150531615415,1,0,9,0,0
618,4978.48888888639,1,84,1,94,4,4,15.8795180722891,25.1047619047619,0.0806820920703784,0.0158795180722891,38,3,17,1,3,3,-90.3362074003646,0.1380809,0,10.7045685279188,1,2,19,1,0
619,4988.17777777533,1,85,1,94,4,4,15.8899912090492,25.1213194352587,0.0806781291331009,0.0158899912090492,39,3,18,1,3,3,-93.7547292365021,0.1230952,0,10.6899231639399,1,2,19,1,0
620,4989.24444444201,1,85,2,94,5,4,15.8423551387035,25.0023898634515,0.0806693456486535,0.0158423551387035,34,2,18,2,2,3,-163.55162034594,0.3186769,0,10.679158423458,3,0,23,0,0
621,5008.53333333101,1,84,1,94,3,5,15.7930176973248,25.0149452889069,0.0806248877715927,0.0157930176973248,38,4,19,1,3,8,-98.339450184991,0.1395205,0,10.6774186248311,4,4,18,0,0
622,5009.28888888657,1,78,1,89,1,3,15.748024327121,24.9591328958144,0.0806808002388773,0.015748024327121,18,2,10,1,2,3,-74.8796516258343,0.1432779,0,10.6680164796626,2,1,4,0,0
623,5018.57777777551,1,83,1,88,5,3,15.7780815972223,25.0067708333334,0.0807134761080952,0.0157780815972223,39,3,18,1,2,3,-127.547004906182,0.0825775,0,10.6776141322592,2,1,35,1,0
624,5022.75555555331,1,84,1,87,5,3,15.7598380792881,24.9932490951534,0.0807046780145221,0.0157598380792881,41,2,23,1,2,2,-127.928983749909,0.1344999,0,10.6755084074776,1,1,35,0,0
625,5029.33333333113,1,78,1,86,2,2,15.7986924325562,25.0331394177827,0.0806269666923945,0.0157986924325562,15,1,9,1,1,1,-57.9744247122404,0.1145807,0,10.7069451726661,1,0,11,0,0
626,5039.37777777563,1,78,1,86,2,2,15.8236500059063,25.0510243653224,0.0806145450231344,0.0158236500059063,14,1,8,1,1,1,-54.7498714656349,0.1175227,0,10.718223851696,1,0,10,0,0
627,5048.62222222013,1,83,1,86,6,2,15.8689706150926,25.1227731517626,0.0806069227121859,0.0158689706150926,41,3,18,1,1,3,-130.811130022727,0.100549,0,10.7381622981007,2,1,49,1,0
628,5049.42222222014,1,83,2,86,8,2,15.8493877252131,25.0701763784328,0.0805888961154142,0.0158493877252131,44,4,19,2,1,4,-174.406428338568,0.1445477,0,10.7300354899693,3,1,54,1,0
629,5049.55555555347,1,82,1,86,6,2,15.8500133976605,25.0711660519069,0.0806156749425016,0.0158500133976605,40,3,17,1,1,3,-127.283922383305,0.0954746,0,10.7197393308853,2,1,48,1,0
630,5057.28888888685,1,83,1,86,6,2,15.8684030342196,25.1002543321651,0.080602459257516,0.0158684030342196,45,3,21,1,2,3,-129.935270167155,0.0915136,0,10.7321766774892,2,1,48,1,0
631,5057.7333333313,1,83,1,86,6,2,15.868747743312,25.1007995846313,0.0805656613073583,0.015868747743312,45,3,21,1,2,3,-129.895897969885,0.0944972,0,10.7324098124098,2,1,48,1,0
632,5059.46666666464,1,83,2,86,8,2,15.8466076696165,25.1028037383177,0.0805290571779716,0.0158466076696165,48,4,21,1,2,5,-169.769307412388,0.1560689,0,10.7225548902195,4,1,53,1,1
633,5063.73333333133,1,83,1,85,6,2,15.854086774828,25.1146514797508,0.0805369127516778,0.015854086774828,44,3,21,1,2,3,-128.528011301845,0.0855395,0,10.716920073114,2,1,46,1,0
634,5067.73333333136,1,83,1,85,6,2,15.8629237624732,25.128650259245,0.0805052680598405,0.0158629237624732,44,3,21,1,2,3,-128.583790938141,0.0924237,0,10.7228936300666,2,1,46,1,0
635,5068.84444444248,1,84,1,86,6,2,15.8408934196531,25.0721832912458,0.0804737850548685,0.0158408934196531,39,1,20,1,1,2,-134.390923054869,0.0995387,0,10.7131141752435,2,0,48,0,0
636,5079.51111110921,1,78,1,85,2,2,15.8134704773301,25.0441241745624,0.0803499015177847,0.0158134704773301,23,2,11,1,2,3,-42.0966925666325,0.1345268,0,10.7047449255088,2,1,6,0,0
637,5108.66666666493,1,85,1,86,5,1,15.903459542545,25.2020020128961,0.0803586925079549,0.015903459542545,33,2,17,1,1,3,-125.164997024125,0.0924851,0,10.7438801855175,3,0,41,0,0
638,5118.71111110944,1,85,1,86,5,2,15.9032020872759,25.2168829393147,0.0803210532394041,0.0159032020872759,31,2,16,1,1,6,-112.874790279509,0.0670006,0,10.7538928230839,6,0,38,0,0
639,5119.55555555389,1,79,1,85,2,2,15.9054679136253,25.2204757426698,0.0802928122658366,0.0159054679136253,27,3,13,1,2,3,-90.190326888675,0.070555,0,10.744818067883,1,2,18,1,0
640,5126.44444444282,1,80,1,88,2,3,15.9327618331532,25.2637542956249,0.0803406998158379,0.0159327618331532,33,3,17,1,3,3,-90.2339862776051,0.0905128,0,10.7526520745911,1,2,18,1,0
641,5129.59999999839,1,80,1,88,2,3,15.9293610301265,25.2368167821404,0.0803607329542191,0.0159293610301265,33,4,17,2,3,4,-135.132850727048,0.100549,0,10.7554543963256,2,2,18,1,0
642,5137.955555554,1,80,1,88,2,3,15.9592529604434,25.284174436176,0.0804380231624814,0.0159592529604434,33,3,16,1,3,3,-82.4638271692236,0.102492,0,10.7650418199255,1,2,17,1,0
643,5139.64444444289,1,80,1,89,2,3,15.8924104983067,25.2301171274962,0.0804577968526466,0.0158924104983067,35,6,13,2,3,7,-127.572123249918,0.1255395,0,10.7562581859856,3,4,17,1,0
644,5141.15555555401,1,79,1,88,3,2,15.8945668261391,25.2335404221426,0.0806396344945745,0.0158945668261391,32,3,12,1,2,3,-96.5182125641146,0.0855832,0,10.7471604938272,2,1,19,1,0
645,5149.46666666517,1,80,1,89,3,2,15.9017355585016,25.2449211977133,0.0806635503363357,0.0159017355585016,33,3,12,1,2,3,-97.8783415115175,0.1025224,0,10.7414664703996,2,1,19,1,0
646,5149.6888888874,1,80,1,89,3,2,15.8560561982573,25.1874363976915,0.0806827880512091,0.0158560561982573,27,5,14,2,2,5,-148.749903258151,0.1044877,0,10.7417008166625,3,2,19,1,0
647,5159.7333333319,1,79,1,86,4,1,15.858633090161,25.2064970905541,0.0808430860129531,0.015858633090161,25,5,12,2,1,6,-159.286968447215,0.0885136,0,10.7534566844243,5,1,24,1,0
648,5160.97777777635,1,79,1,86,4,1,15.8652242887429,25.2169734681167,0.081012083735179,0.0158652242887429,24,3,11,1,1,3,-103.279810118378,0.0765511,0,10.7474100020517,2,1,22,1,0
649,5168.75555555418,1,84,2,88,8,2,15.8521752375878,25.211125377857,0.0810718939436859,0.0158521752375878,43,5,22,2,1,7,-208.088082820697,0.1255755,0,10.7695618671784,6,1,49,1,0
650,5172.48888888753,1,79,1,88,4,2,15.8712206290524,25.2414149592481,0.0811574545043518,0.0158712206290524,35,3,14,1,2,3,-105.751739044828,0.0669955,0,10.7614617923819,2,1,22,1,0
651,5184.04444444316,1,80,1,91,4,2,15.9124060251799,25.3069157608696,0.0811664504484178,0.0159124060251799,35,3,14,1,2,3,-105.124526352926,0.0571515,0,10.7683760345667,2,1,22,1,0
652,5188.79999999874,1,85,2,91,7,2,15.8998008073027,25.2654368992756,0.0811754109434812,0.0158998008073027,39,4,21,2,1,5,-203.262917764116,0.1849778,0,10.7753275188731,4,1,43,1,0
653,5189.77777777652,1,79,1,91,4,2,15.8334106870044,25.2108293171208,0.0812222659102398,0.0158334106870044,29,6,13,2,2,6,-140.791922571022,0.0706047,0,10.766103181144,3,3,20,1,0
654,5195.55555555434,1,79,1,91,5,2,15.8367589346829,25.2161605816476,0.0814266487213997,0.0158367589346829,26,3,12,1,1,3,-110.019176363305,0.0555116,0,10.7579149614609,2,1,24,1,0
655,5207.06666666552,1,80,1,90,4,2,15.8636820932541,25.2376760574496,0.0814760891477209,0.0158636820932541,19,1,10,1,0,2,-104.601724759537,0.0629719,0,10.770686193286,2,0,23,0,0
656,5219.82222222115,1,80,1,91,4,3,15.8710479373308,25.2641171247307,0.0814454326788611,0.0158710479373308,23,2,10,1,1,3,-100.760773793679,0.0932472,0,10.7751215203155,2,1,21,0,0
657,5248.84444444354,1,86,1,89,2,2,15.9496549510036,25.3678901143791,0.0814525139664804,0.0159496549510036,26,1,16,1,2,2,-98.602404511061,0.0905822,0,10.7917299620362,2,0,18,0,1
658,5268.8888888881,1,87,1,91,2,3,15.9925743162967,25.4148359337989,0.0813901595447953,0.0159925743162967,25,1,15,1,2,2,-95.417415958001,0.0945082,0,10.7946043323805,2,0,16,0,1
