parent,units,children,firstChildDone,lastChildDone,consolidated,consolidationWait,placed,submitted
1143,4,2,8498.88888890092,8569.24444445545,8569.24444445545,70.3555555545317,7735.64444445824,8438.4888889018
926,2,2,8539.20000001144,8589.42222223293,8589.42222223293,50.2222222214914,6257.20000000506,8508.80000001188
843,2,2,8579.33333334419,8629.95555556568,8629.95555556568,50.6222222214856,5799.82222222457,8478.62222223455
1107,6,3,7525.20000001255,8649.91111112094,8649.91111112094,1124.71111110839,7444.75555556763,7485.15555556787
201,3,3,7254.40000001095,8654.97777778754,8654.97777778754,1400.57777777658,768.40000000011,7144.13333334363
639,3,2,8086.48888890476,8710.35555556451,8710.35555556451,623.866666659747,4141.42222221477,7966.22222223738
595,4,3,8287.46666668177,8735.5111111197,8735.5111111197,448.044444437925,3824.26666666012,8166.7555555719
400,2,2,6632.66666667394,8800.97777778541,8800.97777778541,2168.31111111147,2404.57777777737,6572.62222222914
1199,4,2,8237.02222223806,8916.66666667262,8916.66666667262,679.644444434554,8166.7555555719,8176.71111112752
600,3,2,8378.00000001379,9062.62222222605,9062.62222222605,684.62222221226,3854.48888888221,8277.28888890414
940,4,2,8891.55555556187,9072.71111111479,9072.71111111479,181.155555552919,6347.37777778337,8760.71111111933
1232,4,2,8725.42222223095,9128.22222222509,9128.22222222509,402.799999994138,8468.5333333458,8609.77777778819
897,6,2,6217.06666667149,9203.60000000177,9203.60000000177,2986.53333333029,6081.51111111513,6121.60000000425
1146,4,2,8921.73333333921,9213.68888889052,9213.68888889052,291.955555551307,7775.73333334737,8780.84444445237
796,5,2,9168.48888889117,9289.33333333386,9289.33333333386,120.844444442686,5519.55555555625,9128.22222222509
1260,5,2,9274.13333333408,9329.59999999994,9329.59999999994,55.4666666658595,8609.77777778819,9143.28888889154
1070,4,2,9239.02222222348,9334.5333333332,9334.5333333332,95.5111111097212,7154.22222223258,9138.31111111384
637,6,3,5980.40000000342,9490.71111110871,9490.71111110871,3510.31111110529,4126.35555554802,5905.4222222252
975,5,3,7414.93333334523,9500.79999999745,9500.79999999745,2085.86666665221,6572.62222222914,7384.84444445617
1224,3,2,9470.57777777567,9510.88888888619,9510.88888888619,40.3111111105245,8398.17777779127,9349.77777777742
851,5,2,5930.22222222535,9566.04444444094,9566.04444444094,3635.8222222156,5835.24444444701,5860.0888888916
762,5,4,6662.75555556301,9571.28888888531,9571.28888888531,2908.5333333223,5183.86666666538,6592.66666667371
1048,4,2,8559.33333334448,9591.42222221835,9591.42222221835,1032.08888887387,7033.77777778743,8519.02222223396
568,4,3,6081.51111111513,9682.04444443926,9682.04444443926,3600.53333332413,3587.91111110559,5990.44444444792
886,3,2,9505.68888888627,9692.133333328,9692.133333328,186.444444441731,6041.37777778156,9374.79999999928
609,6,3,6692.84444445208,9757.33333332705,9757.33333332705,3064.48888887497,3920.17777777082,6602.71111111821
872,3,2,7224.31111112189,9767.42222221579,9767.42222221579,2543.11111109391,5976.35555555895,7104.04444445451
1164,3,2,8599.68888889945,9812.97777777068,9812.97777777068,1213.28888887123,7906.08888890369,8579.33333334419
1113,2,2,9782.7555555489,9878.13333332529,9878.13333332529,95.3777777763898,7484.8888889012,9757.33333332705
478,2,2,9007.33333333796,9953.91111110197,9953.91111110197,946.577777764003,2933.24444444175,8977.11111111618
1345,3,2,9908.31111110263,10064.6666666559,10064.6666666559,156.35555555328,9314.40000000016,9878.13333332529
1238,4,2,10004.2666666568,10069.3333333225,10069.3333333225,65.0666666657198,8508.80000001188,9913.59999999144
1129,5,2,9394.93333333232,10149.9111110991,10149.9111110991,754.977777766791,7605.33333334636,9274.13333333408
283,4,4,3406.57777777304,10155.2444444324,10155.2444444324,6748.66666665933,1487.0222222229,3335.99999999556
890,4,2,10084.799999989,10170.0444444322,10170.0444444322,85.244444443204,6041.37777778156,9963.99999999071
912,6,3,9868.04444443655,10180.1333333209,10180.1333333209,312.088888884347,6156.9333333378,9686.97777777252
1248,3,2,9762.62222221586,10190.2222222096,10190.2222222096,427.599999993778,8569.24444445545,9661.91111110622
1205,4,2,9641.77777777318,10195.5111110985,10195.5111110985,553.733333325275,8217.02222223835,9531.02222221923
1256,5,2,10125.066666655,10220.399999987,10220.399999987,95.3333333319461,8599.51111112168,10004.2666666568
1397,4,2,10019.0222222121,10250.6222222088,10250.6222222088,231.59999999663,9722.35555554978,9868.04444443655
1257,4,2,10451.9555555392,10457.2888888724,10457.2888888724,5.33333333325572,8599.68888889945,10316.3999999856
1384,5,2,10321.0666666522,10588.133333315,10588.133333315,267.06666666278,9621.64444444013,10190.2222222096
481,3,2,9933.73333332448,10592.9333333149,10592.9333333149,659.199999990407,2973.51111110824,9853.24444443676
756,3,2,6602.57777778488,10603.0222222036,10603.0222222036,4000.44444441876,5138.66666666511,6522.40000000662
1025,6,3,7364.8000000116,10733.8222222017,10733.8222222017,3369.02222219012,6853.46666667525,7334.71111112254
1486,5,2,10658.5777777584,10753.9999999792,10753.9999999792,95.4222222208336,10467.3777777612,10497.5999999829
988,4,2,9545.9111111079,10799.4222222008,10799.4222222008,1253.51111109287,6632.80000000728,9485.55555555323
680,3,2,10874.8888888663,11045.999999975,11045.999999975,171.111111108621,4482.31111110568,10774.1777777567
1289,3,2,10779.2888888677,11071.1555555302,11071.1555555302,291.866666662419,8851.28888889579,10708.8888888688
1515,6,2,11040.9777777528,11176.8888888619,11176.8888888619,135.911111109133,10733.8222222017,10910.1333333103
1460,5,2,11171.8222221954,11222.1777777502,11222.1777777502,50.3555555548228,10245.9111110977,11040.9777777528
1473,4,2,10889.9999999772,11247.3777777498,11247.3777777498,357.377777772577,10366.711111096,10729.0222222018
1316,3,2,11020.8444444198,11312.88888886,11312.88888886,292.044444440195,9097.95555555887,10889.9999999772
1078,5,3,8579.51111112197,11383.3333333034,11383.3333333034,2803.82222218142,7244.35555556645,8559.15555556671
759,5,2,10915.111111088,11388.2666666366,11388.2666666366,473.15555554867,5168.75555555418,10854.7555555333
1280,4,2,9686.97777777252,11398.3555555254,11398.3555555254,1711.37777775287,8760.71111111933,9606.35555555147
980,5,2,9123.11111111406,11504.1333333016,11504.1333333016,2381.02222218757,6592.66666667371,8992.26666667152
1506,4,2,11569.5555555229,11594.799999967,11594.799999967,25.2444444440771,10658.5777777584,11458.799999969
1220,4,2,10316.3999999856,11629.955555522,11629.955555522,1313.55555553644,8367.91111112505,10225.7333333202
997,2,2,11096.3999999742,11640.0444444108,11640.0444444108,543.644444436533,6692.84444445208,11025.8222221975
1151,3,2,8277.28888890414,11650.1333332995,11650.1333332995,3372.84444439536,7825.82222223655,8237.02222223806
1454,4,2,11297.6888888602,11675.3777777436,11675.3777777436,377.688888883393,10205.5999999872,11176.8888888619
1499,4,2,11665.2888888548,11846.4444444078,11846.4444444078,181.155555552919,10588.133333315,11564.5777777452
1417,6,2,10688.7555555357,11947.111111073,11947.111111073,1258.35555553724,9878.13333332529,10527.7777777603
1015,4,2,11750.8444444092,12032.844444405,12032.844444405,281.999999995896,6783.20000000817,11650.1333332995
1372,2,2,12047.8222221826,12053.0222221825,12053.0222221825,5.19999999992433,9531.02222221923,11977.3777777392
497,3,2,12012.711111072,12168.6666666253,12168.6666666253,155.955555553286,3094.31111110772,11911.9999999624
