decision,time,pendingOrders,stationsWithCap,podsInModel,dispatched,children,fastPath,units,decisionSec,lambda,mu,delta,rho,closedLines,valuedNotBoundLines,completedOrders
1140,12904.4888888368,61,1,93,0,0,1,4,0.0010061,21.9113884474461,32.3655896257171,1,14.3959709533338,1,0,1
1141,12920.6222221699,58,1,96,0,0,1,2,0,21.9449917255826,32.406016804972,1,14.4097149422187,1,0,1
1142,12924.6222221698,60,1,94,1,0,1,3,0.0030037,21.9369019510582,32.384881614919,1,14.4073476457302,2,0,1
1143,12940.7555555029,58,1,93,1,0,1,4,0.0030007,21.9397791200584,32.3992172782601,1,14.4094917922445,3,0,1
1144,12950.8444443917,58,1,94,0,0,1,1,0.0009999,21.9349024457814,32.4213251062647,1,14.4207220527279,1,0,1
1145,12964.8444443915,61,1,93,0,0,1,1,0.0010003,21.9502326514974,32.4347872484003,1,14.422483339994,1,0,1
1146,12974.9333332802,61,1,94,1,0,1,2,0.0019992,21.9661077790766,32.4490576386185,1,14.4302273455227,2,0,1
1147,12981.022222169,57,1,93,0,0,1,2,0,21.9540274317599,32.4412531340704,1,14.4337689109546,1,0,1
1148,12991.1111110578,57,1,93,1,0,1,4,0.0030036,21.9663945541892,32.4503555914158,1,14.4392091779773,2,0,1
1149,12995.0666666133,60,1,93,0,0,1,1,0.0009995,21.9432619553163,32.4262001994717,1,14.4354584869343,1,0,1
1150,13015.1999999463,59,1,93,1,0,1,6,0.0020002,21.9670771577592,32.4522352775623,1,14.4372133649404,3,0,1
1151,13031.3333332794,60,1,94,1,0,1,1,0.0020021,21.956839618092,32.4662598014682,1,14.439240012518,1,0,1
1152,13051.4666666124,60,1,94,0,0,1,3,0.0010005,21.9627209781968,32.4657992160279,1,14.4292440960124,2,0,1
1153,13055.4222221679,60,1,94,1,0,1,2,0.0020251,21.9394225384032,32.4413219258025,1,14.4253401287721,1,0,1
1154,13081.6444443898,61,1,94,0,0,1,1,0.0009633,21.961988239833,32.4655478327966,1,14.4207725020147,1,0,1
1155,13095.6444443896,61,1,94,0,0,1,2,0.0010013,21.9607536938148,32.454597769921,1,14.411744611566,2,0,1
1156,13101.7777777228,61,1,94,1,0,1,1,0.0010323,21.937756899589,32.4305555555557,1,14.4080215966063,1,0,1
1157,13105.7333332783,60,1,93,1,0,1,3,0.0020001,21.9272256093144,32.4058910999755,1,14.4040063370361,2,0,1
1158,13121.9111110559,61,1,93,0,0,1,5,0.0010031,21.9448844708315,32.4419175972605,1,14.415854026661,2,0,1
1159,13135.9111110557,61,1,94,1,0,1,3,0.0019939,21.9467491421091,32.4545866101492,1,14.4173259748932,2,0,1
1160,13145.9999999444,61,1,94,0,0,1,3,0.0009987,21.9286549707603,32.4377162629759,1,14.4112221368179,2,0,1
1161,13192.2666666104,65,1,95,0,0,1,1,0.001009,21.9430839498961,32.4689366657063,1,14.3878053321418,1,0,1
1162,13206.3111110546,65,1,97,0,0,1,2,0.0010001,21.9357724697845,32.4490312959765,1,14.3748960370087,2,0,1
1163,13212.3999999434,64,1,95,1,0,1,2,0.0019998,21.9162317784256,32.429971958585,1,14.3733604206501,2,0,1
1164,13222.4888888322,64,1,96,1,0,1,1,0.0020001,21.8974956319162,32.4120689655173,1,14.3668322506687,1,0,1
1165,13232.5777777209,64,1,96,0,0,1,2,0,21.8980634424445,32.4038527081134,1,14.3645944994729,1,0,1
1166,13242.6666666097,64,1,96,0,0,1,1,0,21.9003435159924,32.3981845989595,1,14.3634835955707,1,0,1
1167,13256.5777777206,64,1,94,1,0,1,1,0.0029991,21.9067277109352,32.3985998820366,1,14.359592859302,1,0,1
1168,13266.6666666093,63,1,94,0,0,1,2,0.0009989,21.9027359133902,32.3836842843166,1,14.3543825235889,1,0,1
1169,13272.844444387,63,1,93,1,0,1,1,0.0010007,21.9029468318491,32.374999523128,1,14.357394154718,1,0,1
1170,13282.9333332757,63,1,94,0,0,1,3,0.0010029,21.9167375620687,32.3863969291976,1,14.3638413158784,2,0,1
1171,13286.7999999424,62,1,94,1,0,1,1,0.0020003,21.8945150876723,32.3633577774076,1,14.3604709225227,1,0,1
1172,13293.0222221645,61,1,93,0,0,1,2,0.0010291,21.8939315886835,32.3535324675238,1,14.3629516997597,1,0,1
1173,13303.1111110532,61,1,93,1,0,1,2,0.0030302,21.9060308834094,32.3624596541044,1,14.3682929493536,1,0,1
1174,13306.9333332754,61,1,94,0,0,1,1,0,21.9040322698758,32.3505707370473,1,14.3698434936771,1,0,1
1175,13313.199999942,60,1,94,0,0,1,4,0.0009997,21.9048604461653,32.3428725118871,1,14.3732461902922,2,0,1
1176,13317.0222221641,59,1,96,0,0,1,4,0.0009996,21.886523683502,32.325573802169,1,14.3723719636351,2,0,1
1177,13323.2888888307,59,1,96,1,0,1,2,0.0029751,21.874326635553,32.317312923626,1,14.3755055212034,2,0,1
1178,13327.1111110529,58,1,95,1,0,1,3,0.0020284,21.8615649037604,32.3081900409066,1,14.3782468188113,2,0,1
1179,13337.1999999416,58,1,94,1,0,1,2,0.0019668,21.8621927617503,32.3188330443917,1,14.3843291011971,1,0,1
1180,13347.2888888304,58,1,95,0,0,1,2,0.0010034,21.8720782921515,32.324551081428,1,14.388218043815,1,0,1
1181,13363.5111110524,59,1,94,1,0,1,3,0.0020014,21.8960972586061,32.3511581416449,1,14.39595959649,2,0,1
1182,13367.4222221634,58,1,95,1,0,1,2,0.0020006,21.8769972047602,32.3326418790217,1,14.3945019400936,1,0,1
1183,13373.5999999411,57,1,94,0,0,1,3,0.0009996,21.8784862346919,32.3259737242013,1,14.3983086591739,3,0,1
1184,13393.7333332741,58,1,94,1,0,1,3,0.0009996,21.8700208363163,32.3416833553999,1,14.3957700337125,2,0,1
1185,13397.7777777185,58,1,94,0,0,1,1,0,21.8462036529112,32.3161031173886,1,14.3857209881779,1,0,1
1186,13417.7333332738,58,1,95,1,0,1,1,0.0020051,21.8587521541374,32.3258026780306,1,14.385955860479,1,0,1
1187,13423.9111110515,58,1,95,1,0,1,2,0.0019998,21.8552984222906,32.3118486395488,1,14.3864948967205,1,0,1
1188,13447.9111110511,56,1,94,0,0,1,4,0.0009994,21.8798453461199,32.3392984423225,1,14.3838201937302,2,0,1
1189,13454.0888888288,58,1,95,0,0,1,1,0.0009999,21.8651778897309,32.3272503483616,1,14.385201525651,1,0,1
1190,13468.0444443842,57,1,94,1,0,1,2,0.0020064,21.8667246118647,32.3207152146702,1,14.378232649887,2,0,1
1191,13484.2666666061,59,1,95,1,0,1,2,0.0019687,21.8696759786851,32.3346936331865,1,14.3803976555236,1,0,1
1192,13488.1777777172,55,1,94,1,0,1,3,0.0020004,21.8651133503472,32.3191406087624,1,14.3802018888426,2,0,1
1193,13508.3111110502,56,1,95,0,0,1,1,0.0010003,21.8935344290299,32.3707599043184,1,14.3937298153458,1,0,1
1194,13514.4444443835,59,1,95,0,0,1,2,0.0010325,21.8948692482751,32.3639285779126,1,14.3974112178377,1,0,1
1195,13518.399999939,56,1,95,0,0,1,2,0.0010001,21.8909872159091,32.3494017632242,1,14.3976597533632,1,0,1
1196,13524.5333332722,58,1,95,1,0,1,2,0.0019987,21.8857814154065,32.332937141385,1,14.3970343939226,1,0,1
1197,13554.7111110496,59,1,95,0,0,1,2,0.0010295,21.9129101855354,32.3642479018553,1,14.3908116835309,1,0,1
1198,13558.6222221606,56,1,94,1,0,1,2,0.002,21.9118962880681,32.3539976179766,1,14.392948269696,2,0,1
1199,13568.7111110494,56,1,96,0,0,1,2,0,21.9085350960026,32.3586313342632,1,14.3963382146108,1,0,1
1200,13574.8444443826,58,1,95,1,0,1,6,0.0020031,21.9067829076835,32.3473065342551,1,14.3979823650797,3,0,1
1201,13584.9333332714,55,1,94,0,0,1,2,0.0010031,21.8868662305724,32.3457530174457,1,14.3986115142739,2,0,1
1202,13605.0666666044,55,1,95,1,0,1,1,0.0020367,21.8983489440645,32.3722670951071,1,14.4010308131966,1,0,1
1203,13608.933333271,56,1,94,0,0,1,1,0,21.892127038744,32.3543362073847,1,14.399721274185,1,0,1
1204,13619.0222221597,56,1,94,1,0,1,4,0.0010004,21.9001788443595,32.3575142425411,1,14.4024544106266,2,0,1
1205,13625.1999999374,55,1,96,0,0,1,2,0.0010298,21.8852013584594,32.344906254176,1,14.4034973716223,2,0,1
1206,13639.1555554928,55,1,96,0,0,1,1,0.0009687,21.8849924272424,32.3541027813726,1,14.4035672382259,1,0,1
1207,13649.2444443815,55,1,96,1,0,1,3,0.0010004,21.8827994894736,32.342159178956,1,14.3995623583583,2,0,1
1208,13685.5111110477,57,1,95,0,0,1,2,0.0009997,21.9143633153869,32.3983112137779,1,14.3992494283457,1,0,1
1209,13689.4666666032,57,1,95,1,0,1,2,0.0020295,21.9100713832047,32.3832673306951,1,14.3992018942759,1,0,1
1210,13705.6444443807,57,1,94,0,0,1,3,0.0010023,21.910108327791,32.3746376783777,1,14.3913796683094,1,0,1
1211,13709.5999999362,57,1,95,0,0,1,2,0,21.9016288091232,32.3534417288043,1,14.3885792802751,2,0,1
1212,13719.6888888249,56,1,96,0,0,1,2,0,21.8891022603487,32.3444102108629,1,14.385879062858,1,0,1
1213,13745.8666666023,57,1,96,1,0,1,1,0.0030001,21.8971748048091,32.347687511488,1,14.3727872845972,1,0,1
1214,13759.9111110466,57,1,96,1,0,1,1,0.0025728,21.9008139592873,32.3444252440053,1,14.3673841942902,1,0,1
1215,13765.9999999354,56,1,95,0,0,1,2,0.000998,21.896394570197,32.3292762109927,1,14.3672489877109,1,0,1
1216,13769.9999999353,56,1,95,1,0,1,1,0.0019993,21.8947076281392,32.3181781738788,1,14.3689038689439,1,0,1
1217,13776.0888888241,52,1,94,1,0,1,1,0.0015082,21.8941379879647,32.3087444340122,1,14.3712896950703,1,0,1
1218,13780.0888888241,55,1,95,0,0,1,2,0.0010007,21.8883131026126,32.2915722955348,1,14.3702231549777,1,0,1
1219,13796.2222221572,52,1,95,1,0,1,3,0.0020062,21.9056989397321,32.3086522633745,1,14.3738603075796,2,0,1
1220,13806.3111110459,52,1,96,1,0,1,2,0.0030005,21.895520373123,32.3030950241634,1,14.3726906510731,2,0,1
1221,13810.2666666014,54,1,94,1,0,1,2,0.001001,21.8798169113806,32.2893600434178,1,14.3731350302997,1,0,1
1222,13826.4444443789,52,1,94,1,0,1,3,0.003,21.9006100702815,32.3114912120656,1,14.3790267797939,3,0,1
1223,13835.5555554899,55,1,94,1,0,1,4,0.0010001,21.8846722050755,32.3153486211123,1,14.3820408795677,2,0,1
1224,13870.0888888228,57,2,97,1,0,4,6,0.0010043,21.9351721060106,32.3993279795336,1,14.3944574417447,4,0,4
1225,13876.7999999338,50,2,98,0,0,2,5,0.0010002,21.8974643656091,32.3094939904331,1,14.3963671803022,2,0,2
1226,13880.7999999337,48,1,93,1,0,1,3,0.0020327,21.884522855382,32.2734235909712,1,14.3985506996109,1,0,1
1227,13900.9333332668,52,1,94,1,0,1,1,0.0010003,21.9080775477892,32.2996840129997,1,14.4010582427146,1,0,1
1228,13906.9777777111,52,1,95,1,0,1,2,0.0030374,21.9071912430851,32.2899154315831,1,14.4032023792169,1,0,1
1229,13927.1111110441,52,1,96,0,0,1,3,0,21.9263628157999,32.3097177049745,1,14.4028447803459,2,0,1
1230,13941.1555554884,51,1,95,0,0,1,2,0.0010012,21.9220824970379,32.3127931440079,1,14.4002665098296,1,0,1
1231,13947.2444443772,52,1,96,1,0,1,5,0.0010003,21.9128996692393,32.2908204711618,1,14.3969576240493,2,0,1
1232,13951.2444443771,50,1,94,0,0,1,2,0.0009978,21.8890297492795,32.2649983966652,1,14.3919181841751,1,0,1
1233,13967.3777777102,52,1,97,0,0,1,3,0.0010003,21.8908588354381,32.2592785920446,1,14.3854215204307,2,0,1
1234,13971.3777777102,49,1,96,0,0,0,0,0.0030008,21.8689728279682,32.2363545981152,1,14.3816563897593,0,0,0
1235,13973.7777777101,50,1,96,1,0,1,3,0.0020001,21.8733436857349,32.2427975399933,1,14.3793321880563,2,0,1
1236,13987.5111110433,52,1,95,1,0,1,3,0.0019992,21.868363201775,32.2447687371921,1,14.3814696245692,1,0,1
1237,13991.5111110432,49,1,96,1,0,1,2,0.0019984,21.8586777541469,32.2220961715661,1,14.3778017574208,1,0,1
1238,14011.6444443763,50,1,95,0,0,0,0,0.001999,21.8748651490216,32.2375741040149,1,14.3755872987262,0,0,0
1239,14017.6888888206,52,2,99,0,0,1,3,0.0029999,21.885413037203,32.2531188090712,1,14.3773362042598,1,0,1
1240,14019.8666665984,50,1,95,0,0,1,3,0,21.8762545153919,32.2312505945678,1,14.3740231397964,1,0,1
1241,14041.8222221536,50,1,94,0,0,0,0,0.0009997,21.8890277623674,32.2417075595808,1,14.3695955634247,0,0,0
1242,14042.8888888202,51,1,95,1,0,1,1,0.0020004,21.8902495273131,32.2435071729995,1,14.3652302723288,1,0,1
1243,14051.9111110423,50,1,96,0,0,0,0,0.0009991,21.8903642326038,32.2353266844633,1,14.3680104560512,0,0,0
1244,14054.4444443756,51,1,96,1,0,1,2,0.0019996,21.8954880464619,32.2428719135801,1,14.3662095482714,1,0,1
1245,14057.9111110422,52,1,94,1,0,1,5,0.0020045,21.890721380932,32.2275164890916,1,14.3709478846434,3,0,1
1246,14067.999999931,51,1,94,1,0,1,3,0.0019993,21.86573730225,32.2176322569384,1,14.3677914768824,2,0,1
1247,14112.0444443748,54,1,95,1,0,1,2,0.0019997,21.89033800466,32.2631530366348,1,14.3532924926761,1,0,1
1248,14128.3111110412,53,2,98,1,0,1,3,0.0030002,21.8894036899807,32.2534380737417,1,14.3451115351214,1,0,1
1249,14146.5777777076,53,1,93,0,0,1,3,0.0009976,21.907672613999,32.2720253607022,1,14.3444025612546,1,0,1
1250,14148.4444443743,52,2,97,1,2,0,4,0.0090005,21.8980183867973,32.2494893577633,1,14.3458992287658,2,0,1
1251,14169.644444374,53,1,92,1,0,2,8,0.0025105,21.925136062051,32.2986968291801,1,14.353697414821,4,0,2
1252,14186.8888888181,52,2,98,1,0,1,5,0.0030012,21.9101869622656,32.2951594856132,1,14.3597914551552,2,0,1
1253,14204.1777777068,55,1,94,1,0,1,2,0.002,21.922660233743,32.3227702486307,1,14.3631222221075,1,0,1
1254,14222.9777777065,55,1,95,1,0,1,4,0.0010007,21.9370276974371,32.3356347514581,1,14.3650138757365,2,0,1
1255,14273.2888888169,61,2,99,0,0,3,6,0.0010311,21.9721859011978,32.3966894357917,1,14.352673451384,4,0,3
1256,14283.3777777056,57,1,95,0,0,1,1,0.0009995,21.9325217905406,32.3308090139444,1,14.3476539294555,1,0,1
1257,14289.1999999278,56,1,94,0,0,1,1,0,21.9270429585109,32.314455825003,1,14.3467502708391,1,0,1
1258,14299.2888888165,56,1,95,0,0,1,2,0,21.9268177066668,32.3058602965369,1,14.344212784439,1,0,1
1259,14319.4222221496,57,1,95,1,0,1,2,0.0020302,21.9212128501163,32.2893540630092,1,14.3280449422454,1,0,1
1260,14329.5111110383,56,1,95,0,0,1,1,0.0009754,21.9185877340619,32.277253104806,1,14.3239554666728,1,0,1
1261,14349.6444443713,57,1,96,1,0,1,2,0.0019699,21.9317148555789,32.2883579818245,1,14.3200742897215,2,0,1
1262,14359.7333332601,57,1,96,1,0,1,2,0.002,21.9232224893962,32.2850310569458,1,14.3198818722507,1,0,1
1263,14363.7777777045,57,1,95,1,0,1,3,0.0010005,21.9174151774443,32.2682705227349,1,14.3187613922966,2,0,1
1264,14379.8666665931,57,1,96,0,0,1,1,0.0009724,21.9243100358422,32.287582475587,1,14.3235745228895,1,0,1
1265,14399.9999999262,57,1,96,0,0,1,2,0,21.944866364327,32.3096489746935,1,14.3245865675246,1,0,1
