decision,time,solved,pendingOrders,stationsWithCap,podsInModel,xps,children,fastPath,units,sumUs,objective,solveSec,partialOrders,partialOnlyNewTrips,odCount,odFired,sunkOrdersStar,sunkItemsStar,sunkUnitsFinal,newTripsFinal,solve1Sec,solve2Sec,icWhole,icPackOcc,icPackBudget,icProcUnits,icEpSum,icShortfall,icSgOpen,icGateForegone
154,1232.6222222227,1,100,1,83,2,0,1,6,0,-82.8263888888889,0.1774825,0,0,0,0,0,0,0,1,0,0.1774825,0,31,-1,0,0,0,1,0
155,1240.35555555604,1,100,1,83,2,1,0,1,0,-29.0178571428571,0.0010205,1,0,0,0,0,0,1,0,0,0.0010205,0,31,-1,0,0,0,0,0
156,1252.66666666716,1,100,1,84,2,1,0,1,0,-67.0441176470588,0.0030009,0,0,0,0,0,0,1,0,0,0.0030009,0,32,-1,0,0,0,1,0
157,1270.40000000051,1,100,1,83,2,0,1,2,0,-53.8333333333333,0.0765891,0,0,0,0,0,0,0,1,0,0.0765891,0,32,-1,0,0,0,1,0
158,1272.71111111162,1,99,1,83,2,1,0,1,0,-29.125,0.0019995,1,0,0,0,0,0,1,0,0,0.0019995,0,32,-1,0,0,0,0,0
159,1280.44444444496,1,100,1,84,2,0,1,2,0,-64.8,0.0040021,0,0,0,0,0,0,2,0,0,0.0040021,0,32,-1,0,0,0,1,0
160,1290.48888888941,1,100,1,85,2,0,1,3,0,-61.45,0.0029965,0,0,0,0,0,0,3,0,0,0.0029965,0,32,-1,0,0,0,1,0
161,1292.75555555608,1,100,1,88,2,1,0,1,0,-29.1111111111111,0.0030009,1,0,0,0,0,0,1,0,0,0.0030009,0,32,-1,0,0,0,0,0
162,1300.53333333387,1,100,1,88,2,1,0,1,0,-30.0090909090909,0.0019691,1,0,0,0,0,0,1,0,0,0.0019691,0,32,-1,1,0,0,0,0
163,1310.57777777832,1,100,1,86,2,0,0,0,1,0,0.0029723,0,0,0,0,0,0,0,0,0,0.0029723,0,33,-1,0,0,0,0,0
164,1320.62222222277,1,100,1,86,2,0,0,0,2,0,0.0019703,0,0,0,0,0,0,0,0,0,0.0019703,0,33,-1,0,0,0,0,0
165,1320.66666666722,1,100,1,86,2,0,0,0,2,0,0.0020293,0,0,0,0,0,0,0,0,0,0.0020293,0,33,-1,0,0,0,0,0
166,1322.80000000055,1,100,2,88,4,1,0,1,2,-29.0961538461538,0.0039977,1,0,0,0,0,0,1,0,0,0.0039977,0,32,-1,0,0,0,0,0
167,1322.844444445,1,100,1,86,2,0,0,0,2,0,0.001035,0,0,0,0,0,0,0,0,0,0.001035,0,32,-1,0,0,0,0,0
168,1323.33333333389,1,100,1,86,2,0,0,0,2,0,0.0009991,0,0,0,0,0,0,0,0,0,0.0009991,0,32,-1,0,0,0,0,0
169,1330.66666666722,1,100,1,85,2,1,2,5,0,-219.210069444444,0.2090306,0,0,0,0,0,0,0,1,0,0.2090306,0,32,-1,0,0,0,1,0
170,1332.844444445,1,100,1,84,2,1,0,4,0,-85.8606060606061,0.0935875,0,0,0,0,0,0,2,1,0,0.0935875,0,32,-1,2,0,0,1,0
171,1350.71111111168,1,100,1,85,2,1,0,1,0,-67.0220588235294,0.0020011,0,0,0,0,0,0,1,0,0,0.0020011,0,32,-1,0,0,0,1,0
172,1370.75555555615,1,100,1,85,2,0,1,3,0,-67.2083333333333,0.0029708,0,0,0,0,0,0,3,0,0,0.0029708,0,32,-1,0,0,0,0,0
173,1392.8888888895,1,100,1,85,2,0,1,1,0,-69.3888888888889,0.0029701,0,0,0,0,0,0,1,0,0,0.0029701,0,32,-1,0,0,0,0,0
174,1400.80000000061,1,100,1,84,2,1,0,2,0,-81.4524253731343,0.0735787,0,0,0,0,0,0,1,1,0,0.0735787,0,32,-1,1,0,0,1,0
175,1402.93333333395,1,98,1,84,2,1,0,1,0,-70.12,0.0020299,0,0,0,0,0,0,1,0,0,0.0020299,0,31,-1,1,0,0,0,0
176,1412.9777777784,1,97,1,85,2,0,1,1,0,-69.1,0.0030293,0,0,0,0,0,0,1,0,0,0.0030293,0,32,-1,0,0,0,0,0
177,1420.84444444507,1,100,1,85,2,1,0,1,0,-67.4285714285714,0.0039969,0,0,0,0,0,0,1,0,0,0.0039969,0,31,-1,0,0,0,1,0
178,1423.02222222285,1,98,1,85,2,1,0,2,0,-68.1836734693878,0.0029684,0,0,0,0,0,0,2,0,0,0.0029684,0,31,-1,0,0,0,0,0
179,1430.88888888953,1,100,1,85,2,1,0,2,0,-68.8333333333333,0.0040005,0,0,0,0,0,0,2,0,0,0.0040005,0,31,-1,0,0,0,0,0
180,1433.06666666731,1,99,1,85,2,1,0,1,0,-29.4705882352941,0.0030052,1,0,0,0,0,0,1,0,0,0.0030052,0,31,-1,0,0,0,0,0
181,1450.93333333399,1,100,1,86,2,0,1,3,0,-67.75,0.0049693,0,0,0,0,0,0,3,0,0,0.0049693,0,32,-1,0,0,0,0,0
182,1460.97777777844,1,100,1,86,2,1,0,1,0,-30.0075757575758,0.0019997,1,0,0,0,0,0,1,0,0,0.0019997,0,31,-1,1,0,0,0,0
183,1463.11111111177,1,100,1,83,2,0,1,4,0,-77.8156028368794,0.0815132,0,0,0,0,0,0,2,1,0,0.0815132,0,32,-1,2,0,0,1,0
184,1483.15555555623,1,100,1,87,2,0,1,4,0,-88.7679425837321,0.0049712,0,0,0,0,0,0,4,0,0,0.0049712,0,31,-1,0,0,0,1,0
185,1491.02222222291,1,100,1,87,2,1,0,1,0,-29.375,0.0019728,1,0,0,0,0,0,1,0,0,0.0019728,0,31,-1,0,0,0,0,0
186,1493.20000000069,1,100,1,87,2,1,0,1,0,-67.1,0.0030005,0,0,0,0,0,0,1,0,0,0.0030005,0,32,-1,0,0,0,1,0
187,1503.24444444514,1,99,1,87,2,0,1,1,0,-69.0546875,0.0039994,0,0,0,0,0,0,1,0,0,0.0039994,0,33,-1,0,0,0,0,0
188,1511.06666666737,1,100,1,88,2,1,0,2,0,-71.2452380952381,0.0651567,0,0,0,0,0,0,0,1,0,0.0651567,0,33,-1,0,0,0,1,0
189,1521.11111111182,1,100,1,88,2,1,0,2,0,-70.6666666666667,0.0030007,0,0,0,0,0,0,2,0,0,0.0030007,0,32,-1,2,0,0,1,0
190,1523.2888888896,1,100,1,89,2,0,1,2,0,-68.15,0.0039694,0,0,0,0,0,0,2,0,0,0.0039694,0,31,-1,0,0,0,0,0
191,1531.15555555627,1,100,1,89,2,0,1,1,0,-67.0608108108108,0.0030299,0,0,0,0,0,0,1,0,0,0.0030299,0,30,-1,0,0,0,1,0
192,1533.33333333405,1,100,1,89,2,0,1,2,0,-70.1,0.0040028,0,0,0,0,0,0,2,0,0,0.0040028,0,30,-1,2,0,0,0,0
193,1551.20000000073,1,100,1,89,2,0,1,1,0,-69.0547945205479,0.0030006,0,0,0,0,0,0,1,0,0,0.0030006,0,29,-1,0,0,0,0,0
194,1573.37777777853,1,100,1,88,2,1,0,3,0,-77.5857843137255,0.0785349,0,0,0,0,0,0,1,1,0,0.0785349,0,29,-1,1,0,0,1,0
195,1581.2444444452,1,100,1,89,2,0,1,1,0,-69.0486111111111,0.0040309,0,0,0,0,0,0,1,0,0,0.0040309,0,29,-1,0,0,0,0,0
196,1591.28888888965,1,100,1,89,2,0,1,2,0,-68.2222222222222,0.0039997,0,0,0,0,0,0,2,0,0,0.0039997,0,29,-1,0,0,0,0,0
197,1593.42222222299,1,100,1,89,2,0,1,3,0,-97.2088744588745,0.0040026,0,0,0,0,0,0,3,0,0,0.0040026,0,29,-1,2,0,0,1,0
198,1611.33333333411,1,100,1,88,2,0,1,3,0,-80.2053571428571,0.0701586,0,0,0,0,0,0,0,1,0,0.0701586,0,29,-1,0,0,0,1,0
199,1631.37777777857,1,100,1,88,2,0,1,2,0,-70.0845070422535,0.0019697,0,0,0,0,0,0,2,0,0,0.0019697,0,28,-1,2,0,0,1,0
200,1633.46666666747,1,100,1,88,2,0,1,2,0,-70.0819672131148,0.0039993,0,0,0,0,0,0,2,0,0,0.0039993,0,28,-1,2,0,0,0,0
201,1641.42222222303,1,100,1,88,2,0,1,1,0,-69.0434782608696,0.002,0,0,0,0,0,0,1,0,0,0.002,0,28,-1,0,0,0,0,0
202,1643.51111111192,1,100,1,88,2,0,1,2,0,-70.0508474576271,0.0030201,0,0,0,0,0,0,2,0,0,0.0030201,0,27,-1,2,0,0,0,0
203,1651.46666666748,1,100,1,88,2,0,1,2,0,-70.0869565217391,0.0019733,0,0,0,0,0,0,2,0,0,0.0019733,0,27,-1,2,0,0,0,0
204,1653.55555555637,1,100,1,88,2,1,0,2,0,-30.0921052631579,0.0040027,1,0,0,0,0,0,2,0,0,0.0040027,0,27,-1,2,0,0,0,0
205,1661.51111111193,1,100,1,86,2,1,0,1,0,-70.05,0.0020013,0,0,0,0,0,0,1,0,0,0.0020013,0,28,-1,1,0,0,0,0
206,1673.60000000083,1,100,1,88,2,1,0,2,0,-28.2857142857143,0.0030002,1,0,0,0,0,0,2,0,0,0.0030002,0,28,-1,0,0,0,0,0
207,1681.55555555639,1,100,1,88,2,0,1,1,0,-69.0263157894737,0.0020012,0,0,0,0,0,0,1,0,0,0.0020012,0,29,-1,0,0,0,0,0
208,1701.60000000085,1,100,1,88,2,0,1,3,0,-70.1567164179104,0.0020309,0,0,0,0,0,0,3,0,0,0.0020309,0,29,-1,3,0,0,0,0
209,1721.64444444531,1,100,1,88,2,1,0,1,0,-30.03125,0.0010356,1,0,0,0,0,0,1,0,0,0.0010356,0,29,-1,1,0,0,0,0
210,1723.64444444531,1,100,1,88,2,1,0,2,0,-28.2105263157895,0.0040006,1,0,0,0,0,0,2,0,0,0.0040006,0,30,-1,0,0,0,0,0
211,1731.68888888977,1,100,1,88,2,1,0,1,0,-30.0263157894737,0.0009994,1,0,0,0,0,0,1,0,0,0.0009994,0,31,-1,1,0,0,0,0
212,1743.68888888978,1,100,1,88,2,1,0,2,0,-28.0526315789474,0.0030022,1,0,0,0,0,0,2,0,0,0.0030022,0,32,-1,0,0,0,0,0
213,1761.73333333423,1,100,1,88,2,1,0,1,0,-30.0238095238095,0.0010301,1,0,0,0,0,0,1,0,0,0.0010301,0,33,-1,1,0,0,0,0
214,1763.73333333424,1,100,1,87,2,0,1,3,0,-76.0758373205742,0.1155949,0,0,0,0,0,0,0,1,0,0.1155949,0,32,-1,0,0,0,1,0
215,1771.77777777869,1,100,1,87,2,1,0,1,0,-29.0227272727273,0.0009976,1,0,0,0,0,0,1,0,0,0.0009976,0,32,-1,0,0,0,0,0
216,1781.82222222314,1,100,1,87,2,0,0,0,1,0,0.0019998,0,0,0,0,0,0,0,0,0,0.0019998,0,33,-1,0,0,0,0,0
217,1781.86666666758,1,100,1,87,2,0,0,0,1,0,0.0020001,0,0,0,0,0,0,0,0,0,0.0020001,0,33,-1,0,0,0,0,0
218,1783.7777777787,1,100,2,89,4,1,0,2,1,-24.0540540540541,0.0029909,1,0,0,0,0,0,2,0,0,0.0029909,0,32,-1,0,0,0,1,0
219,1791.86666666759,1,100,1,84,2,1,1,4,0,-125.311111111111,0.2587178,0,0,0,0,0,0,0,1,0,0.2587178,0,33,-1,0,0,0,1,0
220,1793.82222222315,1,100,1,84,2,1,0,1,0,-0.0588235294117647,0.0009971,1,0,0,0,0,0,1,0,0,0.0009971,0,33,-1,1,0,0,1,0
221,1813.86666666761,1,10,1,84,2,0,0,0,1,0,0.0009993,0,0,10,1,0,0,0,0,0,0.0009993,0,34,-1,0,0,0,0,0
222,1821.91111111206,1,10,2,86,4,0,0,0,2,0,0.0009984,0,0,10,1,0,0,0,0,0,0.0009984,0,34,-1,0,0,0,0,0
223,1831.95555555651,1,10,2,86,4,0,0,0,3,0,0.0009986,0,0,10,1,0,0,0,0,0,0.0009986,0,34,-1,0,0,0,0,0
224,1833.91111111207,1,10,2,86,4,0,0,0,4,0,0.0010007,0,0,10,1,0,0,0,0,0,0.0010007,0,34,-1,0,0,0,0,0
225,1842.00000000096,1,10,2,86,4,0,0,0,5,0,0.001001,0,0,10,1,0,0,0,0,0,0.001001,0,34,-1,0,0,0,0,0
226,1842.04444444541,1,10,2,86,4,0,0,0,5,0,0.0010145,0,0,10,1,0,0,0,0,0,0.0010145,0,34,-1,0,0,0,0,0
227,1852.04444444542,1,10,2,85,4,3,0,5,3,-141.35,0.0050352,1,0,10,1,0,0,0,1,0,0.0050352,0,34,-1,0,0,0,1,0
228,1852.08888888986,1,8,2,86,4,0,0,0,3,0,0.000999,0,0,8,1,0,0,0,0,0,0.000999,0,35,-1,0,0,0,1,0
229,1853.95555555653,1,8,2,86,4,0,0,0,4,0,0.0010309,0,0,8,1,0,0,0,0,0,0.0010309,0,35,-1,0,0,0,1,0
230,1854.00000000097,1,8,2,86,4,0,0,0,4,0,0.0010018,0,0,8,1,0,0,0,0,0,0.0010018,0,35,-1,0,0,0,1,0
231,1864.00000000098,1,8,2,85,4,2,0,2,3,-107.333333333333,0.0039655,0,0,8,1,0,0,0,1,0,0.0039655,0,35,-1,0,0,0,2,0
232,1864.04444444543,1,6,2,90,4,0,0,0,3,0,0.0009994,0,0,6,1,0,0,0,0,0,0.0009994,0,35,-1,0,0,0,2,0
233,1882.08888888989,1,6,2,91,4,0,0,0,4,0,0.0009959,0,0,6,1,0,0,0,0,0,0.0009959,0,35,-1,0,0,0,2,0
234,1882.13333333433,1,6,2,91,4,0,0,0,4,0,0.0010306,0,0,6,1,0,0,0,0,0,0.0010306,0,35,-1,0,0,0,2,0
235,1892.13333333434,1,6,2,90,4,1,0,1,4,-51.0227272727273,0.0039997,0,0,6,1,0,0,0,1,0,0.0039997,0,34,-1,0,0,0,2,0
236,1892.17777777878,1,5,2,90,4,0,0,0,4,0,0.0009977,0,0,5,1,0,0,0,0,0,0.0009977,0,34,-1,0,0,0,2,0
237,1894.04444444545,1,100,2,90,4,1,4,8,0,-334.163492063492,0.0100001,0,0,5,0,0,0,8,0,0,0.0100001,0,34,-1,2,0,0,2,0
238,1912.1777777788,1,5,1,89,2,0,0,0,1,0,0,0,0,5,1,0,0,0,0,0,0,0,33,-1,0,0,0,1,0
239,1914.08888888991,1,5,2,90,4,0,1,3,1,-51.375,0.0035726,0,0,5,1,0,0,0,1,0,0.0035726,0,33,-1,0,0,0,2,0
240,1914.13333333436,1,4,1,88,2,0,0,0,1,0,0.0010273,0,0,4,1,0,0,0,0,0,0.0010273,0,33,-1,0,0,0,1,0
241,1922.22222222325,1,4,1,88,2,0,0,0,2,0,0,0,0,4,1,0,0,0,0,0,0,0,32,-1,0,0,0,0,0
242,1924.13333333436,1,4,2,90,4,0,0,0,3,0,0.0010036,0,0,4,1,0,0,0,0,0,0.0010036,0,32,-1,0,0,0,1,0
243,1934.17777777882,1,100,2,91,4,2,2,8,0,-232.527005012531,0.0059965,0,0,4,0,0,0,8,0,0,0.0059965,0,31,-1,2,0,0,1,0
244,1942.26666666771,1,4,1,89,2,0,0,0,1,0,0.0009954,0,0,4,1,0,0,0,0,0,0.0009954,0,30,-1,0,0,0,0,0
245,1944.22222222327,1,4,2,91,4,0,0,0,2,0,0.0010027,0,0,4,1,0,0,0,0,0,0.0010027,0,30,-1,0,0,0,0,0
246,1952.31111111216,1,4,2,91,4,0,0,0,2,0,0.0010006,0,0,4,1,0,0,0,0,0,0.0010006,0,30,-1,0,0,0,0,0
247,1962.31111111217,1,4,2,90,4,0,1,1,2,-40.1,0.0040014,0,0,4,1,0,0,0,1,0,0.0040014,0,30,-1,0,0,0,1,0
248,1962.35555555662,1,3,2,90,4,0,0,0,2,0,0.0009998,0,0,3,1,0,0,0,0,0,0.0009998,0,30,-1,0,0,0,1,0
249,1964.26666666773,1,100,2,90,4,1,2,7,0,-168.681818181818,0.0055425,1,0,3,0,0,0,7,0,0,0.0055425,0,29,-1,4,0,0,1,0
250,1974.31111111218,1,3,1,88,2,0,0,0,1,0,0.0010001,0,0,3,1,0,0,0,0,0,0.0010001,0,30,-1,0,0,0,0,0
251,1982.35555555663,1,3,2,90,4,0,0,0,2,0,0.0010301,0,0,3,1,0,0,0,0,0,0.0010301,0,30,-1,0,0,0,1,0
252,1992.40000000108,1,100,2,90,4,2,1,3,0,-164.553088133241,0.0069998,1,0,3,0,0,0,3,0,0,0.0069998,0,29,-1,1,0,0,1,0
253,1994.35555555664,1,3,1,88,2,0,0,0,1,0,0,0,0,3,1,0,0,0,0,0,0,0,30,-1,0,0,0,0,0
254,2014.4000000011,1,3,1,88,2,0,0,0,2,0,0.0010029,0,0,3,1,0,0,0,0,0,0.0010029,0,30,-1,0,0,0,0,0
255,2014.44444444555,1,3,1,88,2,0,0,0,2,0,0.0009989,0,0,3,1,0,0,0,0,0,0.0009989,0,30,-1,0,0,0,0,0
256,2022.44444444555,1,100,2,89,4,0,3,8,0,-200.639987827145,0.3172502,0,0,3,0,0,0,2,1,0,0.3172502,0,30,-1,0,0,0,1,0
257,2024.44444444555,1,3,1,87,2,0,0,0,1,0,0.0009972,0,0,3,1,0,0,0,0,0,0.0009972,0,30,-1,0,0,0,1,0
258,2042.48888889001,1,3,2,90,4,0,0,0,2,0,0.0010005,0,0,3,1,0,0,0,0,0,0.0010005,0,30,-1,0,0,0,1,0
259,2052.57777777889,1,3,2,90,4,0,0,0,2,0,0.0009997,0,0,3,1,0,0,0,0,0,0.0009997,0,30,-1,0,0,0,1,0
260,2054.53333333443,1,100,2,90,4,0,3,3,0,-203.165587044534,0.0050006,0,0,3,0,0,0,3,0,0,0.0050006,0,30,-1,0,0,0,1,0
261,2062.62222222329,1,3,1,87,2,0,1,2,0,-39.3333333333333,0.0030013,0,0,3,1,0,0,0,1,0,0.0030013,0,30,-1,0,0,0,1,0
262,2064.62222222328,1,2,1,87,2,0,0,0,1,0,0.0010003,0,0,2,1,0,0,0,0,0,0.0010003,0,29,-1,0,0,0,1,0
263,2072.71111111213,1,100,2,89,4,1,1,2,0,-136.442307692308,0.0059992,0,0,2,0,0,0,2,0,0,0.0059992,0,29,-1,0,0,0,1,0
264,2082.80000000098,1,2,1,89,2,0,0,0,1,0,0.0009988,0,0,2,1,0,0,0,0,0,0.0009988,0,28,-1,0,0,0,1,0
265,2084.75555555652,1,2,1,89,2,0,0,0,1,0,0.0010009,0,0,2,1,0,0,0,0,0,0.0010009,0,28,-1,0,0,0,1,0
266,2092.88888888982,1,100,1,89,2,0,2,3,0,-131.764227642276,0.0039725,0,0,2,0,0,0,3,0,0,0.0039725,0,28,-1,0,0,0,1,0
267,2094.80000000093,1,2,1,90,2,0,1,1,0,-26.0714285714286,0.0020017,0,0,2,1,0,0,0,1,0,0.0020017,0,28,-1,0,0,0,1,0
268,2113.02222222307,1,96,1,90,2,1,0,1,0,-30.5,0.0020001,1,0,1,0,0,0,1,0,0,0.0020001,0,28,-1,1,0,0,0,0
269,2123.11111111191,1,96,1,90,2,1,0,2,0,-30.0625,0.002,1,0,1,0,0,0,2,0,0,0.002,0,29,-1,2,0,0,0,0
270,2124.97777777857,1,100,1,89,2,0,1,2,0,-70.1272727272727,0.0040324,0,0,1,0,0,0,2,0,0,0.0040324,0,30,-1,2,0,0,1,0
271,2133.20000000076,1,96,1,89,2,0,1,1,0,-70.015503875969,0.0030017,0,0,1,0,0,0,1,0,0,0.0030017,0,30,-1,1,0,0,0,0
272,2153.33333333401,1,96,1,89,2,1,0,2,0,-30.0234375,0.0030042,1,0,1,0,0,0,2,0,0,0.0030042,0,30,-1,2,0,0,0,0
273,2155.15555555622,1,100,1,89,2,0,1,2,0,-70.156862745098,0.0039974,0,0,1,0,0,0,2,0,0,0.0039974,0,31,-1,2,0,0,0,0
274,2163.42222222285,1,96,1,88,2,1,0,1,0,-30.0039682539683,0.0029994,1,0,1,0,0,0,1,0,0,0.0029994,0,31,-1,1,0,0,0,0
275,2165.24444444507,1,100,1,86,2,1,0,1,0,-70.0471698113208,0.0040316,0,0,1,0,0,0,1,0,0,0.0040316,0,32,-1,1,0,0,0,0
276,2175.33333333391,1,100,1,86,2,0,1,1,0,-69.5,0.0040003,0,0,1,0,0,0,1,0,0,0.0040003,0,32,-1,0,0,0,0,0
277,2183.5555555561,1,97,1,86,2,1,0,1,0,-29.0875,0.0030019,1,0,1,0,0,0,1,0,0,0.0030019,0,32,-1,0,0,0,0,0
278,2185.42222222276,1,100,1,86,2,1,0,1,0,-69.5,0.0039972,0,0,1,0,0,0,1,0,0,0.0039972,0,33,-1,0,0,0,0,0
279,2193.64444444494,1,98,1,87,2,0,1,5,0,-83.4752906976744,0.1035034,0,0,1,0,0,0,0,1,0,0.1035034,0,33,-1,0,0,0,1,0
280,2205.555555556,1,100,1,88,2,0,1,2,0,-69,0.0045433,0,0,1,0,0,0,2,0,0,0.0045433,0,33,-1,0,0,0,0,0
281,2213.77777777819,1,99,1,88,2,0,1,1,0,-67.0731707317073,0.0040014,0,0,1,0,0,0,1,0,0,0.0040014,0,33,-1,0,0,0,1,0
282,2223.86666666704,1,99,1,89,2,0,1,1,0,-69.0416666666667,0.0039999,0,0,1,0,0,0,1,0,0,0.0039999,0,32,-1,0,0,0,0,0
283,2225.68888888925,1,100,1,88,2,1,0,2,0,-69,0.0040003,0,0,1,0,0,0,2,0,0,0.0040003,0,32,-1,0,0,0,0,0
284,2235.77777777809,1,100,1,87,2,0,1,6,0,-105.39096185738,0.0765495,0,0,1,0,0,0,1,1,0,0.0765495,0,31,-1,1,0,0,1,0
285,2244.00000000028,1,100,1,87,2,1,0,1,0,-69.0285714285714,0.0039999,0,0,1,0,0,0,1,0,0,0.0039999,0,31,-1,0,0,0,0,0
286,2245.86666666694,1,100,1,87,2,1,0,2,0,-70.75,0.0040002,0,0,1,0,0,0,2,0,0,0.0040002,0,31,-1,2,0,0,1,0
287,2254.08888888913,1,100,1,87,2,1,0,1,0,-69.0147058823529,0.0039949,0,0,1,0,0,0,1,0,0,0.0039949,0,31,-1,0,0,0,0,0
288,2255.95555555579,1,100,1,88,2,0,1,2,0,-70.0701754385965,0.0030005,0,0,1,0,0,0,2,0,0,0.0030005,0,31,-1,2,0,0,1,0
289,2264.17777777797,1,100,1,86,2,0,1,2,0,-83.1131713554987,0.0819783,0,0,1,0,0,0,1,1,0,0.0819783,0,31,-1,1,0,0,1,0
290,2266.04444444463,1,100,1,87,2,0,1,1,0,-67.0428571428571,0.0030305,0,0,1,0,0,0,1,0,0,0.0030305,0,30,-1,0,0,0,1,0
291,2286.17777777788,1,100,1,87,2,1,0,2,0,-30.6666666666667,0.0029975,1,0,1,0,0,0,2,0,0,0.0029975,0,30,-1,2,0,0,0,0
292,2306.31111111112,1,100,1,88,2,1,0,1,0,-30.0181818181818,0.0020002,1,0,1,0,0,0,1,0,0,0.0020002,0,30,-1,1,0,0,0,0
293,2314.44444444442,1,100,1,88,2,0,1,2,0,-70.8461538461538,0.0049672,0,0,1,0,0,0,2,0,0,0.0049672,0,31,-1,2,0,0,0,0
294,2324.53333333327,1,100,1,89,2,0,1,1,0,-69.0769230769231,0.0020002,0,0,1,0,0,0,1,0,0,0.0020002,0,31,-1,0,0,0,0,0
295,2334.62222222211,1,100,1,89,2,0,1,1,0,-69.0703125,0.0030054,0,0,1,0,0,0,1,0,0,0.0030054,0,31,-1,0,0,0,0,0
296,2336.48888888877,1,100,1,89,2,1,0,1,0,-30.0092592592593,0.0019989,1,0,1,0,0,0,1,0,0,0.0019989,0,30,-1,1,0,0,0,0
297,2344.71111111096,1,100,1,88,2,0,1,1,0,-69.0192307692308,0.0019705,0,0,1,0,0,0,1,0,0,0.0019705,0,29,-1,0,0,0,0,0
298,2354.7999999998,1,100,1,88,2,0,1,2,0,-68.1269841269841,0.003974,0,0,1,0,0,0,2,0,0,0.003974,0,28,-1,0,0,0,0,0
299,2356.62222222202,1,100,1,88,2,0,1,1,0,-70.03125,0.0019987,0,0,1,0,0,0,1,0,0,0.0019987,0,28,-1,1,0,0,0,0
300,2376.75555555526,1,100,1,87,2,1,0,1,0,-29.01875,0.0020026,1,0,1,0,0,0,1,0,0,0.0020026,0,28,-1,0,0,0,0,0
301,2384.97777777745,1,100,1,86,2,1,0,3,0,-83.8125,0.086542,0,0,1,0,0,0,0,1,0,0.086542,0,29,-1,0,0,0,1,0
302,2386.84444444411,1,100,1,86,2,1,0,2,0,-28.0506329113924,0.0029694,1,0,1,0,0,0,2,0,0,0.0029694,0,29,-1,0,0,0,0,0
303,2395.0666666663,1,100,1,87,2,0,1,1,0,-67.2391304347826,0.0029973,0,0,1,0,0,0,1,0,0,0.0029973,0,30,-1,0,0,0,1,0
304,2396.93333333295,1,100,1,87,2,1,0,2,0,-28.025974025974,0.0019993,1,0,1,0,0,0,2,0,0,0.0019993,0,30,-1,0,0,0,0,0
305,2405.15555555514,1,100,1,83,2,0,1,1,0,-67.2272727272727,0.0039973,0,0,1,0,0,0,1,0,0,0.0039973,0,31,-1,0,0,0,1,0
306,2407.0222222218,1,100,1,83,2,0,1,2,0,-84.1980295566503,0.0935845,0,0,1,0,0,0,0,1,0,0.0935845,0,31,-1,0,0,0,1,0
307,2415.24444444399,1,100,1,83,2,1,0,4,0,-58.5155279503106,0.0050082,1,0,1,0,0,0,4,0,0,0.0050082,0,31,-1,2,0,0,0,0
308,2425.33333333283,1,100,1,83,2,1,0,2,0,-30.0597014925373,0.0030041,1,0,1,0,0,0,2,0,0,0.0030041,0,32,-1,2,0,0,0,0
309,2445.46666666608,1,100,1,83,2,1,0,1,0,-29.2857142857143,0.0030305,1,0,1,0,0,0,1,0,0,0.0030305,0,32,-1,0,0,0,0,0
310,2457.28888888825,1,100,1,83,2,1,0,1,0,-69.0294117647059,0.0020004,0,0,1,0,0,0,1,0,0,0.0020004,0,33,-1,0,0,0,0,0
311,2467.37777777709,1,100,1,83,2,0,1,1,0,-69.015625,0.0009987,0,0,1,0,0,0,1,0,0,0.0009987,0,33,-1,0,0,0,0,0
312,2477.46666666594,1,100,1,83,2,1,0,1,0,-29.0151515151515,0.0010005,1,0,1,0,0,0,1,0,0,0.0010005,0,33,-1,0,0,0,0,0
313,2485.68888888813,1,100,1,83,2,0,1,4,0,-85.5674342105263,0.0640097,0,0,1,0,0,0,2,1,0,0.0640097,0,34,-1,2,0,0,1,0
314,2497.59999999919,1,100,1,83,2,0,0,0,1,0,0.002,0,0,1,0,0,0,0,0,0,0.002,0,34,-1,0,0,0,0,0
315,2507.68888888803,1,100,1,83,2,0,0,0,1,0,0.0019979,0,0,1,0,0,0,0,0,0,0.0019979,0,34,-1,0,0,0,0,0
316,2515.86666666577,1,100,2,85,4,1,1,3,0,-148.548448905109,0.0725397,0,0,1,0,0,0,1,1,0,0.0725397,0,33,-1,1,0,0,1,0
317,2517.73333333243,1,100,1,83,2,0,1,1,0,-67.4333333333333,0.0020046,0,0,1,0,0,0,1,0,0,0.0020046,0,33,-1,0,0,0,1,0
318,2525.95555555462,1,100,1,84,2,0,1,2,0,-70.0294117647059,0.0049738,0,0,1,0,0,0,2,0,0,0.0049738,0,33,-1,2,0,0,0,0
319,2536.04444444346,1,100,1,84,2,0,1,2,0,-68.1333333333333,0.0049694,0,0,1,0,0,0,2,0,0,0.0049694,0,33,-1,0,0,0,0,0
320,2537.86666666568,1,100,1,84,2,0,1,1,0,-70.0135135135135,0.0039707,0,0,1,0,0,0,1,0,0,0.0039707,0,33,-1,1,0,0,1,0
321,2547.95555555452,1,100,1,84,2,0,1,1,0,-69.4285714285714,0.0020001,0,0,1,0,0,0,1,0,0,0.0020001,0,32,-1,0,0,0,0,0
322,2556.17777777671,1,100,1,84,2,0,1,1,0,-70.3076923076923,0.0029989,0,0,1,0,0,0,1,0,0,0.0029989,0,32,-1,1,0,0,0,0
323,2558.04444444337,1,100,1,89,2,0,1,1,0,-69.125,0.0020163,0,0,1,0,0,0,1,0,0,0.0020163,0,32,-1,0,0,0,0,0
